id,collection_unique_id,card_id,event_id,priority,created_at,updated_at
1003450,216,1003450,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003460,190,1003460,419.0,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003470,196,1003470,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003480,178,1003480,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003500,39,1003500,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003510,96,1003510,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003520,126,1003520,,970,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003530,8,1003530,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003540,73,1003540,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003550,173,1003550,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003560,267,1003560,515.0,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003570,224,1003570,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003580,135,1003580,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003590,136,1003590,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003600,53,1003600,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003610,131,1003610,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003640,179,1003640,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003650,180,1003650,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003660,145,1003660,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003670,60,1003670,,975,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003680,50,1003680,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003690,143,1003690,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003700,3,1003700,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003720,91,1003720,,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003730,120,1003730,,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003750,39,1003750,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003761,90,1003761,502.0,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003770,138,1003770,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003780,35,1003780,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003790,33,1003790,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003801,176,1003801,501.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003820,68,1003820,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003830,66,1003830,,970,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003840,60,1003840,,920,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003870,109,1003870,,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003880,139,1003880,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003890,39,1003890,,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003900,98,1003900,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003910,13,1003910,,940,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003920,146,1003920,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003930,147,1003930,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003940,148,1003940,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003950,149,1003950,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003960,150,1003960,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003970,170,1003970,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003980,169,1003980,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1003990,39,1003990,,930,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004000,155,1004000,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004010,45,1004010,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004020,237,1004020,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004040,204,1004040,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004070,42,1004070,,900,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004080,53,1004080,,900,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004090,16,1004090,,910,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004100,120,1004100,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004170,27,1004170,405.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004180,183,1004180,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004190,184,1004190,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004200,39,1004200,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004210,223,1004210,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004220,41,1004220,,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004251,214,1004251,507.0,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004260,110,1004260,421.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004280,51,1004280,,970,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004300,130,1004300,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004340,39,1004340,,920,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004350,46,1004350,,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004360,43,1004360,,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004370,181,1004370,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004380,50,1004380,,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004391,119,1004391,319.0,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004400,58,1004400,502.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004410,116,1004410,503.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004420,104,1004420,507.0,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004440,47,1004440,,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004460,13,1004460,,930,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004470,233,1004470,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004480,35,1004480,,920,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004490,92,1004490,607.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004510,159,1004510,413.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004520,95,1004520,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004530,13,1004530,,910,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004540,56,1004540,502.0,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004560,117,1004560,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004570,118,1004570,503.0,990,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004600,179,1004600,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004610,179,1004610,,970,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004620,179,1004620,,980,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004630,179,1004630,,960,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004640,179,1004640,,950,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004651,90,1004651,502.0,940,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004660,186,1004660,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004670,185,1004670,,1000,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004680,39,1004680,,910,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004690,44,1004690,,930,2024-07-08 11:03:32.733671,2024-07-08 11:03:32.733671
1004700,96,1004700,,920,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004710,137,1004710,,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004720,200,1004720,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004740,45,1004740,,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004750,39,1004750,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004760,181,1004760,320.0,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004800,187,1004800,418.0,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004810,188,1004810,418.0,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004820,75,1004820,420.0,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004830,8,1004830,,800,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004840,46,1004840,,800,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004870,26,1004870,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004881,98,1004881,511.0,910,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004890,2,1004890,320.0,1050,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004900,29,1004900,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004910,5,1004910,,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004930,112,1004930,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004940,107,1004940,,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004950,201,1004950,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004960,205,1004960,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004970,206,1004970,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004980,207,1004980,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1004990,208,1004990,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005001,138,1005001,503.0,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005010,214,1005010,,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005020,101,1005020,507.0,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005031,41,1005031,504.0,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005051,199,1005051,506.0,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005070,194,1005070,504.0,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005080,232,1005080,510.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005090,43,1005090,,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005100,47,1005100,,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005110,375,1005110,343.0,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005120,145,1005120,,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005130,227,1005130,323.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005140,230,1005140,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005150,269,1005150,,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005160,153,1005160,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005170,247,1005170,,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005180,223,1005180,,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005190,226,1005190,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005200,50,1005200,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005210,225,1005210,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005220,143,1005220,,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005240,87,1005240,,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005250,189,1005250,,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005260,171,1005260,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005270,198,1005270,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005281,198,1005281,505.0,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005290,98,1005290,,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005301,98,1005301,511.0,920,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005311,2,1005311,,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005321,2,1005321,,970,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005340,200,1005340,,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005350,143,1005350,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005360,39,1005360,601.0,870,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005370,51,1005370,510.0,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005391,44,1005391,320.0,920,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005401,48,1005401,320.0,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005410,182,1005410,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005420,231,1005420,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005441,318,1005441,333.0,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005460,62,1005460,133.0,970,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005470,169,1005470,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005480,141,1005480,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005500,39,1005500,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005510,209,1005510,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005520,84,1005520,422.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005530,60,1005530,,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005541,39,1005541,320.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005551,51,1005551,320.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005570,51,1005570,,920,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005581,96,1005581,320.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005590,202,1005590,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005600,203,1005600,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005610,212,1005610,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005620,213,1005620,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005630,98,1005630,,930,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005640,39,1005640,,890,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005661,43,1005661,333.0,930,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005671,47,1005671,333.0,940,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005680,109,1005680,401.0,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005690,18,1005690,408.0,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005700,122,1005700,406.0,960,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005710,21,1005710,404.0,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005720,113,1005720,411.0,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005731,195,1005731,510.0,970,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005741,195,1005741,510.0,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005751,155,1005751,320.0,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005760,142,1005760,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005770,153,1005770,,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005780,154,1005780,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005801,312,1005801,530.0,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005810,380,1005810,345.0,1000,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005830,2,1005830,,980,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005840,98,1005840,511.0,900,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005870,152,1005870,,990,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005920,221,1005920,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005930,222,1005930,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005940,219,1005940,,950,2024-07-08 11:03:32.740114,2024-07-08 11:03:32.740114
1005990,313,1005990,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006000,220,1006000,,950,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006010,240,1006010,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006021,302,1006021,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006030,234,1006030,,930,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006080,432,1006080,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006140,347,1006140,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006150,348,1006150,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006211,255,1006211,513.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006250,236,1006250,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006270,303,1006270,330.0,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006280,238,1006280,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006290,305,1006290,330.0,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006300,304,1006300,330.0,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006310,239,1006310,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006320,306,1006320,330.0,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006331,277,1006331,517.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006340,278,1006340,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006350,279,1006350,517.0,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006360,280,1006360,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006370,281,1006370,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006380,282,1006380,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006400,283,1006400,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006410,276,1006410,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006430,257,1006430,,970,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006480,242,1006480,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006490,243,1006490,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006500,244,1006500,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006510,245,1006510,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006521,301,1006521,526.0,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006550,111,1006550,409.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006560,91,1006560,412.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006570,83,1006570,414.0,940,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006580,32,1006580,415.0,950,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006590,96,1006590,416.0,870,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006600,77,1006600,417.0,910,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006610,187,1006610,418.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006620,188,1006620,418.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006640,75,1006640,420.0,970,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006650,110,1006650,421.0,980,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006661,61,1006661,320.0,980,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006671,137,1006671,508.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006680,137,1006680,,960,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006691,137,1006691,508.0,970,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006701,137,1006701,508.0,950,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006710,118,1006710,,940,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006720,116,1006720,,980,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006730,117,1006730,515.0,930,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006741,218,1006741,320.0,940,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006750,235,1006750,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006760,39,1006760,,880,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006771,51,1006771,320.0,930,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006780,50,1006780,,940,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1006791,246,1006791,512.0,990,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1007010,96,1007010,,910,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1007020,250,1007020,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1007030,258,1007030,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
1007040,259,1007040,,1000,2024-07-08 11:03:32.746703,2024-07-08 11:03:32.746703
