id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
393,Chaos Wave,"Causes huge damage to enemy 
and lowers ATK",,0,100,10,0
394,Chaos Beam,"Causes huge damage to enemy 
and lowers ATK",,0,100,10,0
395,Chaos Ball,Causes extreme damage to enemy,,0,120,15,0
396,Volcano Explosion,"Causes huge damage to enemy 
and lowers ATK",,0,100,10,0
397,Galick Cannon,Causes huge damage to enemy,,0,100,10,0
398,Galick Cannon,Causes extreme damage to enemy,,0,120,15,0
399,Time Skip,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
400,Buster Cannon,Causes huge damage to enemy,,0,100,10,0
401,Special Beam Cannon (Clone),Causes supreme damage to enemy,,0,150,20,0
402,Die Die Missile Barrage,Causes immense damage to enemy,,0,180,25,0
403,Super Ghost Kamikaze Attack,Causes immense damage to enemy,,0,180,25,0
404,Super Ghost Kamikaze Attack,"Causes extreme damage to enemy 
and greatly lowers DEF",,0,120,15,0
405,Charging Ultra Buu Buu Volleyball,"Massively raises ATK for 1 turn 
and causes immense damage to enemy",,0,180,25,0
406,Super Ghost Kamikaze Attack,"Supreme damage, 
rare chance to stun the enemy",,0,150,20,0
407,Galactic Donut,Causes extreme damage to enemy,,0,120,15,0
408,Dodohameha,"Causes extreme damage to enemy 
and lowers ATK",,0,120,15,0
409,Super Kamehameha,Causes immense damage to enemy,,0,180,25,0
410,10x Kaioken God Kamehameha,"Causes immense damage to enemy 
while sacrificing 7% HP",,0,180,25,0
411,God of Destruction's Discipline,Causes supreme damage to enemy,,0,150,20,0
412,10x Kaioken God Kamehameha,Causes immense damage to enemy,,0,180,25,0
413,10x Kaioken God Kamehameha,"Causes immense damage to enemy 
while sacrificing 5% HP",,0,180,25,0
414,Kill Driver,"Causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
415,Death Ball,"Causes huge damage to enemy 
and lowers ATK",,0,100,10,0
416,Gigantic Spirit Bomb,"Supreme damage, 
rare chance to stun the enemy",,0,150,20,0
417,Supernova,Causes supreme damage to enemy,,0,150,20,0
418,Maiden Blast,Causes supreme damage to enemy,,0,150,20,0
419,Spirit Cannon,Causes supreme damage to enemy,,0,150,20,0
420,Massive Explosion,"Causes mass damage to all enemies 
while sacrificing 20% HP",,1,120,15,0
421,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
422,Lightning Shower Rain,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
423,Buster Cannon,Causes supreme damage to enemy,,0,150,20,0
424,Super Kamehameha,Causes immense damage to enemy,,0,180,25,0
425,Vice Shout,"Causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0
426,Super Kamehameha,Causes huge damage to enemy,,0,100,10,0
427,Flame Shower Breath,Causes supreme damage to enemy,,0,150,20,0
428,Super Donut Chain,"Causes extreme damage 
and seals Super Attack",,0,120,15,0
429,Light Grenade,"Causes extreme damage to enemy 
and lowers ATK",,0,120,15,0
430,Mighty Powerful God Shockwave,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
431,Super Ghost Kamikaze Attack,Causes immense damage to enemy,,0,180,25,0
432,Super Ghost Kamikaze Attack,Causes extreme damage to enemy,,0,120,15,0
433,Vanishing Ball,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
434,Kill Driver,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
435,Kamehameha,"Greatly raises ATK 
and causes extreme damage to enemy",,0,70,15,0
436,Wild Boar Attack,Causes huge damage to enemy,,0,100,10,0
437,Dynamite Kick,Causes huge damage to enemy,,0,100,10,0
438,Super Kamehameha,"Causes supreme damage to enemy 
and raises ATK for 3 turns",,0,100,20,0
439,Earth Breaker,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
440,Earth Breaker,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
441,Golden Death Ball,Causes supreme damage to enemy,,0,150,20,0
442,Earth Breaker,Causes immense damage to enemy,,0,180,25,0
443,Earth Breaker,Causes explosive damage to enemy,,0,13000,20,0
444,Sadistic Dance,Causes huge damage to enemy,,0,100,10,0
445,Sadistic Dance,Causes extreme damage to enemy,,0,120,15,0
446,Accel Dance,Causes supreme damage to enemy,,0,150,20,0
447,Accel Dance,Causes colossal damage to enemy,,0,200,5,0
448,Non-stop Violence,"Causes mega-colossal damage to enemy 
and lowers ATK & DEF",,0,250,10,0
449,Burning Kamehameha,Causes extreme damage to enemy,,0,120,15,0
450,Thunder Flash,"Causes supreme damage to enemy 
and greatly lowers ATK",,0,150,20,0
451,Hell Gate,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
452,Demon Eye,"Causes extreme damage with 
a high chance of stunning the enemy",,0,120,15,0
453,Burning Kamehameha,"Causes supreme damage 
and raises ATK for 3 turns",,0,100,20,0
454,Minus Energy Power Ball,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
455,Minus Energy Power Ball,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
456,Dark Dragon-Slaying Bullet,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
457,Dark Dragon-Slaying Bullet,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
458,Dragon Quake,"Causes huge damage to enemy 
and lowers ATK",,0,100,10,0
459,Super Ice Ray,"Causes extreme damage to enemy 
and greatly lowers DEF",,0,120,15,0
460,Flame Shot,"Causes supreme damage 
and raises ATK for 3 turns",,0,100,20,0
461,Dragon Thunder,"Huge damage, 
rare chance to stun the enemy",,0,100,10,0
462,Whirlwind Spin,"Causes damage to enemy 
and seals Super Attack",,0,70,10,0
463,Dragon Tackle,"Causes huge damage to enemy 
and lowers DEF",,0,100,10,0
464,Flame Shot,Causes supreme damage to enemy,,0,150,20,0
465,Kamehameha,"Causes huge damage to enemy 
and lowers DEF",,0,100,10,0
466,Galick Gun,"Causes huge damage to enemy 
and lowers DEF",,0,100,10,0
467,Heat Dome Attack,Causes huge damage to enemy,,0,100,10,0
468,Black Kamehameha,Causes immense damage to enemy,,0,180,25,0
469,Black Power Ball,"Causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0
470,Black Kamehameha,Causes huge damage to enemy,,0,100,10,0
471,Justice Rush,Causes supreme damage to enemy,,0,150,20,0
472,Break Cannon,Causes supreme damage to enemy,,0,150,20,0
473,Kamehameha Cannon,Causes huge damage to enemy,,0,100,10,0
474,Stinky Pink Bomb,Causes huge damage to enemy,,0,100,10,0
475,Flying Nimbus,Causes huge damage to enemy,,0,100,10,0
476,Special Beam Cannon,Causes extreme damage to enemy,,0,120,15,0
477,Hellzone Grenade,Causes supreme damage to enemy,,0,150,20,0
478,Hellzone Grenade,Causes colossal damage to enemy,,0,200,5,0
479,Don't Underestimate Earth!,Causes mega-colossal damage to enemy,,0,250,10,0
480,N'cha Cannon,Causes supreme damage to enemy,,0,150,20,0
481,Wrestling Playtime,Causes supreme damage to enemy,,0,150,20,0
482,Earth-Splitter,Causes mass damage to all enemies,,1,120,15,0
483,Kiiin!,"Supreme damage; 
rare chance to stun enemy",,0,150,20,0
484,Kiiiiiiiiin!,"Supreme damage; 
rare chance to stun enemy",,0,150,20,0
485,Telekinesis,"Extreme damage; 
great chance to stun enemy",,0,120,15,0
486,Hand Grenade,"Causes supreme damage to enemy 
while sacrificing 7% HP",,0,150,20,0
487,Hello Cannon,Causes supreme damage to enemy,,0,150,20,0
488,Dodon Ray,Causes supreme damage to enemy,,0,150,20,0
489,Hand Grenade,Causes supreme damage to enemy,,0,150,20,0
490,Finish Buster,Causes huge damage to enemy,,0,100,10,0
491,Videl Rush,"Causes extreme damage to enemy 
and lowers DEF",,0,120,15,0
492,Angol Shoot,Causes huge damage to enemy,,0,100,10,0
493,Moah Blast,Causes huge damage to enemy,,0,100,10,0
494,Hellzone Grenade,"Causes huge damage to enemy 
and lowers DEF",,0,100,10,0
495,Vegito Sword,Causes immense damage to enemy,,0,180,25,0
496,Final Kamehameha,Causes immense damage to enemy,,0,180,25,0
497,Fierce God Slicer,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
498,Violent Fierce God Slicer,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
499,Shining Slash,"Causes supreme damage 
and raises ATK for 3 turns",,0,100,20,0
500,Masenko,"Causes supreme damage 
and raises ATK for 6 turns",,0,100,20,0
501,Fierce God Slicer,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
502,Fierce God Slicer,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
503,Flash Grenade,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
504,Super Kamehameha,Causes supreme damage to enemy,,0,150,20,0
505,Big Bang Attack,Causes supreme damage to enemy,,0,150,20,0
506,Masenko,Causes supreme damage to enemy,,0,150,20,0
507,Destructo-Disc,Causes supreme damage to enemy,,0,150,20,0
508,Evil Impulse,Causes supreme damage to enemy,,0,150,20,0
509,Solar Kamehameha,"Causes immense damage to enemy 
and raises ATK & DEF",,0,160,25,0
510,Solar Kamehameha,"Causes immense damage to enemy 
and raises ATK & DEF",,0,160,25,0
511,Self-Destruct,"Causes mass damage to all enemies 
and raises ATK & DEF",,1,100,15,0
512,Father-Son Kamehameha,Causes immense damage to enemy,,0,180,25,0
513,Elegant Blaster,Causes extreme damage to enemy,,0,120,15,0
514,Full Power Energy Ball,Causes extreme damage to enemy,,0,120,15,0
515,Maximum Buster,Causes extreme damage to enemy,,0,120,15,0
516,Double Sunday,Causes extreme damage to enemy,,0,120,15,0
517,Giant Storm,Causes extreme damage to enemy,,0,120,15,0
518,Photon Wave,Causes extreme damage to enemy,,0,120,15,0
519,Vice Shout,Causes extreme damage to enemy,,0,120,15,0
520,Demon Eye,Causes extreme damage to enemy,,0,120,15,0
521,Death Flash,Causes extreme damage to enemy,,0,120,15,0
522,Evil Impulse,Causes extreme damage to enemy,,0,120,15,0
523,Death Ball,Causes extreme damage to enemy,,0,120,15,0
524,Galick Gun,Causes extreme damage to enemy,,0,120,15,0
525,Orga Blaster,Causes extreme damage to enemy,,0,120,15,0
526,Botamo Impact,Causes extreme damage to enemy,,0,120,15,0
527,Chaos Wave,Causes extreme damage to enemy,,0,120,15,0
528,Volcano Explosion,Causes extreme damage to enemy,,0,120,15,0
529,Full Power Death Beam,Causes extreme damage to enemy,,0,120,15,0
530,Solar Kamehameha,Causes immense damage to enemy,,0,180,25,0
531,N'cha Cannon,Causes immense damage to enemy,,0,180,25,0
532,Stinky Pink Bomb,Causes extreme damage to enemy,,0,120,15,0
533,N'cha Cannon x100,Causes colossal damage to enemy,,0,200,5,0
534,Wolf Fang Strike,"Huge damage, 
rare chance to stun the enemy",,0,100,10,0
535,Feet Kamehameha,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
536,Dodon Ray,Causes extreme damage to enemy,,0,120,15,0
537,Masenko,Causes huge damage to enemy,,0,100,10,0
538,Final Flash,Causes extreme damage to enemy,,0,120,15,0
539,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
540,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
541,Father-Son Galick Gun,"Causes supreme damage to enemy and 
raises allies' ATK by 20% for 1 turn",,0,130,20,0
542,Father-Son Galick Gun,"Causes supreme damage to enemy and 
raises allies' ATK by 20% for 1 turn",,0,130,20,0
543,Violent Fierce God Slicer,Causes extreme damage to enemy,,0,120,15,0
544,Fierce God Slicer,Causes extreme damage to enemy,,0,120,15,0
545,Majin Beam,"Causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
546,Death Beam,Causes extreme damage to enemy,,0,120,15,0
547,Death Ball,Causes supreme damage to enemy,,0,150,20,0
548,Death Ball,Causes colossal damage to enemy,,0,200,5,0
549,Imperial Conquest,"Causes mega-colossal damage to enemy 
and lowers ATK & DEF",,0,250,10,0
550,Galick Gun,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
551,Final Hope Slash,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
552,Final Hope Slash,Causes explosive damage to enemy,,0,99999,20,0
553,Buster Cannon,"Causes supreme damage to enemy 
and raises ATK for 3 turns",,0,100,20,0
554,Finish Buster,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
555,True Test of a God,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
556,Blades of Judgement,"Causes huge damage to enemy 
and lowers DEF",,0,100,10,0
557,Lightning of Absolution,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
558,Blades of Judgement,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
559,Lightning of Absolution,Causes immense damage to enemy,,0,180,25,0
560,Magic Touch,Causes huge damage to enemy,,0,100,10,0
561,Rocket Launcher,"Causes huge damage 
and seals Super Attack",,0,100,10,0
562,Rocket Launcher,"Causes extreme damage, 
rare chance to stun the enemy",,0,120,15,0
563,Machine Gun Punch,Causes huge damage to enemy,,0,100,10,0
564,Machine Gun Punch,Causes huge damage to enemy,,0,100,10,0
565,Galick Gun,Causes immense damage to enemy,,0,180,25,0
566,Pride of Our Warrior Race,"Causes immense damage 
and raises ATK for 3 turns",,0,130,25,0
567,Pride of Our Warrior Race,Causes immense damage to enemy,,0,180,25,0
568,God Final Flash,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
569,Turtle School Four Virtues,Causes extreme damage to enemy,,0,120,15,0
570,20x Kaioken Kamehameha,"Greatly raises ATK 
and causes supreme damage to enemy",,0,100,20,0
581,Instant Transmission Kamehameha,"Causes extreme damage 
with a rare chance to stun the enemy",,0,120,15,0
582,Paper...Scissors...Rock!!!!,Causes extreme damage to enemy,,0,120,15,0
583,10x Kamehameha,"Causes immense damage; 
DEF +30% for 6 turns",,0,180,25,0
584,10x Kamehameha,"Causes immense damage; 
DEF +30% for 6 turns",,0,180,25,0
585,Final Shine Attack,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
586,Final Shine Attack,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
587,Kamehameha,"Causes supreme damage; 
ATK +20% for allies for 1 turn",,0,130,20,0
588,Kamehameha,"Causes supreme damage; 
ATK +25% for allies for 1 turn",,0,125,20,0
589,Buster Cannon,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
590,Buster Cannon,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
591,Final Flash,Causes supreme damage to enemy,,0,150,20,0
592,Super Kamehameha,"Causes supreme damage to enemy 
and raises ATK for 3 turns",,0,100,20,0
593,Super Galick Gun,Causes destructive damage to enemy,,0,100,10,0
594,10x Kamehameha,Causes immense damage to enemy,,0,180,25,0
595,4x Kaioken Kamehameha,"Causes supreme damage 
and greatly raises ATK",,0,100,20,0
596,Masenko,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
597,Ki Blast Cannon,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
598,Explosive Demon Wave,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
599,Makosen,Causes supreme damage and lowers DEF,,0,150,20,0
600,Eagle Kick,Causes huge damage to enemy,,0,100,10,0
601,Kamehameha,Causes extreme damage to enemy,,0,120,15,0
602,Destruction God's Fury,Causes supreme damage and lowers DEF,,0,150,20,0
603,Milky Cannon,Causes extreme damage to enemy,,0,120,15,0
604,Milky Cannon,Causes supreme damage to enemy,,0,150,20,0
605,Milky Cannon,Causes colossal damage to enemy,,0,200,5,0
606,Special Fighting Assault,"Causes mega-colossal damage; 
allies' DEF +30% for 1 turn",,0,250,10,0
607,Super Kamehameha,"Causes supreme damage 
and raises ATK for 3 turns",,0,100,20,0
608,Supernova,"Causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
609,Ki Burst Sphere,"Causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
610,Final Impact,Causes supreme damage to enemy,,0,150,20,0
611,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
612,Rocket Launcher,"Causes extreme damage to enemy 
and recovers 7777 HP",,0,120,15,0
613,Eagle Kick,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
614,Infinity Bullet,"Causes supreme damage to enemy 
and ATK & DEF +30% for 6 turns",,0,120,20,0
615,Flash Grenade,"Causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
616,Kamehameha,"Causes supreme damage to enemy 
and DEF +30% for 3 turns",,0,150,20,0
617,Super Kamehameha,"Causes supreme damage to enemy 
and raises ATK for 1 turn",,0,150,20,0
618,Father-Son Kamehameha,Causes mega-colossal damage to enemy,,0,250,10,0
619,Father-Son Kamehameha,"Causes mega-colossal damage to enemy 
and greatly raises ATK for 1 turn",,0,250,10,0
620,Death Chaser,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
621,Death Crasher,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
622,Death Chaser,"Causes supreme damage with 
a rare chance of stunning the enemy",,0,150,20,0
623,Death Flash,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
624,Thouser Blade,Causes supreme damage to enemy,,0,150,20,0
625,Masenko,"Causes supreme damage 
with a rare chance to stun the enemy",,0,150,20,0
626,Vice Shout,"Causes supreme damage to enemy 
and recovers 15% HP",,0,150,20,0
627,Galick Beam,Causes extreme damage to enemy,,0,120,15,0
628,Ki Blast Cannon,"Causes supreme damage 
with a rare chance of stunning the enemy",,0,150,20,0
629,Dynamite Kick,"Causes low damage to enemy 
and recovers 7000 HP",,0,30,10,0
630,Dark Rebellion Trigger,"Causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0
631,Dark Rebellion Trigger,"Causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0
632,Super Dragon Twin Fists,"Causes immense damage 
with a rare chance to stun the enemy",,0,180,25,0
633,Super Kamehameha,"Causes immense damage 
with a rare chance to stun the enemy",,0,180,25,0
634,Super Kamehameha,Causes supreme damage to enemy,,0,150,20,0
635,Super Dragon Twin Fists,"Causes supreme damage 
with a rare chance to stun the enemy",,0,150,20,0
636,Super Dragon Twin Fists,Causes explosive damage to enemy,,0,99999,20,0
637,Final Spirit Cannon,"Causes supreme damage to enemy 
and raises ATK for 6 turns",,0,100,20,0
638,Rocket Launcher,"Causes supreme damage to enemy 
and recovers 8888 HP",,0,150,20,0
639,Magic Touch,"Causes extreme damage, 
rare chance to stun the enemy",,0,120,15,0
