id,name,character_id,card_unique_info_id,cost,rarity,hp_init,hp_max,atk_init,atk_max,def_init,def_max,element,lv_max,skill_lv_max,grow_type,optimal_awakening_grow_type,price,exp_type,training_exp,special_motion,passive_skill_set_id,leader_skill_set_id,link_skill1_id,link_skill2_id,link_skill3_id,link_skill4_id,link_skill5_id,link_skill6_id,link_skill7_id,eball_mod_min,eball_mod_num100,eball_mod_mid,eball_mod_mid_num,eball_mod_max,eball_mod_max_num,max_level_reward_id,max_level_reward_type,collectable_type,face_x,face_y,aura_id,aura_scale,aura_offset_x,aura_offset_y,is_aura_front,is_selling_only,awakening_number,resource_id,bg_effect_id,selling_exchange_point,awakening_element_type,potential_board_id,open_at
1000480,Cymbal,28,28,5,1,808,2693,625,2082,625,2084,4,40,10,11,,1290,1,1489,1,83.0,100048.0,6.0,90.0,,,,,,50,5,0,0,140,12,1.0,1,1,464,790,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000481,Cymbal,28,28,5,2,2693,4039,2082,3124,2084,2813,24,60,10,20,,3093,1,2765,1,83.0,100048.0,6.0,90.0,,,,,,50,5,0,0,140,12,1.0,1,1,464,790,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000490,Drum,29,29,6,1,1007,3357,729,2429,523,1742,0,40,10,13,,1434,2,1489,1,83.0,100049.0,6.0,14.0,90.0,,,,,50,4,0,0,110,12,1.0,1,1,379,851,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000491,Drum,29,29,6,2,3357,4556,2429,3440,1742,2140,20,60,10,20,,3234,2,2765,1,83.0,100049.0,6.0,14.0,90.0,,,,,50,4,0,0,110,12,1.0,1,1,379,851,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000500,Chi-Chi,37,30,6,1,854,2846,764,2547,607,2024,3,40,10,13,,1409,2,1489,1,,100050.0,23.0,64.0,,,,,,50,5,0,0,120,12,1.0,1,1,383,746,,,,,0,0,,,,50,1.0,,2015-10-30 00:00:00
1000501,Chi-Chi,37,30,6,2,2846,3678,2547,3500,2024,2433,13,60,10,20,,3210,2,2765,1,,100050.0,23.0,64.0,,,,,,50,5,0,0,120,12,1.0,1,1,383,746,,,,,0,0,,,,60,1.0,,2015-10-30 00:00:00
1000510,Dodoria,30,31,6,1,1002,3341,828,2759,683,2277,3,40,10,13,,1448,2,1489,1,83.0,100051.0,32.0,51.0,43.0,73.0,,,,50,6,0,0,120,12,1.0,1,1,367,746,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000511,Dodoria,30,31,6,2,3341,4318,2759,3774,2277,2760,23,60,10,20,,3213,2,2765,1,83.0,100051.0,32.0,51.0,43.0,73.0,,,,50,6,0,0,120,12,1.0,1,1,367,746,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000520,Recoome,31,32,5,1,958,3192,705,2349,766,2552,4,40,10,11,,1275,1,1489,1,50.0,100052.0,41.0,52.0,42.0,94.0,,,,50,6,0,0,145,12,1.0,1,1,421,758,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000521,Recoome,31,32,5,2,3192,4788,2349,3524,2552,3515,24,60,10,20,,3090,1,2765,1,50.0,100052.0,41.0,52.0,42.0,94.0,,,,50,6,0,0,145,12,1.0,1,1,421,758,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000530,Guldo,32,33,5,1,907,3023,619,2062,639,2130,2,40,10,11,,1307,1,1489,1,51.0,100053.0,41.0,13.0,18.0,8.0,94.0,,,50,4,0,0,123,12,1.0,1,1,429,662,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000531,Guldo,32,33,5,2,3023,4990,2062,3176,2130,3001,22,60,10,20,,3085,1,2765,1,51.0,100053.0,41.0,13.0,18.0,8.0,94.0,,,50,4,0,0,123,12,1.0,1,1,429,662,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000540,Burter,33,34,5,1,983,3276,755,2518,533,1775,0,40,10,11,,1304,1,1489,1,52.0,100054.0,41.0,53.0,54.0,94.0,,,,50,4,0,0,110,12,1.0,1,1,420,767,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000541,Burter,33,34,5,2,3276,4914,2518,3777,1775,2350,20,60,10,20,,3088,1,2765,1,52.0,100054.0,41.0,53.0,54.0,94.0,,,,50,4,0,0,110,12,1.0,1,1,420,767,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000550,Jeice,34,35,5,1,832,2772,735,2449,634,2113,3,40,10,11,,1283,1,1489,1,122.0,100055.0,41.0,54.0,94.0,,,,,50,6,0,0,120,12,1.0,1,1,430,729,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000551,Jeice,34,35,5,2,2772,4158,2449,3674,2113,2858,23,60,10,20,,3080,1,2765,1,122.0,100055.0,41.0,54.0,94.0,,,,,50,6,0,0,120,12,1.0,1,1,430,729,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000560,Yajirobe,35,36,6,1,918,3060,667,2224,824,2747,4,40,10,13,,1441,2,1489,1,54.0,100056.0,52.0,42.0,32.0,12.0,,,,50,6,0,0,145,12,1.0,1,1,412,674,,,,,0,0,,,,50,1.0,,2015-10-30 00:00:00
1000561,Yajirobe,35,36,6,2,3060,4020,2224,3108,2747,3413,14,60,10,20,,3234,2,2765,1,54.0,100056.0,52.0,42.0,32.0,12.0,,,,50,6,0,0,145,12,1.0,1,1,412,674,,,,,0,0,,,,60,1.0,,2015-10-30 00:00:00
1000570,Nail,36,37,6,1,1066,3554,729,2429,824,2746,1,40,10,13,,1443,2,1489,1,55.0,100057.0,48.0,39.0,15.0,,,,,50,5,0,0,150,12,1.0,1,1,555,783,,,,,0,0,,,,50,1.0,,2015-10-30 00:00:00
1000571,Nail,36,37,6,2,3554,4594,2429,3348,2746,3367,11,60,10,20,,3229,2,2765,1,55.0,100057.0,48.0,39.0,15.0,,,,,50,5,0,0,150,12,1.0,1,1,555,783,,,,,0,0,,,,60,1.0,,2015-10-30 00:00:00
1000580,Hercule,55,38,6,1,1107,3689,694,2313,525,1751,2,40,10,13,,1417,2,1489,1,142.0,100058.0,27.0,44.0,15.0,10.0,20.0,,,50,5,0,0,123,12,1.0,1,1,447,857,,,,,0,0,,,,50,1.0,,2015-10-30 00:00:00
1000581,Hercule,55,38,6,2,3689,5204,2313,3282,1751,2153,12,60,10,20,,3226,2,2765,1,142.0,100058.0,27.0,44.0,15.0,10.0,20.0,,,50,5,0,0,123,12,1.0,1,1,447,857,,,,,0,0,,,,60,1.0,,2015-10-30 00:00:00
1000590,Videl,39,39,6,1,991,3303,689,2296,617,2055,3,40,10,13,,1446,2,1489,1,124.0,100059.0,44.0,39.0,10.0,2.0,64.0,,,50,5,0,0,120,12,1.0,1,1,316,795,,,,,0,0,,,,50,1.0,,2015-10-30 00:00:00
1000591,Videl,39,39,6,2,3303,4482,2296,3259,2055,2566,13,60,10,20,,3210,2,2765,1,124.0,100059.0,44.0,39.0,10.0,2.0,64.0,,,50,5,0,0,120,12,1.0,1,1,316,795,,,,,0,0,,,,60,1.0,,2015-10-30 00:00:00
1000600,Cell Jr.,40,40,5,1,824,2746,611,2036,861,2871,4,40,10,11,,1288,1,1489,1,34.0,100060.0,33.0,18.0,4.0,47.0,,,,50,4,0,0,140,12,1.0,1,1,336,692,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000601,Cell Jr.,40,40,5,2,2746,4118,2036,3054,2871,3995,24,60,10,20,,3082,1,2765,1,34.0,100060.0,33.0,18.0,4.0,47.0,,,,50,4,0,0,140,12,1.0,1,1,336,692,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000610,Spopovich,41,41,6,1,1197,3989,636,2121,528,1759,1,40,10,13,,1446,2,1489,1,,100061.0,18.0,52.0,11.0,7.0,,,,50,5,0,0,150,12,1.0,1,1,438,705,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000611,Spopovich,41,41,6,2,3989,5414,2121,3021,1759,2164,21,60,10,20,,3208,2,2765,1,,100061.0,18.0,52.0,11.0,7.0,,,,50,5,0,0,150,12,1.0,1,1,438,705,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000620,Yamu,42,42,6,1,1010,3365,677,2255,571,1904,1,40,10,13,,1435,2,1489,1,,100062.0,11.0,7.0,49.0,,,,,50,5,0,0,150,12,1.0,1,1,381,693,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000621,Yamu,42,42,6,2,3365,4566,2255,3203,1904,2361,21,60,10,20,,3241,2,2765,1,,100062.0,11.0,7.0,49.0,,,,,50,5,0,0,150,12,1.0,1,1,381,693,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000630,Yakon,43,43,6,1,1003,3344,696,2319,613,2042,0,40,10,13,,1419,2,1489,1,1.0,100063.0,11.0,73.0,60.0,77.0,,,,50,4,0,0,110,12,1.0,1,1,429,836,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000631,Yakon,43,43,6,2,3344,4539,2319,3290,2042,2549,20,60,10,20,,3221,2,2765,1,1.0,100063.0,11.0,73.0,60.0,77.0,,,,50,4,0,0,110,12,1.0,1,1,429,836,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000640,Hercule,55,38,4,0,441,1471,345,1150,230,765,2,20,10,2,,618,0,106,1,1.0,100064.0,27.0,44.0,15.0,10.0,20.0,,,50,5,0,0,133,12,1.0,1,1,422,857,,,,,0,0,,,,0,1.0,,2015-10-30 00:00:00
1000641,Hercule,55,38,4,1,1471,2859,1150,2203,765,2041,12,40,10,10,,1351,0,1489,1,1.0,100064.0,27.0,44.0,15.0,10.0,20.0,,,50,5,0,0,133,12,1.0,1,1,422,857,,,,,0,0,,,,1,1.0,,2015-10-30 00:00:00
1000650,Videl,39,39,4,0,478,1592,329,1098,211,702,3,20,10,2,,726,0,106,1,,100065.0,44.0,39.0,10.0,42.0,64.0,,,50,6,0,0,140,12,1.0,1,1,426,821,,,,,0,0,,,,0,1.0,,2015-10-30 00:00:00
1000651,Videl,39,39,4,1,1592,2949,1098,2107,702,1925,13,40,10,10,,1361,0,1489,1,,100065.0,44.0,39.0,10.0,42.0,64.0,,,50,6,0,0,140,12,1.0,1,1,426,821,,,,,0,0,,,,1,1.0,,2015-10-30 00:00:00
1000660,Cell Jr.,40,40,4,0,561,1871,340,1132,345,1150,4,20,10,2,,619,0,106,1,,100066.0,33.0,18.0,4.0,,,,,50,4,0,0,160,12,1.0,1,1,456,611,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000661,Cell Jr.,40,40,4,1,1871,3465,1132,2169,1150,2754,24,40,10,10,,1339,0,1489,1,,100066.0,33.0,18.0,4.0,,,,,50,4,0,0,160,12,1.0,1,1,456,611,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000670,Spopovich,41,41,4,0,550,1832,304,1013,254,847,4,20,10,2,,618,0,106,1,,100067.0,18.0,52.0,11.0,,,,,50,5,0,0,140,12,1.0,1,1,436,709,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000671,Spopovich,41,41,4,1,1832,3393,1013,1950,847,2194,24,40,10,10,,1372,0,1489,1,,100067.0,18.0,52.0,11.0,,,,,50,5,0,0,140,12,1.0,1,1,436,709,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000680,Yamu,42,42,4,0,561,1870,343,1144,205,683,2,20,10,2,,601,0,106,1,1.0,100068.0,11.0,7.0,,,,,,50,5,0,0,123,12,1.0,1,1,417,825,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000681,Yamu,42,42,4,1,1870,3605,1144,2193,683,1890,22,40,10,10,,1359,0,1489,1,1.0,100068.0,11.0,7.0,,,,,,50,5,0,0,123,12,1.0,1,1,417,825,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000690,Yakon,43,43,4,0,494,1645,354,1180,211,703,0,20,10,2,,600,0,106,1,,100069.0,11.0,,,,,,,50,4,0,0,110,12,1.0,1,1,415,814,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000691,Yakon,43,43,4,1,1645,2981,1180,2260,703,1926,20,40,10,10,,1358,0,1489,1,,100069.0,11.0,,,,,,,50,4,0,0,110,12,1.0,1,1,415,814,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000700,Pui Pui,44,44,4,0,508,1693,392,1305,196,653,0,20,10,2,,589,0,106,1,1.0,100070.0,11.0,,,,,,,50,4,0,0,115,12,1.0,1,1,429,824,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000701,Pui Pui,44,44,4,1,1693,3136,1305,2491,653,1834,20,40,10,10,,1359,0,1489,1,1.0,100070.0,11.0,,,,,,,50,4,0,0,115,12,1.0,1,1,429,824,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000710,Appule,45,45,4,0,442,1474,346,1154,160,534,3,20,10,2,,623,0,106,1,,100071.0,43.0,,,,,,,50,5,0,0,115,12,1.0,1,1,542,746,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000711,Appule,45,45,4,1,1474,2730,1154,2212,534,1613,23,40,10,10,,1343,0,1489,1,,100071.0,43.0,,,,,,,50,5,0,0,115,12,1.0,1,1,542,746,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000720,Cui,46,46,4,0,440,1468,361,1203,252,841,3,20,10,2,,609,0,106,1,,100072.0,32.0,43.0,,,,,,50,5,0,0,115,12,1.0,1,1,446,760,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000721,Cui,46,46,4,1,1468,2654,1203,2301,841,2183,23,40,10,10,,1377,0,1489,1,,100072.0,32.0,43.0,,,,,,50,5,0,0,115,12,1.0,1,1,446,760,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000730,Babidi's Minion,47,47,4,0,479,1596,348,1159,224,746,2,20,10,2,,596,0,106,1,,100073.0,11.0,,,,,,,50,5,0,0,123,12,1.0,1,1,497,903,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000731,Babidi's Minion,47,47,4,1,1596,3094,1159,2221,746,2006,22,40,10,10,,1379,0,1489,1,,100073.0,11.0,,,,,,,50,5,0,0,123,12,1.0,1,1,497,903,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000740,Pintar,48,48,4,0,480,1601,329,1095,163,544,0,20,10,2,,619,0,106,1,1.0,100074.0,20.0,14.0,,,,,,50,5,0,0,110,12,1.0,1,1,423,889,,,,,0,0,,,,0,1.0,,2015-10-30 00:00:00
1000741,Pintar,48,48,4,1,1601,2964,1095,2102,544,1633,10,40,10,10,,1363,0,1489,1,1.0,100074.0,20.0,14.0,,,,,,50,5,0,0,110,12,1.0,1,1,423,889,,,,,0,0,,,,1,1.0,,2015-10-30 00:00:00
1000750,Jewel,49,49,4,0,383,1278,314,1045,231,769,1,20,10,2,,619,0,106,1,,100075.0,20.0,,,,,,,50,5,0,0,135,12,1.0,1,1,411,846,,,,,0,0,,,,0,1.0,,2015-10-30 00:00:00
1000751,Jewel,49,49,4,1,1278,2366,1045,2009,769,2049,11,40,10,10,,1361,0,1489,1,,100075.0,20.0,,,,,,,50,5,0,0,135,12,1.0,1,1,411,846,,,,,0,0,,,,1,1.0,,2015-10-30 00:00:00
1000760,Killa,50,50,4,0,470,1565,316,1053,184,614,3,20,10,2,,619,0,106,1,,100076.0,20.0,,,,,,,50,5,0,0,115,12,1.0,1,1,532,887,,,,,0,0,,,,0,1.0,,2015-10-30 00:00:00
1000761,Killa,50,50,4,1,1565,2899,1053,2024,614,1763,13,40,10,10,,1347,0,1489,1,,100076.0,20.0,,,,,,,50,5,0,0,115,12,1.0,1,1,532,887,,,,,0,0,,,,1,1.0,,2015-10-30 00:00:00
1000770,Pirate Robot,51,51,4,0,551,1838,315,1050,207,691,1,20,10,2,,621,0,106,1,,100077.0,38.0,,,,,,,50,5,0,0,150,12,1.0,1,1,420,659,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000771,Pirate Robot,51,51,4,1,1838,3403,1050,2018,691,1905,21,40,10,10,,1343,0,1489,1,,100077.0,38.0,,,,,,,50,5,0,0,150,12,1.0,1,1,420,659,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000780,Saibaiman,52,52,4,0,507,1690,312,1040,290,967,4,20,10,2,,623,0,106,1,1.0,100078.0,42.0,21.0,,,,,,50,4,0,0,140,12,1.0,1,1,399,689,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000781,Saibaiman,52,52,4,1,1690,3130,1040,2000,967,2417,24,40,10,10,,1376,0,1489,1,1.0,100078.0,42.0,21.0,,,,,,50,4,0,0,140,12,1.0,1,1,399,689,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000790,Frieza Soldier,53,53,4,0,500,1668,324,1080,206,687,1,20,10,2,,596,0,106,1,,100079.0,43.0,,,,,,,50,5,0,0,150,12,1.0,1,1,424,816,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000791,Frieza Soldier,53,53,4,1,1668,3088,1080,2073,687,1897,21,40,10,10,,1377,0,1489,1,,100079.0,43.0,,,,,,,50,5,0,0,150,12,1.0,1,1,424,816,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000800,Red Ribbon Soldier,54,54,4,0,401,1336,280,934,224,747,1,20,10,2,,614,0,106,1,,100080.0,55.0,,,,,,,50,5,0,0,150,12,1.0,1,1,399,907,,,,,0,0,,,,0,2.0,,2015-10-30 00:00:00
1000801,Red Ribbon Soldier,54,54,4,1,1336,2639,934,1858,747,2101,21,40,10,10,,1362,0,1489,1,,100080.0,55.0,,,,,,,50,5,0,0,150,12,1.0,1,1,399,907,,,,,0,0,,,,1,2.0,,2015-10-30 00:00:00
1000810,Trunks (Teen),8,8,7,2,1671,5569,985,3282,1041,3471,2,60,10,21,,3106,3,2765,2,115.0,100081.0,40.0,39.0,19.0,45.0,,,,40,5,0,0,123,12,1.0,1,1,424,715,,,,,0,0,,,,100,1.0,,2015-10-30 00:00:00
1000811,Trunks (Teen),8,8,12,3,5569,7432,3282,5277,3471,4262,12,80,10,30,,12995,3,4280,2,115.0,100081.0,40.0,39.0,19.0,45.0,,,,40,5,0,0,123,12,1.0,1,1,424,715,,,,,0,0,,,,120,1.0,,2015-10-30 00:00:00
1000820,Hercule,226,38,10,2,1517,5058,914,3046,776,2587,2,60,10,23,,3345,5,2765,1,127.0,100082.0,27.0,44.0,15.0,10.0,20.0,,,40,5,0,0,123,12,1.0,1,1,423,910,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000821,Hercule,226,38,14,3,5058,6474,3046,4902,2587,3040,12,80,10,30,,13336,5,4280,1,127.0,100082.0,27.0,44.0,15.0,10.0,20.0,,,40,5,0,0,123,12,1.0,1,1,423,910,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000830,Super Saiyan Goku,1,1,15,3,1820,6067,1771,5903,910,3034,3,80,10,33,,12915,5,4280,1,57.0,100083.0,29.0,22.0,9.0,47.0,,,,35,6,0,0,120,12,1.0,1,1,429,725,,,,,0,0,,,,10000,1.0,,2015-10-30 00:00:00
1000831,Super Saiyan Goku,1,1,22,4,6067,7914,5903,7286,3034,3767,13,100,10,40,,28544,5,6000,1,57.0,100083.0,29.0,22.0,9.0,47.0,,,,35,6,0,0,120,12,1.0,1,1,429,725,,,,,0,0,,,,15000,1.0,23.0,2015-10-30 00:00:00
1000840,Super Saiyan Vegeta,2,2,15,3,1639,5464,1588,5294,1292,4308,4,80,10,33,,12926,5,4280,1,58.0,100084.0,29.0,22.0,9.0,40.0,,,,35,5,0,0,140,12,1.0,1,1,386,705,,,,,0,0,,,,10000,2.0,,2015-10-30 00:00:00
1000841,Super Saiyan Vegeta,2,2,22,4,5464,7127,5294,6493,4308,5429,24,100,10,40,,28495,5,6000,1,58.0,100084.0,29.0,22.0,9.0,40.0,,,,35,5,0,0,140,12,1.0,1,1,386,705,,,,,0,0,,,,15000,2.0,24.0,2015-10-30 00:00:00
1000850,Goku,3,3,8,2,1939,6464,1260,4199,736,2454,0,60,10,21,,3093,4,2765,1,59.0,100085.0,45.0,23.0,34.0,47.0,30.0,,,40,4,0,0,115,12,1.0,1,1,343,776,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000851,Goku,3,3,12,3,6464,7621,4199,6449,2454,2962,10,80,10,30,,12947,4,4280,1,59.0,100085.0,45.0,23.0,34.0,47.0,30.0,,,40,4,0,0,115,12,1.0,1,1,343,776,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000860,Vegeta,4,4,8,2,1547,5157,1042,3474,1308,4361,4,60,10,21,,3083,4,2765,1,60.0,100086.0,22.0,40.0,50.0,26.0,,,,40,5,0,0,140,12,1.0,1,1,428,707,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000861,Vegeta,4,4,12,3,5157,6590,3474,5522,4361,5081,14,80,10,30,,12841,4,4280,1,60.0,100086.0,22.0,40.0,50.0,26.0,,,,40,5,0,0,140,12,1.0,1,1,428,707,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000870,Gohan (Kid),7,7,8,2,1433,4778,1020,3401,1109,3696,4,60,10,21,,3083,4,2765,1,130.0,100087.0,23.0,45.0,49.0,,,,,40,5,0,0,140,12,1.0,1,1,490,735,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000871,Gohan (Kid),7,7,12,3,4778,6105,3401,5429,3696,4550,14,80,10,30,,12984,4,4280,1,130.0,100087.0,23.0,45.0,49.0,,,,,40,5,0,0,140,12,1.0,1,1,490,735,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000880,Trunks (Teen),8,8,8,2,1493,4975,985,3282,982,3273,1,60,10,21,,3079,4,2765,1,66.0,100088.0,40.0,39.0,19.0,45.0,,,,40,5,0,0,150,12,1.0,1,1,409,847,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000881,Trunks (Teen),8,8,12,3,4975,6357,3282,5277,3273,4009,11,80,10,30,,12995,4,4280,1,66.0,100088.0,40.0,39.0,19.0,45.0,,,,40,5,0,0,150,12,1.0,1,1,409,847,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000890,Krillin,9,9,8,2,1330,4433,977,3255,873,2909,1,60,10,21,,3079,4,2765,1,67.0,100089.0,45.0,36.0,2.0,1.0,,,,40,5,0,0,150,12,1.0,1,1,208,652,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000891,Krillin,9,9,12,3,4433,5664,3255,5243,2909,3543,11,80,10,30,,12990,4,4280,1,67.0,100089.0,45.0,36.0,2.0,1.0,,,,40,5,0,0,150,12,1.0,1,1,208,652,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000900,Piccolo,10,10,10,2,2078,6926,1095,3651,1024,3412,2,60,10,23,,3376,5,2765,1,68.0,100090.0,45.0,26.0,8.0,48.0,,,,40,5,0,0,123,12,1.0,1,1,579,774,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000901,Piccolo,10,10,14,3,6926,8870,3651,5647,3412,4055,12,80,10,30,,13283,5,4280,1,68.0,100090.0,45.0,26.0,8.0,48.0,,,,40,5,0,0,123,12,1.0,1,1,579,774,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000910,Tien,11,11,8,2,1316,4388,1074,3579,758,2526,3,60,10,21,,3077,4,2765,1,33.0,100091.0,45.0,24.0,5.0,2.0,37.0,,,40,6,0,0,120,12,1.0,1,1,338,832,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000911,Tien,11,11,12,3,4388,5606,3579,5657,2526,3054,13,80,10,30,,12958,4,4280,1,33.0,100091.0,45.0,24.0,5.0,2.0,37.0,,,40,6,0,0,120,12,1.0,1,1,338,832,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000920,Chiaotzu,12,12,8,2,1283,4278,953,3177,836,2786,1,60,10,21,,3095,4,2765,1,70.0,100092.0,45.0,24.0,5.0,13.0,2.0,,,40,5,0,0,150,12,1.0,1,1,406,715,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000921,Chiaotzu,12,12,12,3,4278,5206,3177,5041,2786,3254,11,80,10,30,,12953,4,4280,1,70.0,100092.0,45.0,24.0,5.0,13.0,2.0,,,40,5,0,0,150,12,1.0,1,1,406,715,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000930,Yamcha,13,13,8,2,1262,4205,1116,3721,833,2775,0,60,10,21,,3090,4,2765,1,71.0,100093.0,45.0,37.0,36.0,53.0,42.0,,,40,4,0,0,110,12,1.0,1,1,430,776,,,,,0,0,,,,500,1.0,,2015-10-30 00:00:00
1000931,Yamcha,13,13,12,3,4205,5373,3721,5838,2775,3372,10,80,10,30,,12905,4,4280,1,71.0,100093.0,45.0,37.0,36.0,53.0,42.0,,,40,4,0,0,110,12,1.0,1,1,430,776,,,,,0,0,,,,600,1.0,,2015-10-30 00:00:00
1000940,Zarbon,16,16,8,2,1224,4079,951,3169,1140,3800,4,60,10,21,,3107,4,2765,1,74.0,100094.0,28.0,51.0,43.0,,,,,40,5,0,0,140,12,1.0,1,1,423,650,,,,,0,0,,,,500,2.0,,2015-10-30 00:00:00
1000941,Zarbon,16,16,12,3,4079,5212,3169,5132,3800,4682,24,80,10,30,,12899,4,4280,1,74.0,100094.0,28.0,51.0,43.0,,,,,40,5,0,0,140,12,1.0,1,1,423,650,,,,,0,0,,,,600,2.0,,2015-10-30 00:00:00
1000950,Captain Ginyu,17,17,10,2,1968,6560,1082,3606,1095,3651,2,60,10,23,,3337,5,2765,1,75.0,100095.0,41.0,17.0,25.0,73.0,94.0,,,40,5,0,0,123,12,1.0,1,1,310,685,,,,,0,0,,,,500,2.0,,2015-10-30 00:00:00
1000951,Captain Ginyu,17,17,14,3,6560,8019,3606,5384,3651,4173,22,80,10,30,,13299,5,4280,1,75.0,100095.0,41.0,17.0,25.0,73.0,94.0,,,40,5,0,0,123,12,1.0,1,1,310,685,,,,,0,0,,,,600,2.0,,2015-10-30 00:00:00
1000960,Nappa,15,15,8,2,1439,4797,989,3297,855,2849,4,60,10,21,,3082,4,2765,2,73.0,100096.0,22.0,18.0,52.0,49.0,42.0,,,40,6,0,0,135,12,1.0,1,1,401,762,,,,,0,0,,,,500,2.0,,2015-10-30 00:00:00
1000961,Nappa,15,15,12,3,4797,6129,3297,5296,2849,3467,24,80,10,30,,12963,4,4280,2,73.0,100096.0,22.0,18.0,52.0,49.0,42.0,,,40,6,0,0,135,12,1.0,1,1,401,762,,,,,0,0,,,,600,2.0,,2015-10-30 00:00:00
1000970,Android #19,18,18,5,1,851,2836,608,2026,724,2413,4,40,10,11,,1275,1,1489,1,131.0,100097.0,35.0,52.0,73.0,81.0,,,,50,5,0,0,140,12,1.0,1,1,397,925,,,,,0,0,,,,50,2.0,,2015-10-30 00:00:00
1000971,Android #19,18,18,5,2,2836,4254,2026,3039,2413,3308,24,60,10,20,,3079,1,2765,1,131.0,100097.0,35.0,52.0,73.0,81.0,,,,50,5,0,0,140,12,1.0,1,1,397,925,,,,,0,0,,,,60,2.0,,2015-10-30 00:00:00
1000980,Dr. Gero,19,19,8,2,1658,5528,983,3277,942,3141,2,60,10,21,,3087,4,2765,1,77.0,100098.0,35.0,55.0,8.0,12.0,86.0,114.0,81.0,40,5,0,0,123,12,1.0,1,1,460,818,,,,,0,0,,,,500,2.0,,2015-10-30 00:00:00
