id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
303,297,11,Point::Stone,2,0,Dragon Stone x2,9th World Tournament Mission Rewards
304,298,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards
305,299,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,9th World Tournament Mission Rewards
306,300,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards
307,301,11,Point::Stone,5,0,Dragon Stone x5,9th World Tournament Mission Rewards
308,302,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards
309,303,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,9th World Tournament Mission Rewards
310,304,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards
311,305,11,Point::Stone,7,0,Dragon Stone x7,9th World Tournament Mission Rewards
312,306,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards
313,307,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,9th World Tournament Mission Rewards
314,308,11,Point::Stone,1,0,Dragon Stone x1,9th World Tournament Mission Rewards
315,309,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",9th World Tournament Mission Rewards
316,310,5,TrainingField,3,0,King Kai's Planet (10G) x3,9th World Tournament Mission Rewards
317,311,1,AwakeningItem,30,0,Gregory x30,9th World Tournament Mission Rewards
318,312,6,SupportItem,10,0,Senzu Bean x10,9th World Tournament Mission Rewards
319,313,11,Point::Stone,1,0,Dragon Stone x1,9th World Tournament Mission Rewards
320,314,4,TrainingField,10,0,Snake Way x10,9th World Tournament Mission Rewards
321,315,8,TrainingField,5,0,Supreme Kai's Planet x5,9th World Tournament Mission Rewards
322,316,11,Point::Stone,5,0,Dragon Stone x5,9th World Tournament Mission Rewards
323,317,20,AwakeningItem,1,0,Elder Kai x1,9th World Tournament Mission Rewards
324,318,11,Point::Stone,5,0,Dragon Stone x5,9th World Tournament Mission Rewards
325,325,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,10th World Tournament Mission Rewards
326,326,6,TrainingField,10,0,Gravity Chamber (50G) x10,10th World Tournament Mission Rewards
327,327,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
328,328,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
329,329,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
330,330,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
331,331,6,SupportItem,15,0,Senzu Bean x15,10th World Tournament Mission Rewards
332,332,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
333,333,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
334,334,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,10th World Tournament Mission Rewards
335,335,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
336,336,7,TrainingField,10,0,Gravity Chamber (150G) x10,10th World Tournament Mission Rewards
337,337,19,AwakeningItem,1,0,Supreme Kai x1,10th World Tournament Mission Rewards
338,338,11,Point::Stone,2,0,Dragon Stone x2,10th World Tournament Mission Rewards
339,339,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,10th World Tournament Mission Rewards
340,340,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,10th World Tournament Mission Rewards
341,341,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,10th World Tournament Mission Rewards
342,342,11,Point::Stone,5,0,Dragon Stone x5,10th World Tournament Mission Rewards
343,343,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,10th World Tournament Mission Rewards
344,344,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,10th World Tournament Mission Rewards
345,345,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,10th World Tournament Mission Rewards
346,346,11,Point::Stone,7,0,Dragon Stone x7,10th World Tournament Mission Rewards
347,347,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,10th World Tournament Mission Rewards
348,348,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,10th World Tournament Mission Rewards
349,349,11,Point::Stone,1,0,Dragon Stone x1,10th World Tournament Mission Rewards
350,350,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",10th World Tournament Mission Rewards
351,351,5,TrainingField,3,0,King Kai's Planet (10G) x3,10th World Tournament Mission Rewards
352,352,1,AwakeningItem,30,0,Gregory x30,10th World Tournament Mission Rewards
353,353,6,SupportItem,10,0,Senzu Bean x10,10th World Tournament Mission Rewards
354,354,11,Point::Stone,1,0,Dragon Stone x1,10th World Tournament Mission Rewards
355,355,4,TrainingField,10,0,Snake Way x10,10th World Tournament Mission Rewards
356,356,8,TrainingField,5,0,Supreme Kai's Planet x5,10th World Tournament Mission Rewards
357,357,11,Point::Stone,5,0,Dragon Stone x5,10th World Tournament Mission Rewards
358,358,20,AwakeningItem,1,0,Elder Kai x1,10th World Tournament Mission Rewards
359,359,11,Point::Stone,5,0,Dragon Stone x5,10th World Tournament Mission Rewards
360,319,11,Point::Stone,3,0,Dragon Stone x3,10th World Tournament Mission Rewards
361,320,11,Point::Stone,1,0,Dragon Stone x1,10th World Tournament Mission Rewards
362,321,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,10th World Tournament Mission Rewards
363,322,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,10th World Tournament Mission Rewards
364,323,11,Point::Stone,3,0,Dragon Stone x3,10th World Tournament Mission Rewards
365,324,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,10th World Tournament Mission Rewards
366,366,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,11th World Tournament Mission Rewards
367,367,6,TrainingField,10,0,Gravity Chamber (50G) x10,11th World Tournament Mission Rewards
368,368,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
369,369,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
370,370,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
371,371,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
372,372,6,SupportItem,15,0,Senzu Bean x15,11th World Tournament Mission Rewards
373,373,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
374,374,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
375,375,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,11th World Tournament Mission Rewards
376,376,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,11th World Tournament Mission Rewards
377,377,7,TrainingField,10,0,Gravity Chamber (150G) x10,11th World Tournament Mission Rewards
378,378,19,AwakeningItem,1,0,Supreme Kai x1,11th World Tournament Mission Rewards
379,379,11,Point::Stone,2,0,Dragon Stone x2,11th World Tournament Mission Rewards
380,380,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,11th World Tournament Mission Rewards
381,381,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,11th World Tournament Mission Rewards
382,382,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,11th World Tournament Mission Rewards
383,383,11,Point::Stone,5,0,Dragon Stone x5,11th World Tournament Mission Rewards
384,384,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,11th World Tournament Mission Rewards
385,385,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,11th World Tournament Mission Rewards
386,386,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,11th World Tournament Mission Rewards
387,387,11,Point::Stone,7,0,Dragon Stone x7,11th World Tournament Mission Rewards
388,388,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,11th World Tournament Mission Rewards
389,389,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,11th World Tournament Mission Rewards
390,390,11,Point::Stone,1,0,Dragon Stone x1,11th World Tournament Mission Rewards
391,391,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",11th World Tournament Mission Rewards
392,392,5,TrainingField,3,0,King Kai's Planet (10G) x3,11th World Tournament Mission Rewards
393,393,1,AwakeningItem,30,0,Gregory x30,11th World Tournament Mission Rewards
394,394,6,SupportItem,10,0,Senzu Bean x10,11th World Tournament Mission Rewards
395,395,11,Point::Stone,1,0,Dragon Stone x1,11th World Tournament Mission Rewards
396,396,4,TrainingField,10,0,Snake Way x10,11th World Tournament Mission Rewards
397,397,8,TrainingField,5,0,Supreme Kai's Planet x5,11th World Tournament Mission Rewards
398,398,11,Point::Stone,5,0,Dragon Stone x5,11th World Tournament Mission Rewards
399,399,20,AwakeningItem,1,0,Elder Kai x1,11th World Tournament Mission Rewards
400,400,11,Point::Stone,5,0,Dragon Stone x5,11th World Tournament Mission Rewards
401,401,11,Point::Stone,3,0,龍石3個,第14回天下一武道会ミッション報酬
402,402,11,Point::Stone,1,0,龍石1個,第14回天下一武道会ミッション報酬
403,403,1,SpecialItem,3,0,少年編チケット(銀)3枚,第14回天下一武道会ミッション報酬
404,404,1,SpecialItem,3,0,少年編チケット(銀)3枚,第14回天下一武道会ミッション報酬
405,405,11,Point::Stone,3,0,龍石3個,第14回天下一武道会ミッション報酬
406,406,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
407,407,1,SpecialItem,3,0,少年編チケット(銀)3枚,第14回天下一武道会ミッション報酬
408,408,6,TrainingField,10,0,重力室(50倍)x 10,第14回天下一武道会ミッション報酬
409,409,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
410,410,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
411,411,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
412,412,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
413,413,6,SupportItem,15,0,仙豆x 15,第14回天下一武道会ミッション報酬
414,414,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
415,415,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
416,416,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
417,417,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
418,418,7,TrainingField,10,0,重力室(150倍）x 10,第14回天下一武道会ミッション報酬
419,419,19,AwakeningItem,1,0,東の界王神x 1,第14回天下一武道会ミッション報酬
420,420,11,Point::Stone,2,0,龍石2個,第14回天下一武道会ミッション報酬
421,421,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
422,422,2,SpecialItem,2,0,少年編チケット(金)2枚,第14回天下一武道会ミッション報酬
423,423,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
424,424,11,Point::Stone,5,0,龍石x 5,第14回天下一武道会ミッション報酬
425,425,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
426,426,2,SpecialItem,3,0,少年編チケット(金)3枚,第14回天下一武道会ミッション報酬
427,427,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
428,428,11,Point::Stone,7,0,龍石x 7,第14回天下一武道会ミッション報酬
429,429,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
430,430,4,SpecialItem,1,0,SSR確定ガシャチケット(金)1枚,第14回天下一武道会ミッション報酬
431,431,11,Point::Stone,1,0,龍石1個,第14回天下一武道会ミッション報酬
432,432,1002640,Card,1,93879,ミスター・サタン像(銀),第14回天下一武道会ミッション報酬
433,433,5,TrainingField,3,0,界王星x 3,第14回天下一武道会ミッション報酬
434,434,1,AwakeningItem,30,0,グレゴリーx 30,第14回天下一武道会ミッション報酬
435,435,6,SupportItem,10,0,仙豆x 10,第14回天下一武道会ミッション報酬
436,436,11,Point::Stone,1,0,龍石1個,第14回天下一武道会ミッション報酬
437,437,4,TrainingField,10,0,蛇の道x 10,第14回天下一武道会ミッション報酬
438,438,8,TrainingField,5,0,界王神界x 5,第14回天下一武道会ミッション報酬
439,439,11,Point::Stone,5,0,龍石5個,第14回天下一武道会ミッション報酬
440,440,20,AwakeningItem,1,0,老界王神x 1,第14回天下一武道会ミッション報酬
441,441,11,Point::Stone,5,0,龍石5個,第14回天下一武道会ミッション報酬
442,442,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament"
443,443,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament"
444,444,6,SupportItem,2,0,Senzu Bean x2,"Score 100,000 pts. in World Tournament"
445,445,1001,AwakeningItem,2,0,Turtle x2,"Score 250,000 pts. in World Tournament"
446,446,6,SupportItem,3,0,Senzu Bean x3,"Score 500,000 pts. in World Tournament"
447,447,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,"Score 1,000,000 pts. in World Tournament"
448,448,1002,AwakeningItem,2,0,Bulma x2,"Score 1,500,000 pts. in World Tournament"
449,449,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 2,000,000 pts. in World Tournament"
450,450,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,"Score 2,500,000 pts. in World Tournament"
451,451,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 3,000,000 pts. in World Tournament"
452,452,11,Point::Stone,3,0,Dragon Stone x3,"Score 4,000,000 pts. in World Tournament"
453,453,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 5,000,000 pts. in World Tournament"
454,454,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 6,000,000 pts. in World Tournament"
455,455,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 7,000,000 pts. in World Tournament"
456,456,19,AwakeningItem,1,0,Supreme Kai x1,"Score 8,000,000 pts. in World Tournament"
457,457,20,AwakeningItem,1,0,Elder Kai x1,"Score 9,000,000 pts. in World Tournament"
458,458,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 10,000,000 pts. in World Tournament"
459,459,11,Point::Stone,5,0,Dragon Stone x5,"Score 15,000,000 pts. in World Tournament"
460,460,11,Point::Stone,5,0,Dragon Stone x5,"Score 20,000,000 pts. in World Tournament"
461,461,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row
462,462,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row
463,463,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row
464,464,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,Win 5 World Tournaments in a row
465,465,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 6 World Tournaments in a row
466,466,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row
467,467,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 8 World Tournaments in a row
468,468,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 9 World Tournaments in a row
469,469,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,Win 10 World Tournaments in a row
470,470,11,Point::Stone,5,0,Dragon Stone x5,Win 15 World Tournaments in a row
471,471,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,Win 20 World Tournaments in a row
472,472,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament
473,473,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament
474,474,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 3 wins in World Tournament
475,475,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 4 wins in World Tournament
476,476,11,Point::Stone,3,0,Dragon Stone x3,Get 5 wins in World Tournament
477,477,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 6 wins in World Tournament
478,478,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 7 wins in World Tournament
479,479,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 8 wins in World Tournament
480,480,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 9 wins in World Tournament
481,481,6,TrainingField,10,0,Gravity Chamber (50G) x10,Get 10 wins in World Tournament
482,482,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 11 wins in World Tournament
483,483,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 12 wins in World Tournament
484,484,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 13 wins in World Tournament
485,485,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 14 wins in World Tournament
486,486,6,SupportItem,15,0,Senzu Bean x15,Get 15 wins in World Tournament
487,487,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 16 wins in World Tournament
488,488,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 17 wins in World Tournament
489,489,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 18 wins in World Tournament
490,490,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 19 wins in World Tournament
