id,passive_skill_set_id,passive_skill_id,created_at,updated_at
3180000,318,318,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3180001,318,1000318,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3190000,319,319,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3200000,320,320,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3200001,320,1000320,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3210000,321,321,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3220000,322,322,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3230000,323,323,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3240000,324,324,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3250000,325,325,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3260000,326,326,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3260001,326,1000326,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3270000,327,327,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3280000,328,328,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3290000,329,329,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3300000,330,330,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3310000,331,331,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3320000,332,332,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3330000,333,333,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3340000,334,334,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3350000,335,335,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3360000,336,336,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3370000,337,337,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3370001,337,1000337,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3380000,338,338,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3390000,339,339,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3400000,340,340,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3400001,340,1000340,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3410000,341,341,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3420000,342,342,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3430000,343,343,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3440000,344,344,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3450000,345,345,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3460000,346,346,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3470000,347,347,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3480000,348,348,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3480001,348,1000348,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3490000,349,349,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3500000,350,350,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3510000,351,351,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3520000,352,352,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3530000,353,353,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3540000,354,354,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3540001,354,1000354,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3550000,355,355,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3560000,356,356,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3570000,357,357,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3580000,358,358,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3590000,359,359,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3600000,360,360,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3610000,361,361,2024-06-26 10:48:06.265431,2024-06-26 10:48:06.265431
3620000,362,362,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3630000,363,363,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3640000,364,364,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3650000,365,365,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3660000,366,366,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3670000,367,367,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3680000,368,368,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3690000,369,369,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3700000,370,370,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3710000,371,371,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3710001,371,1000371,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3720000,372,372,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3730000,373,373,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3740000,374,374,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3750000,375,375,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3760000,376,376,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3770000,377,377,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3860000,386,386,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3870000,387,387,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3880000,388,388,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3890000,389,389,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3900000,390,390,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3910000,391,391,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3920000,392,392,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3930000,393,393,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3940000,394,394,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3950000,395,395,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
3960000,396,396,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4000000,400,400,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4010000,401,401,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4020000,402,402,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4030000,403,403,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4040000,404,404,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4040001,404,1000404,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4050000,405,405,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4050001,405,1000405,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4060000,406,406,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4070000,407,407,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4080000,408,408,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4090000,409,409,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4100000,410,410,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4100001,410,1000410,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4110000,411,411,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4110001,411,1000411,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4120000,412,412,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4130000,413,413,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4130001,413,1000413,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4140000,414,414,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4170000,417,417,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4180000,418,418,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4190000,419,419,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4200000,420,420,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4210000,421,421,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4220000,422,422,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4230000,423,423,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4240000,424,424,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4250000,425,425,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4260000,426,426,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4260001,426,1000426,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4270000,427,427,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4280000,428,428,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4290000,429,429,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4300000,430,430,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4310000,431,431,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4320000,432,432,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4350000,435,435,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4360000,436,436,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4370000,437,437,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4380000,438,438,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4390000,439,439,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4400000,440,440,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4400001,440,1000440,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4410000,441,441,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4420000,442,442,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4430000,443,443,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4440000,444,444,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4450000,445,445,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4460000,446,446,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4470000,447,447,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4480000,448,448,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4490000,449,449,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4490001,449,1000449,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4500000,450,450,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4510000,451,451,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4520000,452,452,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4530000,453,453,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4540000,454,454,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4550000,455,455,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4560000,456,456,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4570000,457,457,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4570001,457,1000457,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4580000,458,458,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4580001,458,1000458,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4590000,459,459,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4590001,459,1000459,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4600000,460,460,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4600001,460,1000460,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4610000,461,461,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4620000,462,462,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4620001,462,1000462,2024-06-26 10:48:06.272907,2024-06-26 10:48:06.272907
4630000,463,463,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4640000,464,464,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4650000,465,465,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4660000,466,466,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4660001,466,1000466,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4670000,467,467,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4680000,468,468,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4690000,469,469,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4700000,470,470,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4710000,471,471,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4720000,472,472,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4730000,473,473,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4740000,474,474,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4750000,475,475,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4750001,475,1000475,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4760000,476,476,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4770000,477,477,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4780000,478,478,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4790000,479,479,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4800000,480,480,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4800001,480,1000480,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4810000,481,481,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4810001,481,1000481,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4850000,485,485,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4860000,486,486,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4870000,487,487,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4880000,488,488,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4890000,489,489,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4900000,490,490,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4910000,491,491,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4920000,492,492,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4930000,493,493,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4940000,494,494,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4940001,494,1000494,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4950000,495,495,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4950001,495,1000495,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4960000,496,496,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4970000,497,497,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4980000,498,498,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
4990000,499,499,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5000000,500,500,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5010000,501,501,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5010001,501,1000501,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5020000,502,502,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5030000,503,503,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5040000,504,504,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5050000,505,505,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5060000,506,506,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5060001,506,1000506,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5070000,507,507,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5070001,507,1000507,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5080000,508,508,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5090000,509,509,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5100000,510,510,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5110000,511,511,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5120000,512,512,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5130000,513,513,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5140000,514,514,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5140001,514,1000514,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5150000,515,515,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5160000,516,516,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5160001,516,1000516,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5170000,517,517,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5170001,517,1000517,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5180000,518,518,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5190000,519,519,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5200000,520,520,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5210000,521,521,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5220000,522,522,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5230000,523,523,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5240000,524,524,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5250000,525,525,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5260000,526,526,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5270000,527,527,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5280000,528,528,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5280001,528,1000528,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5290000,529,529,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5300000,530,530,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5310000,531,531,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5310001,531,1000531,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5320000,532,532,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5320001,532,1000532,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5330000,533,533,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5330001,533,1000533,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5340000,534,534,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5340001,534,1000534,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5350000,535,535,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5350001,535,1000535,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5360000,536,536,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5360001,536,1000536,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5370000,537,537,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5370001,537,1000537,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5380000,538,538,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5380001,538,1000538,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5390000,539,539,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5400000,540,540,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5410000,541,541,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5420000,542,542,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5430000,543,543,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5440000,544,544,2024-06-26 10:48:06.282022,2024-06-26 10:48:06.282022
5450000,545,545,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5460000,546,546,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5470000,547,547,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5500000,550,550,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5510000,551,551,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5520000,552,552,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5520001,552,1000552,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5530000,553,553,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5530001,553,1000553,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5540000,554,554,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5540001,554,1000554,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5550000,555,555,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5560000,556,556,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5570000,557,557,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5580000,558,558,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5580001,558,1000558,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5590000,559,559,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5600000,560,560,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5610000,561,561,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5620000,562,562,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5630000,563,563,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5640000,564,564,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5650000,565,565,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5660000,566,566,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5670000,567,567,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5680000,568,568,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5690000,569,569,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5690001,569,1000569,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5700000,570,570,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5700001,570,1000570,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5710000,571,571,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5710001,571,1000571,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5720000,572,572,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
5730000,573,573,2024-06-26 10:48:06.291030,2024-06-26 10:48:06.291030
