id,name,description,zeni,rarity,selling_exchange_point,event_jumpable
32401,Goten Possessed (GT),Character-specific Medal required for Awakening.,20000,3,12,1
32402,Gohan Possessed (GT),Character-specific Medal required for Awakening.,20000,3,12,1
32403,Trunks Possessed (GT),Character-specific Medal required for Awakening.,20000,3,12,1
32404,Baby Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
32405,Baby (Youth Form),"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Hercule Badge"", which can be acquired 
in the event ""Dragon Ball GT: Baby Saga"".",20000,3,12,1
32501,Super Saiyan God SS Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
32502,Champa,Character-specific Medal required for Awakening.,20000,3,12,1
32503,Vados,Character-specific Medal required for Awakening.,20000,3,12,1
32601,Super Saiyan Goku,Character-specific Medal required for Awakening.,20000,3,12,1
32602,Super Saiyan Gohan (Teen),Character-specific Medal required for Awakening.,20000,3,12,1
32603,Super Saiyan Goten (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
32604,Super Saiyan Trunks (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
32801,Trunks (Teen) (Future),Character-specific Medal required for Awakening.,20000,3,12,1
32802,Super Saiyan Trunks (Future),Character-specific Medal required for Awakening.,20000,3,12,1
32803,Super Saiyan God SS Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
32804,Super Saiyan Trunks (Future),Character-specific Medal required for Awakening.,20000,3,12,1
32901,Monster Carrot,Character-specific Medal required for Awakening.,20000,3,12,1
33201,Lord Yao,Character-specific Medal required for Awakening.,20000,3,12,1
33301,Bio-Broly,Character-specific Medal required for Awakening.,20000,3,12,1
33302,Super Saiyan Goten (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
33303,Super Saiyan Trunks (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
33304,Android #18,Character-specific Medal required for Awakening.,20000,3,12,1
33401,Tarble,Character-specific Medal required for Awakening.,20000,3,12,1
33402,Tarble,"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Rad Radish"", which can be acquired 
in the event ""Goku and Friends Are Back!!"".",20000,3,12,1
33403,Gotenks,"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Rad Radish"", which can be acquired 
in the event ""Goku and Friends Are Back!!"".",20000,3,12,1
33501,Frieza (Final Form) (Angel),Character-specific Medal required for Awakening.,20000,3,12,1
33502,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
33601,Raditz,Character-specific Medal required for Awakening.,20000,3,12,1
33701,Trunks (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
33702,Bulma,Character-specific Medal required for Awakening.,20000,3,12,1
33703,Super Saiyan 2 Vegeta,"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Pudding"", 
which can be acquired in the event 
""Vegeta the Indomitable Warrior"".",20000,3,12,1
33704,Beerus,Character-specific Medal required for Awakening.,20000,3,12,1
33801,Tapion,Character-specific Medal required for Awakening.,20000,3,12,1
33802,Trunks (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
33901,Gohan (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
34101,Super Saiyan Cabba,Character-specific Medal required for Awakening.,20000,3,12,1
34102,Caulifla,Character-specific Medal required for Awakening.,20000,3,12,1
34103,Kale,Character-specific Medal required for Awakening.,20000,3,12,1
34301,Lord Slug,Character-specific Medal required for Awakening.,20000,3,12,1
34302,Goku (Kaioken),Character-specific Medal required for Awakening.,20000,3,12,1
34401,Android #17,Character-specific Medal required for Awakening.,20000,3,12,1
34402,Android #18,Character-specific Medal required for Awakening.,20000,3,12,1
34403,Ribrianne,Character-specific Medal required for Awakening.,20000,3,12,1
34501,Goku (GT),Character-specific Medal required for Awakening.,20000,3,12,1
34502,Frieza (Final Form) (GT),Character-specific Medal required for Awakening.,20000,3,12,1
34503,Cell (Perfect Form) (GT),Character-specific Medal required for Awakening.,20000,3,12,1
34504,Hell Fighter #17,Character-specific Medal required for Awakening.,20000,3,12,1
34505,Android #18 (GT),Character-specific Medal required for Awakening.,20000,3,12,1
34601,Nail,Character-specific Medal required for Awakening.,20000,3,12,1
34801,West Supreme Kai,Character-specific Medal required for Awakening.,20000,3,12,1
34802,North Supreme Kai,Character-specific Medal required for Awakening.,20000,3,12,1
34803,South Supreme Kai,Character-specific Medal required for Awakening.,20000,3,12,1
34804,Grand Supreme Kai,Character-specific Medal required for Awakening.,20000,3,12,1
35101,Videl,Character-specific Medal required for Awakening.,20000,3,12,1
35201,Goku (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
35301,Goku (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
35401,Goku (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
35501,Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
35502,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
35503,Broly,Character-specific Medal required for Awakening.,20000,3,12,1
35504,Frieza (Final Form),Character-specific Medal required for Awakening.,20000,3,12,1
35601,Giru,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Desert Rescue! Giru Saves the Day!"".",20000,3,12,1
35701,Vegeta Jr.,"Character-specific Medal required for Awakening.
Obtainable from the missions of ""Dragon Ball GT: 
7 Shadow Dragons Saga"".",20000,3,12,1
36101,Potage,Character-specific Medal required for Awakening.,20000,3,12,1
36102,Duplicate Vegeta,"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Superhuman Water Seal Key"", which can 
be acquired in the event ""Vegeta's Demise?! 
The Secret of Planet Potaufeu"".",20000,3,12,1
36201,Frieza (2nd Form),Character-specific Medal required for Awakening.,20000,3,12,1
36301,Vados,Character-specific Medal required for Awakening.,20000,3,12,1
36601,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
36602,Android #18,Character-specific Medal required for Awakening.,20000,3,12,1
36801,Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
36901,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
37201,Android #15,Character-specific Medal required for Awakening.,20000,3,12,1
37202,Android #14,Character-specific Medal required for Awakening.,20000,3,12,1
37203,Android #13,Character-specific Medal required for Awakening.,20000,3,12,1
37401,Gohan (Teen),Character-specific Medal required for Awakening.,20000,3,12,1
37402,Spopovich,Character-specific Medal required for Awakening.,20000,3,12,1
37501,Broly (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
37502,Vegeta (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
37601,Zamasu,Character-specific Medal required for Awakening.,20000,3,12,1
37602,Zamasu,Character-specific Medal required for Awakening.,20000,3,12,1
37801,Majin Buu (Good),Character-specific Medal required for Awakening.,20000,3,12,1
37802,Buu (Super),Character-specific Medal required for Awakening.,20000,3,12,1
37901,Kahseral,Character-specific Medal required for Awakening.,20000,3,12,1
38201,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
38202,Hercule,Character-specific Medal required for Awakening.,20000,3,12,1
38203,Uub (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
38301,Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
38302,Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
38303,Majin Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
38304,Vegeta (GT),Character-specific Medal required for Awakening.,20000,3,12,1
38401,Frieza (1st Form),Character-specific Medal required for Awakening.,20000,3,12,1
38501,Master Roshi,Character-specific Medal required for Awakening.,20000,3,12,1
38502,Master Roshi,Character-specific Medal required for Awakening.,20000,3,12,1
38601,Krillin & Android #18,Character-specific Medal required for Awakening.,20000,3,12,1
38602,Master Roshi & Tien,Character-specific Medal required for Awakening.,20000,3,12,1
38603,Goku (Ultra Instinct -Sign-),Character-specific Medal required for Awakening.,20000,3,12,1
38701,Veku,Character-specific Medal required for Awakening.,20000,3,12,1
38702,Frieza (Final Form),Character-specific Medal required for Awakening.,20000,3,12,1
38801,Piccolo,Character-specific Medal required for Awakening.,20000,3,12,1
38802,Garlic Jr.,Character-specific Medal required for Awakening.,20000,3,12,1
39101,Krillin,Character-specific Medal required for Awakening.,20000,3,12,1
39201,Zarbon,Character-specific Medal required for Awakening.,20000,3,12,1
39301,Vegeta,Character-specific Medal required for Awakening.,20000,3,12,1
39401,Chi-Chi,Character-specific Medal required for Awakening.,20000,3,12,1
39501,Gohan (Teen),Character-specific Medal required for Awakening.,20000,3,12,1
39502,Gohan (Teen) & Goten (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
39601,Goku Jr. & Vegeta Jr.,Character-specific Medal required for Awakening.,20000,3,12,1
39602,Goku Jr. & Vegeta Jr.,Character-specific Medal required for Awakening.,20000,3,12,1
39801,Yamcha,Character-specific Medal required for Awakening.,20000,3,12,1
39901,Gohan (Teen),Character-specific Medal required for Awakening.,20000,3,12,1
40001,Master's Mark,Character-specific Medal required for Awakening.,100000,3,12,1
40101,Warrior's Mark (Vegeta),Character-specific Medal required for Awakening.,20000,3,12,1
40401,Warrior's Mark (Cyborg Tao),Character-specific Medal required for Awakening.,20000,3,12,1
40501,Warrior's Mark (Jackie Chun),Character-specific Medal required for Awakening.,20000,3,12,1
40601,Warrior's Mark (Mecha Frieza),Character-specific Medal required for Awakening.,20000,3,12,1
40801,Warrior's Mark (King Cold),Character-specific Medal required for Awakening.,20000,3,12,1
40901,Warrior's Mark (King Vegeta),Character-specific Medal required for Awakening.,20000,3,12,1
41101,Warrior's Mark (Mighty Mask),Character-specific Medal required for Awakening.,20000,3,12,1
41201,Warrior's Mark (Paikuhan),Character-specific Medal required for Awakening.,20000,3,12,1
41301,Warrior's Mark (Grandpa Gohan),Character-specific Medal required for Awakening.,20000,3,12,1
41401,Warrior's Mark (Trunks (Teen)),Character-specific Medal required for Awakening.,20000,3,12,1
41501,Warrior's Mark (Android #16),Character-specific Medal required for Awakening.,20000,3,12,1
41601,Warrior's Mark (Piccolo),Character-specific Medal required for Awakening.,20000,3,12,1
41701,Warrior's Mark (Tien),Character-specific Medal required for Awakening.,20000,3,12,1
41801,Warrior's Mark (Gotenks (Failure) A),Character-specific Medal required for Awakening.,20000,3,12,1
41802,Warrior's Mark (Gotenks (Failure) B),Character-specific Medal required for Awakening.,20000,3,12,1
42001,Warrior's Mark (Chilled),Character-specific Medal required for Awakening.,20000,3,12,1
42101,Warrior's Mark (Vegeta (Kid)),Character-specific Medal required for Awakening.,20000,3,12,1
42201,Warrior's Mark (Trunks (Xeno)),Character-specific Medal required for Awakening.,20000,3,12,1
60101,Legend's Mark (SS Goku),Character-specific Medal required for Awakening.,10000,3,12,1
60201,Legend's Mark (Frieza (1st Form)),Character-specific Medal required for Awakening.,10000,3,12,1
60301,Legend's Mark (Super Saiyan Trunks (Future)),Character-specific Medal required for Awakening.,10000,3,12,1
60401,Legend's Mark (Vegeta),Character-specific Medal required for Awakening.,10000,3,12,1
60501,Legend's Mark (Cell (1st Form)),Character-specific Medal required for Awakening.,10000,3,12,1
60601,Legend's Mark (Krillin),Character-specific Medal required for Awakening.,10000,3,12,1
60701,Legend's Mark (Babidi & Majin Buu (Good)),Character-specific Medal required for Awakening.,10000,3,12,1
60801,Legend's Mark (Gohan (Kid)),Character-specific Medal required for Awakening.,10000,3,12,1
60901,Legend's Mark (Tien),Character-specific Medal required for Awakening.,10000,3,12,1
61001,Legend's Mark (Dr. Wheelo),Character-specific Medal required for Awakening.,10000,3,12,1
90001,Warrior's Mark (Arale Norimaki),Character-specific Medal required for Awakening.,20000,3,12,1
90002,Warrior's Mark (Arale Norimaki),Character-specific Medal required for Awakening.,20000,3,12,1
90003,超戦士の証 [則巻アラレ],特定のキャラクターの覚醒に必要,20000,3,12,1
90004,超戦士の証 [孫悟空(少年期)],特定のキャラクターの覚醒に必要,20000,3,12,1
90005,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
90006,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
90101,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
90102,Goku,Character-specific Medal required for Awakening.,20000,3,12,1
90201,Super Saiyan Goku (GT),"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Metal Fruits"", which can be acquired in 
the event ""Dragon Ball GT: Ultimate DB Saga"".",20000,3,12,1
90202,Hyper Meta-Rilldo,"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Metal Fruits"", which can be acquired in 
the event ""Dragon Ball GT: Ultimate DB Saga"".",20000,3,12,1
91101,Turles,Character-specific Medal required for Awakening.,20000,3,12,1
91301,Goku (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
91302,Krillin (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
91501,Buyon,Character-specific Medal required for Awakening.,20000,3,12,1
91701,Goku (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
91702,Krillin (Youth),Character-specific Medal required for Awakening.,20000,3,12,1
