id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option
505,100101,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
506,100102,1,2,0,,16,"[0,25,0]",2
507,100102,1,2,0,,0,"[0,0,0]",0
508,100102,1,2,0,,0,"[0,0,0]",0
509,100102,1,2,0,,0,"[0,0,0]",0
510,100102,1,2,0,,0,"[0,0,0]",0
511,100103,1,2,0,,16,"[0,15,0]",2
512,100103,1,2,0,,16,"[2,15,0]",2
513,100103,1,2,0,,0,"[0,0,0]",0
514,100103,1,2,0,,0,"[0,0,0]",0
515,100103,1,2,0,,0,"[0,0,0]",0
516,100104,1,2,0,,16,"[3,25,0]",2
517,100104,1,2,0,,0,"[0,0,0]",0
518,100104,1,2,0,,0,"[0,0,0]",0
519,100104,1,2,0,,0,"[0,0,0]",0
520,100104,1,2,0,,0,"[0,0,0]",0
521,100105,1,2,0,,19,"[1,20,0]",2
522,100105,1,2,0,,19,"[3,20,0]",2
523,100105,1,2,0,,19,"[4,20,0]",2
524,100105,1,2,0,,0,"[0,0,0]",0
525,100105,1,2,0,,0,"[0,0,0]",0
526,100106,1,2,0,,16,"[4,30,0]",2
527,100106,1,2,0,,0,"[0,0,0]",0
528,100106,1,2,0,,0,"[0,0,0]",0
529,100106,1,2,0,,0,"[0,0,0]",0
530,100106,1,2,0,,0,"[0,0,0]",0
531,100107,1,4,0,,2,"[25,0,0]",3
532,100107,1,4,0,,0,"[0,0,0]",0
533,100107,1,4,0,,0,"[0,0,0]",0
534,100107,1,4,0,,0,"[0,0,0]",0
535,100107,1,4,0,,0,"[0,0,0]",0
536,100108,1,2,0,,5,"[1,0,0]",0
537,100108,1,2,0,,0,"[0,0,0]",0
538,100108,1,2,0,,0,"[0,0,0]",0
539,100108,1,2,0,,0,"[0,0,0]",0
540,100108,1,2,0,,0,"[0,0,0]",0
541,100109,1,4,0,,16,"[4,25,0]",3
542,100109,1,4,0,,0,"[0,0,0]",0
543,100109,1,4,0,,0,"[0,0,0]",0
544,100109,1,4,0,,0,"[0,0,0]",0
545,100109,1,4,0,,0,"[0,0,0]",0
546,100110,1,2,0,,50,"[0,0,0]",0
547,100110,1,2,0,,0,"[0,0,0]",0
548,100110,1,2,0,,0,"[0,0,0]",0
549,100110,1,2,0,,0,"[0,0,0]",0
550,100110,1,2,0,,0,"[0,0,0]",0
551,100111,1,2,0,,16,"[3,25,0]",2
552,100111,1,2,0,,0,"[0,0,0]",0
553,100111,1,2,0,,0,"[0,0,0]",0
554,100111,1,2,0,,0,"[0,0,0]",0
555,100111,1,2,0,,0,"[0,0,0]",0
556,100112,1,2,0,"{""source"":""42"",""compiled"":42}",1,"[20,0,0]",2
557,100112,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
558,100112,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
559,100112,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
560,100112,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
561,100113,1,2,0,,16,"[1,15,0]",2
562,100113,1,2,0,,0,"[0,0,0]",0
563,100113,1,2,0,,0,"[0,0,0]",0
564,100113,1,2,0,,0,"[0,0,0]",0
565,100113,1,2,0,,0,"[0,0,0]",0
566,100114,1,2,0,"{""source"":""15"",""compiled"":15}",1,"[20,0,0]",2
567,100114,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0
568,100114,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0
569,100114,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0
570,100114,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0
571,100115,1,2,0,,19,"[0,25,0]",2
572,100115,1,2,0,,19,"[1,25,0]",2
573,100115,1,2,0,,19,"[2,25,0]",2
574,100115,1,2,0,,19,"[3,25,0]",2
575,100115,1,2,0,,19,"[4,25,0]",2
576,100116,1,2,0,,19,"[0,15,0]",2
577,100116,1,2,0,,19,"[1,15,0]",2
578,100116,1,2,0,,19,"[2,15,0]",2
579,100116,1,2,0,,19,"[3,15,0]",2
580,100116,1,2,0,,19,"[4,15,0]",2
581,100117,1,2,0,,20,"[1,1,0]",0
582,100117,1,2,0,,0,"[0,0,0]",0
583,100117,1,2,0,,0,"[0,0,0]",0
584,100117,1,2,0,,0,"[0,0,0]",0
585,100117,1,2,0,,0,"[0,0,0]",0
586,100118,1,2,0,,13,"[90,0,0]",3
587,100118,1,2,0,,0,"[0,0,0]",0
588,100118,1,2,0,,0,"[0,0,0]",0
589,100118,1,2,0,,0,"[0,0,0]",0
590,100118,1,2,0,,0,"[0,0,0]",0
591,100119,1,4,0,,17,"[2,30,0]",3
592,100119,1,4,0,,0,"[0,0,0]",0
593,100119,1,4,0,,0,"[0,0,0]",0
594,100119,1,4,0,,0,"[0,0,0]",0
595,100119,1,4,0,,0,"[0,0,0]",0
596,100120,1,2,0,,13,"[90,0,0]",3
597,100120,1,2,0,,0,"[0,0,0]",0
598,100120,1,2,0,,0,"[0,0,0]",0
599,100120,1,2,0,,0,"[0,0,0]",0
600,100120,1,2,0,,0,"[0,0,0]",0
601,100121,1,2,0,,16,"[3,15,0]",2
602,100121,1,2,0,,0,"[0,0,0]",0
603,100121,1,2,0,,0,"[0,0,0]",0
604,100121,1,2,0,,0,"[0,0,0]",0
605,100121,1,2,0,,0,"[0,0,0]",0
606,100122,1,2,0,,19,"[0,15,0]",2
607,100122,1,2,0,,19,"[1,15,0]",2
608,100122,1,2,0,,19,"[2,15,0]",2
609,100122,1,2,0,,19,"[3,15,0]",2
610,100122,1,2,0,,19,"[4,15,0]",2
611,100123,1,2,0,,13,"[90,0,0]",3
612,100123,1,2,0,,0,"[0,0,0]",0
613,100123,1,2,0,,0,"[0,0,0]",0
614,100123,1,2,0,,0,"[0,0,0]",0
615,100123,1,2,0,,0,"[0,0,0]",0
616,100124,1,2,0,,16,"[2,15,0]",2
617,100124,1,2,0,,0,"[0,0,0]",0
618,100124,1,2,0,,0,"[0,0,0]",0
619,100124,1,2,0,,0,"[0,0,0]",0
620,100124,1,2,0,,0,"[0,0,0]",0
621,100125,1,2,0,,16,"[0,15,0]",2
622,100125,1,2,0,,0,"[0,0,0]",0
623,100125,1,2,0,,0,"[0,0,0]",0
624,100125,1,2,0,,0,"[0,0,0]",0
625,100125,1,2,0,,0,"[0,0,0]",0
626,100126,1,2,0,"{""source"":""21"",""compiled"":21}",1,"[10,0,0]",2
627,100126,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
628,100126,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
629,100126,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
630,100126,1,2,0,"{""source"":""21"",""compiled"":21}",0,"[0,0,0]",0
631,100127,1,2,0,,19,"[0,15,0]",2
632,100127,1,2,0,,19,"[1,15,0]",2
633,100127,1,2,0,,19,"[2,15,0]",2
634,100127,1,2,0,,19,"[3,15,0]",2
635,100127,1,2,0,,19,"[4,15,0]",2
636,100128,1,2,0,,13,"[90,0,0]",3
637,100128,1,2,0,,0,"[0,0,0]",0
638,100128,1,2,0,,0,"[0,0,0]",0
639,100128,1,2,0,,0,"[0,0,0]",0
640,100128,1,2,0,,0,"[0,0,0]",0
641,100129,1,2,0,,16,"[4,15,0]",2
642,100129,1,2,0,,0,"[0,0,0]",0
643,100129,1,2,0,,0,"[0,0,0]",0
644,100129,1,2,0,,0,"[0,0,0]",0
645,100129,1,2,0,,0,"[0,0,0]",0
646,100130,1,2,0,,16,"[3,15,0]",2
647,100130,1,2,0,,0,"[0,0,0]",0
648,100130,1,2,0,,0,"[0,0,0]",0
649,100130,1,2,0,,0,"[0,0,0]",0
650,100130,1,2,0,,0,"[0,0,0]",0
651,100131,1,2,0,,17,"[1,15,0]",2
652,100131,1,2,0,,0,"[0,0,0]",0
653,100131,1,2,0,,0,"[0,0,0]",0
654,100131,1,2,0,,0,"[0,0,0]",0
655,100131,1,2,0,,0,"[0,0,0]",0
656,100132,1,2,0,,20,"[0,1,0]",0
657,100132,1,2,0,,0,"[0,0,0]",0
658,100132,1,2,0,,0,"[0,0,0]",0
659,100132,1,2,0,,0,"[0,0,0]",0
660,100132,1,2,0,,0,"[0,0,0]",0
661,100133,1,2,0,,16,"[1,15,0]",2
662,100133,1,2,0,,0,"[0,0,0]",0
663,100133,1,2,0,,0,"[0,0,0]",0
664,100133,1,2,0,,0,"[0,0,0]",0
665,100133,1,2,0,,0,"[0,0,0]",0
666,100134,1,2,0,,20,"[4,1,0]",0
667,100134,1,2,0,,0,"[0,0,0]",0
668,100134,1,2,0,,0,"[0,0,0]",0
669,100134,1,2,0,,0,"[0,0,0]",0
670,100134,1,2,0,,0,"[0,0,0]",0
671,100135,1,2,0,,19,"[0,15,0]",2
672,100135,1,2,0,,19,"[1,15,0]",2
673,100135,1,2,0,,19,"[2,15,0]",2
674,100135,1,2,0,,19,"[3,15,0]",2
675,100135,1,2,0,,19,"[4,15,0]",2
676,100136,1,2,0,,16,"[2,15,0]",2
677,100136,1,2,0,,0,"[0,0,0]",0
678,100136,1,2,0,,0,"[0,0,0]",0
679,100136,1,2,0,,0,"[0,0,0]",0
680,100136,1,2,0,,0,"[0,0,0]",0
681,100137,1,2,0,,13,"[90,0,0]",3
682,100137,1,2,0,,0,"[0,0,0]",0
683,100137,1,2,0,,0,"[0,0,0]",0
684,100137,1,2,0,,0,"[0,0,0]",0
685,100137,1,2,0,,0,"[0,0,0]",0
686,100138,1,2,0,,16,"[2,25,0]",2
687,100138,1,2,0,,0,"[0,0,0]",0
688,100138,1,2,0,,0,"[0,0,0]",0
689,100138,1,2,0,,0,"[0,0,0]",0
690,100138,1,2,0,,0,"[0,0,0]",0
691,100189,1,2,0,,0,"[0,0,0]",0
692,100189,1,2,0,,0,"[0,0,0]",0
693,100189,1,2,0,,0,"[0,0,0]",0
694,100189,1,2,0,,0,"[0,0,0]",0
695,100189,1,2,0,,0,"[0,0,0]",0
696,100190,1,2,0,,0,"[0,0,0]",0
697,100190,1,2,0,,0,"[0,0,0]",0
698,100190,1,2,0,,0,"[0,0,0]",0
699,100190,1,2,0,,0,"[0,0,0]",0
700,100190,1,2,0,,0,"[0,0,0]",0
701,100191,1,2,0,,0,"[0,0,0]",0
702,100191,1,2,0,,0,"[0,0,0]",0
703,100191,1,2,0,,0,"[0,0,0]",0
704,100191,1,2,0,,0,"[0,0,0]",0
705,100191,1,2,0,,0,"[0,0,0]",0
706,999999,1,2,0,,0,"[0,0,0]",0
707,999999,1,2,0,,0,"[0,0,0]",0
708,999999,1,2,0,,0,"[0,0,0]",0
709,999999,1,2,0,,0,"[0,0,0]",0
710,999999,1,2,0,,0,"[0,0,0]",0
711,300021,1,2,0,,0,"[0,0,0]",0
712,300021,1,2,0,,0,"[0,0,0]",0
713,300021,1,2,0,,0,"[0,0,0]",0
714,300021,1,2,0,,0,"[0,0,0]",0
715,300021,1,2,0,,0,"[0,0,0]",0
716,300022,1,2,0,,0,"[0,0,0]",0
717,300022,1,2,0,,0,"[0,0,0]",0
718,300022,1,2,0,,0,"[0,0,0]",0
719,300022,1,2,0,,0,"[0,0,0]",0
720,300022,1,2,0,,0,"[0,0,0]",0
721,300023,1,2,0,,0,"[0,0,0]",0
722,300023,1,2,0,,0,"[0,0,0]",0
723,300023,1,2,0,,0,"[0,0,0]",0
724,300023,1,2,0,,0,"[0,0,0]",0
725,300023,1,2,0,,0,"[0,0,0]",0
726,300024,1,2,0,,0,"[0,0,0]",0
727,300024,1,2,0,,0,"[0,0,0]",0
728,300024,1,2,0,,0,"[0,0,0]",0
729,300024,1,2,0,,0,"[0,0,0]",0
730,300024,1,2,0,,0,"[0,0,0]",0
731,300026,1,2,0,,0,"[0,0,0]",0
732,300026,1,2,0,,0,"[0,0,0]",0
733,300026,1,2,0,,0,"[0,0,0]",0
734,300026,1,2,0,,0,"[0,0,0]",0
735,300026,1,2,0,,0,"[0,0,0]",0
736,300027,1,2,0,,0,"[0,0,0]",0
737,300027,1,2,0,,0,"[0,0,0]",0
738,300027,1,2,0,,0,"[0,0,0]",0
739,300027,1,2,0,,0,"[0,0,0]",0
740,300027,1,2,0,,0,"[0,0,0]",0
741,300028,1,2,0,,0,"[0,0,0]",0
742,300028,1,2,0,,0,"[0,0,0]",0
743,300028,1,2,0,,0,"[0,0,0]",0
744,300028,1,2,0,,0,"[0,0,0]",0
745,300028,1,2,0,,0,"[0,0,0]",0
746,300029,1,2,0,,0,"[0,0,0]",0
747,300029,1,2,0,,0,"[0,0,0]",0
748,300029,1,2,0,,0,"[0,0,0]",0
749,300029,1,2,0,,0,"[0,0,0]",0
750,300029,1,2,0,,0,"[0,0,0]",0
751,300056,1,2,0,,0,"[0,0,0]",0
752,300056,1,2,0,,0,"[0,0,0]",0
753,300056,1,2,0,,0,"[0,0,0]",0
754,300056,1,2,0,,0,"[0,0,0]",0
755,300056,1,2,0,,0,"[0,0,0]",0
756,300058,1,2,0,,0,"[0,0,0]",0
757,300058,1,2,0,,0,"[0,0,0]",0
758,300058,1,2,0,,0,"[0,0,0]",0
759,300058,1,2,0,,0,"[0,0,0]",0
760,300058,1,2,0,,0,"[0,0,0]",0
761,300059,1,2,0,,0,"[0,0,0]",0
762,300059,1,2,0,,0,"[0,0,0]",0
763,300059,1,2,0,,0,"[0,0,0]",0
764,300059,1,2,0,,0,"[0,0,0]",0
765,300059,1,2,0,,0,"[0,0,0]",0
766,300060,1,2,0,,0,"[0,0,0]",0
767,300060,1,2,0,,0,"[0,0,0]",0
768,300060,1,2,0,,0,"[0,0,0]",0
769,300060,1,2,0,,0,"[0,0,0]",0
770,300060,1,2,0,,0,"[0,0,0]",0
771,300111,1,2,0,,0,"[0,0,0]",0
772,300111,1,2,0,,0,"[0,0,0]",0
773,300111,1,2,0,,0,"[0,0,0]",0
774,300111,1,2,0,,0,"[0,0,0]",0
775,300111,1,2,0,,0,"[0,0,0]",0
776,300113,1,2,0,,0,"[0,0,0]",0
777,300113,1,2,0,,0,"[0,0,0]",0
778,300113,1,2,0,,0,"[0,0,0]",0
779,300113,1,2,0,,0,"[0,0,0]",0
780,300113,1,2,0,,0,"[0,0,0]",0
781,300114,1,2,0,,0,"[0,0,0]",0
782,300114,1,2,0,,0,"[0,0,0]",0
783,300114,1,2,0,,0,"[0,0,0]",0
784,300114,1,2,0,,0,"[0,0,0]",0
785,300114,1,2,0,,0,"[0,0,0]",0
786,300115,1,2,0,,0,"[0,0,0]",0
787,300115,1,2,0,,0,"[0,0,0]",0
788,300115,1,2,0,,0,"[0,0,0]",0
789,300115,1,2,0,,0,"[0,0,0]",0
790,300115,1,2,0,,0,"[0,0,0]",0
791,200016,1,2,0,,1,"[10,0,0]",2
792,200016,1,2,0,,0,"[0,0,0]",0
793,200016,1,2,0,,0,"[0,0,0]",0
794,200016,1,2,0,,0,"[0,0,0]",0
795,200016,1,2,0,,0,"[0,0,0]",0
796,200017,1,2,0,,44,"[0,15,15]",2
797,200017,1,2,0,,44,"[1,15,15]",2
798,200017,1,2,0,,44,"[2,15,15]",2
799,200017,1,2,0,,44,"[3,15,15]",2
800,200017,1,2,0,,44,"[4,15,15]",2
801,200067,1,2,0,,18,"[1,10,10]",2
802,200067,1,2,0,,19,"[1,10,0]",2
803,200067,1,2,0,,0,"[0,0,0]",0
804,200067,1,2,0,,0,"[0,0,0]",0
805,200067,1,2,0,,0,"[0,0,0]",0
806,200002,1,2,0,,16,"[1,20,0]",2
807,200002,1,2,0,,0,"[0,0,0]",0
808,200002,1,2,0,,0,"[0,0,0]",0
809,200002,1,2,0,,0,"[0,0,0]",0
810,200002,1,2,0,,0,"[0,0,0]",0
811,100139,1,2,0,,44,"[0,20,20]",2
812,100139,1,2,0,,44,"[2,20,20]",2
813,100139,1,2,0,,44,"[4,20,20]",2
814,100139,1,2,0,,0,"[0,0,0]",0
815,100139,1,2,0,,0,"[0,0,0]",0
816,100163,1,2,0,"{""source"":""42"",""compiled"":42}",1,"[30,0,0]",2
817,100163,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
818,100163,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
819,100163,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
820,100163,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
821,100142,1,2,0,,44,"[1,20,20]",2
822,100142,1,2,0,,0,"[0,0,0]",0
823,100142,1,2,0,,0,"[0,0,0]",0
824,100142,1,2,0,,0,"[0,0,0]",0
825,100142,1,2,0,,0,"[0,0,0]",0
826,100143,1,2,0,,16,"[0,25,0]",2
827,100143,1,2,0,,16,"[4,25,0]",2
828,100143,1,2,0,,0,"[0,0,0]",0
829,100143,1,2,0,,0,"[0,0,0]",0
830,100143,1,2,0,,0,"[0,0,0]",0
831,100144,1,2,0,,20,"[1,2,0]",0
832,100144,1,2,0,,20,"[3,2,0]",0
833,100144,1,2,0,,0,"[0,0,0]",0
834,100144,1,2,0,,0,"[0,0,0]",0
835,100144,1,2,0,,0,"[0,0,0]",0
836,200007,1,2,0,,20,"[3,3,0]",0
837,200007,1,2,0,,0,"[0,0,0]",0
838,200007,1,2,0,,0,"[0,0,0]",0
839,200007,1,2,0,,0,"[0,0,0]",0
840,200007,1,2,0,,0,"[0,0,0]",0
841,200004,1,2,0,,16,"[2,30,0]",2
842,200004,1,2,0,,0,"[0,0,0]",0
843,200004,1,2,0,,0,"[0,0,0]",0
844,200004,1,2,0,,0,"[0,0,0]",0
845,200004,1,2,0,,0,"[0,0,0]",0
846,100152,1,2,0,,16,"[3,30,0]",2
847,100152,1,2,0,,0,"[0,0,0]",0
848,100152,1,2,0,,0,"[0,0,0]",0
849,100152,1,2,0,,0,"[0,0,0]",0
850,100152,1,2,0,,0,"[0,0,0]",0
851,100160,1,2,0,,16,"[1,25,0]",2
852,100160,1,2,0,,16,"[3,25,0]",2
853,100160,1,2,0,,0,"[0,0,0]",0
854,100160,1,2,0,,0,"[0,0,0]",0
855,100160,1,2,0,,0,"[0,0,0]",0
856,100158,1,2,0,,44,"[1,20,20]",2
857,100158,1,2,0,,44,"[2,20,20]",2
858,100158,1,2,0,,44,"[3,20,20]",2
859,100158,1,2,0,,0,"[0,0,0]",0
860,100158,1,2,0,,0,"[0,0,0]",0
861,100168,1,2,0,,20,"[0,1,0]",0
862,100168,1,2,0,,0,"[0,0,0]",0
863,100168,1,2,0,,0,"[0,0,0]",0
864,100168,1,2,0,,0,"[0,0,0]",0
865,100168,1,2,0,,0,"[0,0,0]",0
866,200026,1,2,0,,16,"[3,20,0]",2
867,200026,1,2,0,,0,"[0,0,0]",0
868,200026,1,2,0,,0,"[0,0,0]",0
869,200026,1,2,0,,0,"[0,0,0]",0
870,200026,1,2,0,,0,"[0,0,0]",0
871,200027,1,2,0,,16,"[2,20,0]",2
872,200027,1,2,0,,0,"[0,0,0]",0
873,200027,1,2,0,,0,"[0,0,0]",0
874,200027,1,2,0,,0,"[0,0,0]",0
875,200027,1,2,0,,0,"[0,0,0]",0
876,200006,1,2,0,,20,"[0,3,0]",0
877,200006,1,2,0,,0,"[0,0,0]",0
878,200006,1,2,0,,0,"[0,0,0]",0
879,200006,1,2,0,,0,"[0,0,0]",0
880,200006,1,2,0,,0,"[0,0,0]",0
881,100167,1,2,0,,17,"[4,20,0]",2
882,100167,1,2,0,,0,"[0,0,0]",0
883,100167,1,2,0,,0,"[0,0,0]",0
884,100167,1,2,0,,0,"[0,0,0]",0
885,100167,1,2,0,,0,"[0,0,0]",0
886,100162,1,2,0,"{""source"":""42"",""compiled"":42}",1,"[20,0,0]",2
887,100162,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
888,100162,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
889,100162,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
890,100162,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0
891,100148,1,2,0,,16,"[0,30,0]",2
892,100148,1,2,0,,16,"[1,30,0]",2
893,100148,1,2,0,,16,"[3,30,0]",2
894,100148,1,2,0,,0,"[0,0,0]",0
895,100148,1,2,0,,0,"[0,0,0]",0
896,100149,1,2,0,,1,"[25,0,0]",2
897,100149,1,2,0,,0,"[0,0,0]",0
898,100149,1,2,0,,0,"[0,0,0]",0
899,100149,1,2,0,,0,"[0,0,0]",0
900,100149,1,2,0,,0,"[0,0,0]",0
901,100150,1,2,0,,1,"[15,0,0]",2
902,100150,1,2,0,,0,"[0,0,0]",0
903,100150,1,2,0,,0,"[0,0,0]",0
904,100150,1,2,0,,0,"[0,0,0]",0
905,100150,1,2,0,,0,"[0,0,0]",0
906,100154,1,2,0,,19,"[0,15,0]",2
907,100154,1,2,0,,19,"[1,15,0]",2
908,100154,1,2,0,,19,"[2,15,0]",2
909,100154,1,2,0,,19,"[3,15,0]",2
910,100154,1,2,0,,19,"[4,15,0]",2
911,100155,1,2,0,,16,"[3,20,0]",2
912,100155,1,2,0,,0,"[0,0,0]",0
913,100155,1,2,0,,0,"[0,0,0]",0
914,100155,1,2,0,,0,"[0,0,0]",0
915,100155,1,2,0,,0,"[0,0,0]",0
916,100156,1,2,0,,13,"[90,0,0]",3
917,100156,1,2,0,,0,"[0,0,0]",0
918,100156,1,2,0,,0,"[0,0,0]",0
919,100156,1,2,0,,0,"[0,0,0]",0
920,100156,1,2,0,,0,"[0,0,0]",0
921,200021,1,2,0,,20,"[1,3,0]",0
922,200021,1,2,0,,0,"[0,0,0]",0
923,200021,1,2,0,,0,"[0,0,0]",0
924,200021,1,2,0,,0,"[0,0,0]",0
925,200021,1,2,0,,0,"[0,0,0]",0
926,200028,1,2,0,,20,"[2,3,0]",0
927,200028,1,2,0,,0,"[0,0,0]",0
928,200028,1,2,0,,0,"[0,0,0]",0
929,200028,1,2,0,,0,"[0,0,0]",0
930,200028,1,2,0,,0,"[0,0,0]",0
931,200014,1,2,0,,16,"[0,20,0]",2
932,200014,1,2,0,,0,"[0,0,0]",0
933,200014,1,2,0,,0,"[0,0,0]",0
934,200014,1,2,0,,0,"[0,0,0]",0
935,200014,1,2,0,,0,"[0,0,0]",0
936,200005,1,2,0,,20,"[0,1,0]",0
937,200005,1,2,0,,20,"[2,1,0]",0
938,200005,1,2,0,,20,"[4,1,0]",0
939,200005,1,2,0,,0,"[0,0,0]",0
940,200005,1,2,0,,0,"[0,0,0]",0
941,100243,1,2,0,,16,"[3,25,0]",2
942,100243,1,2,0,,0,"[0,0,0]",0
943,100243,1,2,0,,0,"[0,0,0]",0
944,100243,1,2,0,,0,"[0,0,0]",0
945,100243,1,2,0,,0,"[0,0,0]",0
946,100175,1,2,0,,16,"[4,15,0]",2
947,100175,1,2,0,,0,"[0,0,0]",0
948,100175,1,2,0,,0,"[0,0,0]",0
949,100175,1,2,0,,0,"[0,0,0]",0
950,100175,1,2,0,,0,"[0,0,0]",0
951,900001,1,2,0,,0,"[0,0,0]",0
952,900001,1,2,0,,0,"[0,0,0]",0
953,900001,1,2,0,,0,"[0,0,0]",0
954,900001,1,2,0,,0,"[0,0,0]",0
955,900001,1,2,0,,0,"[0,0,0]",0
956,100169,1,2,0,,1,"[25,0,0]",2
957,100169,1,2,0,,0,"[0,0,0]",0
958,100169,1,2,0,,0,"[0,0,0]",0
959,100169,1,2,0,,0,"[0,0,0]",0
960,100169,1,2,0,,0,"[0,0,0]",0
961,100170,1,2,0,,44,"[0,20,20]",2
962,100170,1,2,0,,44,"[1,20,20]",2
963,100170,1,2,0,,44,"[3,20,20]",2
964,100170,1,2,0,,0,"[0,0,0]",0
965,100170,1,2,0,,0,"[0,0,0]",0
966,100171,1,2,0,,16,"[3,30,0]",2
967,100171,1,2,0,,0,"[0,0,0]",0
968,100171,1,2,0,,0,"[0,0,0]",0
969,100171,1,2,0,,0,"[0,0,0]",0
970,100171,1,2,0,,0,"[0,0,0]",0
971,100172,1,2,0,,20,"[0,1,0]",0
972,100172,1,2,0,,20,"[2,1,0]",0
973,100172,1,2,0,,20,"[4,1,0]",0
974,100172,1,2,0,,0,"[0,0,0]",0
975,100172,1,2,0,,0,"[0,0,0]",0
976,100173,1,4,0,,16,"[2,25,0]",3
977,100173,1,4,0,,0,"[0,0,0]",0
978,100173,1,4,0,,0,"[0,0,0]",0
979,100173,1,4,0,,0,"[0,0,0]",0
980,100173,1,4,0,,0,"[0,0,0]",0
981,100174,1,2,0,,16,"[2,25,0]",2
982,100174,1,2,0,,16,"[4,25,0]",2
983,100174,1,2,0,,0,"[0,0,0]",0
984,100174,1,2,0,,0,"[0,0,0]",0
985,100174,1,2,0,,0,"[0,0,0]",0
986,100224,1,2,0,,1,"[10,0,0]",2
987,100224,1,2,0,,0,"[0,0,0]",0
988,100224,1,2,0,,0,"[0,0,0]",0
989,100224,1,2,0,,0,"[0,0,0]",0
990,100224,1,2,0,,0,"[0,0,0]",0
991,100208,1,2,0,,16,"[0,30,0]",2
992,100208,1,2,0,,16,"[3,30,0]",2
993,100208,1,2,0,,16,"[4,30,0]",2
994,100208,1,2,0,,0,"[0,0,0]",0
995,100208,1,2,0,,0,"[0,0,0]",0
996,100209,1,2,0,,18,"[0,25,25]",2
997,100209,1,2,0,,18,"[3,25,25]",2
998,100209,1,2,0,,18,"[4,25,25]",2
999,100209,1,2,0,,0,"[0,0,0]",0
1000,100209,1,2,0,,0,"[0,0,0]",0
1001,100210,1,2,0,,44,"[1,20,20]",2
1002,100210,1,2,0,,44,"[2,20,20]",2
1003,100210,1,2,0,,44,"[3,20,20]",2
1004,100210,1,2,0,,0,"[0,0,0]",0
1005,100210,1,2,0,,0,"[0,0,0]",0
1006,100211,1,2,0,,0,"[0,0,0]",0
1007,100211,1,2,0,,0,"[0,0,0]",0
1008,100211,1,2,0,,0,"[0,0,0]",0
1009,100211,1,2,0,,0,"[0,0,0]",0
1010,100211,1,2,0,,0,"[0,0,0]",0
1011,100212,1,2,0,,0,"[0,0,0]",0
1012,100212,1,2,0,,0,"[0,0,0]",0
1013,100212,1,2,0,,0,"[0,0,0]",0
1014,100212,1,2,0,,0,"[0,0,0]",0
1015,100212,1,2,0,,0,"[0,0,0]",0
1016,100213,1,2,0,,16,"[1,30,0]",2
1017,100213,1,2,0,,0,"[0,0,0]",0
1018,100213,1,2,0,,0,"[0,0,0]",0
1019,100213,1,2,0,,0,"[0,0,0]",0
1020,100213,1,2,0,,0,"[0,0,0]",0
1021,100214,1,2,0,,16,"[4,30,0]",2
1022,100214,1,2,0,,0,"[0,0,0]",0
1023,100214,1,2,0,,0,"[0,0,0]",0
1024,100214,1,2,0,,0,"[0,0,0]",0
1025,100214,1,2,0,,0,"[0,0,0]",0
1026,100215,1,2,0,,20,"[0,2,0]",0
1027,100215,1,2,0,,0,"[0,0,0]",0
1028,100215,1,2,0,,0,"[0,0,0]",0
1029,100215,1,2,0,,0,"[0,0,0]",0
1030,100215,1,2,0,,0,"[0,0,0]",0
1031,100216,1,2,0,,1,"[500,0,0]",0
1032,100216,1,2,0,,0,"[0,0,0]",0
1033,100216,1,2,0,,0,"[0,0,0]",0
1034,100216,1,2,0,,0,"[0,0,0]",0
1035,100216,1,2,0,,0,"[0,0,0]",0
1036,100217,1,2,0,,19,"[0,15,0]",2
1037,100217,1,2,0,,19,"[1,15,0]",2
1038,100217,1,2,0,,19,"[2,15,0]",2
1039,100217,1,2,0,,19,"[3,15,0]",2
1040,100217,1,2,0,,19,"[4,15,0]",2
1041,100218,1,2,0,,17,"[4,25,0]",2
