id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3
827,827,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0
828,828,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
829,829,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
830,830,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
831,831,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
837,837,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
841,841,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
842,842,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
843,843,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
844,844,Special::NormalEfficacySpecial,1,13,2,1,100,,40,0,0
845,845,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0
846,846,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
847,847,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0
848,848,Special::NormalEfficacySpecial,3,2,2,1,100,,25,25,0
849,849,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
850,850,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
851,851,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
925,925,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
926,926,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0
927,927,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
928,928,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0
932,932,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
933,933,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
934,934,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
935,935,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
936,936,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
937,937,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0
938,938,Special::NormalEfficacySpecial,2,4,3,3,100,,20,0,0
942,942,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
943,943,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
944,944,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
945,945,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
946,946,Special::NormalEfficacySpecial,3,1,2,6,100,,30,30,0
947,947,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
950,950,Special::NormalEfficacySpecial,3,1,2,3,100,,30,30,0
951,951,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
952,952,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
953,953,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
954,954,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
955,955,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
958,958,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
959,959,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
962,962,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
965,965,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
966,966,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
969,969,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
970,970,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
971,971,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
972,972,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
973,973,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
979,979,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
980,980,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
981,981,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
982,982,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
983,983,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
984,984,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
985,985,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
986,986,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
987,987,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
988,988,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
989,989,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
990,990,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
991,991,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
996,996,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
998,998,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
999,999,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1000,1000,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1001,1001,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1002,1002,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1003,1003,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1004,1004,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1005,1005,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0
1006,1006,Special::NormalEfficacySpecial,84,1,2,1,100,,5,0,0
1007,1007,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1013,1013,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1014,1014,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1015,1015,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1021,1021,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1023,1023,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
1027,1027,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1029,1029,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1030,1030,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1031,1031,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1032,1032,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1033,1033,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
1038,1038,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0
1039,1039,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0
1040,1040,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1041,1041,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0
1042,1042,Special::NormalEfficacySpecial,1,2,2,1,100,,20,0,0
1043,1043,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
1044,1044,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
1045,1045,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1046,1046,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1047,1047,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1048,1048,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1049,1049,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1050,1050,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1055,1055,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1056,1056,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1057,1057,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1058,1058,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1059,1059,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1061,1061,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1063,1063,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1065,1065,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1066,1066,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1068,1068,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1069,1069,Special::NormalEfficacySpecial,3,1,2,3,100,,30,30,0
1204,1204,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1205,1205,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1206,1206,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1207,1207,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1209,1209,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1210,1210,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
1211,1211,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1213,1213,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1214,1214,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
1215,1215,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1216,1216,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1217,1217,Special::NormalEfficacySpecial,2,3,3,3,100,,20,0,0
1218,1218,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0
1219,1219,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1222,1222,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1223,1223,Special::NormalEfficacySpecial,84,1,2,1,100,,12,0,0
1224,1224,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
1225,1225,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1226,1226,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1227,1227,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1228,1228,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1229,1229,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
1230,1230,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1231,1231,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0
1232,1232,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1233,1233,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
1234,1234,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1235,1235,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
1237,1237,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1238,1238,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1239,1239,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1241,1241,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1242,1242,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1244,1244,Special::NormalEfficacySpecial,1,2,2,1,100,,25,0,0
1245,1245,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1246,1246,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1247,1247,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
1248,1248,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1250,1250,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1251,1251,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1252,1252,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1253,1253,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1254,1254,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1256,1256,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1257,1257,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
1258,1258,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0
1259,1259,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
1263,1263,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1264,1264,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1265,1265,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
1266,1266,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1267,1267,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1271,1271,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1272,1272,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1273,1273,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1275,1275,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1276,1276,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1277,1277,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1278,1278,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1279,1279,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1280,1280,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1281,1281,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1282,1282,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1286,1286,Special::NormalEfficacySpecial,1,3,3,3,100,,10,0,0
1287,1287,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0
1288,1288,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1289,1289,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1290,1290,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1291,1291,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1292,1292,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
1293,1293,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0
1294,1294,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1366,1366,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
1367,1367,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
1368,1368,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1371,1371,Special::NormalEfficacySpecial,84,1,2,1,100,,5,0,0
1372,1372,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1385,1385,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1386,1386,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1387,1387,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1388,1388,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1389,1389,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1390,1390,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1391,1391,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1394,1394,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1395,1395,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1397,1397,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1399,1399,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1401,1401,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1405,1405,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1406,1406,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1407,1407,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1408,1408,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1409,1409,Special::NormalEfficacySpecial,1,12,2,2,100,,30,0,0
1410,1410,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1411,1411,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1412,1412,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1413,1413,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1417,1417,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1418,1418,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1419,1419,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1420,1420,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1421,1421,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1422,1422,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1423,1423,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1424,1424,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1425,1425,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1426,1426,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1427,1427,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1428,1428,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1429,1429,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1430,1430,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1431,1431,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1432,1432,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
1433,1433,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1434,1434,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1435,1435,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1436,1436,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1437,1437,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1450,1450,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1451,1451,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1452,1452,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1453,1453,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1454,1454,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1455,1455,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
1456,1456,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1457,1457,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1458,1458,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1459,1459,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1460,1460,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1461,1461,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
1462,1462,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1466,1466,Special::NormalEfficacySpecial,1,12,2,1,100,,20,0,0
1467,1467,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0
1468,1468,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1471,1471,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1473,1473,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1474,1474,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1475,1475,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1476,1476,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1477,1477,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1478,1478,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1479,1479,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1482,1482,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1483,1483,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1484,1484,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1485,1485,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
1486,1486,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
1487,1487,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1488,1488,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1490,1490,Special::NormalEfficacySpecial,1,13,2,1,100,,20,0,0
1496,1496,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1500,1500,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1503,1503,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1504,1504,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1506,1506,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1507,1507,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1508,1508,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
1509,1509,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1510,1510,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1511,1511,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1512,1512,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1513,1513,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1514,1514,Special::NormalEfficacySpecial,3,1,2,6,100,,30,30,0
1515,1515,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1516,1516,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1517,1517,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1518,1518,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1519,1519,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
1520,1520,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1521,1521,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1522,1522,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1523,1523,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1524,1524,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
1525,1525,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1526,1526,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1527,1527,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
1528,1528,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
1529,1529,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
1533,1533,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1534,1534,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1535,1535,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1536,1536,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1537,1537,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1538,1538,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1539,1539,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1540,1540,Special::NormalEfficacySpecial,3,1,2,3,100,,30,30,0
1541,1541,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1542,1542,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1543,1543,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1544,1544,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1545,1545,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1546,1546,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1547,1547,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1548,1548,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1549,1549,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1550,1550,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1551,1551,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0
1552,1552,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1553,1553,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1554,1554,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1555,1555,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1556,1556,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1557,1557,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1558,1558,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1559,1559,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1560,1560,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1561,1561,Special::NormalEfficacySpecial,1,13,2,1,100,,20,0,0
1564,1564,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1565,1565,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1566,1566,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1568,1568,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1570,1570,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
1571,1571,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1572,1572,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1573,1573,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1574,1574,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0
1575,1575,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0
1576,1576,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1577,1577,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1578,1578,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1579,1579,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1580,1580,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1590,1590,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1594,1594,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1595,1595,Special::NormalEfficacySpecial,3,1,2,3,100,,30,30,0
1596,1596,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1597,1597,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1598,1598,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1599,1599,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1601,1601,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1602,1602,Special::NormalEfficacySpecial,1,1,2,99,100,,100,0,0
1603,1603,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1604,1604,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1606,1606,Special::NormalEfficacySpecial,1,1,2,4,100,,50,0,0
1607,1607,Special::ExtraEfficacySpecial,9,3,0,2,25,,0,0,0
1608,1608,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1609,1609,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1610,1610,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1611,1611,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1612,1612,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1613,1613,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0
1614,1614,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0
1615,1615,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0
1616,1616,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
1617,1617,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
1618,1618,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
1619,1619,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
1620,1620,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
1625,1625,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
1626,1626,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1627,1627,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1628,1628,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
