target_type,target_id,skill_group_id
LeaderSkillSet,100348,4
LeaderSkillSet,100348,8
LeaderSkillSet,100350,1
LeaderSkillSet,100350,3
LeaderSkillSet,100350,8
LeaderSkillSet,100351,1
LeaderSkillSet,100351,8
LeaderSkillSet,100352,4
LeaderSkillSet,100352,8
LeaderSkillSet,100353,1
LeaderSkillSet,100353,8
LeaderSkillSet,100354,7
LeaderSkillSet,100354,18
LeaderSkillSet,100355,5
LeaderSkillSet,100356,1
LeaderSkillSet,100356,2
LeaderSkillSet,100356,3
LeaderSkillSet,100356,8
LeaderSkillSet,100357,24
LeaderSkillSet,100358,1
LeaderSkillSet,100358,8
LeaderSkillSet,100359,1
LeaderSkillSet,100359,7
LeaderSkillSet,100360,1
LeaderSkillSet,100360,2
LeaderSkillSet,100360,8
LeaderSkillSet,100361,1
LeaderSkillSet,100361,2
LeaderSkillSet,100361,8
LeaderSkillSet,100364,4
LeaderSkillSet,100364,7
LeaderSkillSet,100365,7
LeaderSkillSet,100365,18
LeaderSkillSet,100366,4
LeaderSkillSet,100366,7
LeaderSkillSet,100367,5
LeaderSkillSet,100367,6
LeaderSkillSet,100368,4
LeaderSkillSet,100368,8
LeaderSkillSet,100369,1
LeaderSkillSet,100369,7
LeaderSkillSet,100370,7
LeaderSkillSet,100370,18
LeaderSkillSet,100372,1
LeaderSkillSet,100372,3
LeaderSkillSet,100372,8
LeaderSkillSet,100373,3
LeaderSkillSet,100373,7
LeaderSkillSet,100375,1
LeaderSkillSet,100375,8
LeaderSkillSet,100376,1
LeaderSkillSet,100376,7
LeaderSkillSet,100377,1
LeaderSkillSet,100377,7
LeaderSkillSet,100378,1
LeaderSkillSet,100378,3
LeaderSkillSet,100378,8
LeaderSkillSet,100379,4
LeaderSkillSet,100379,8
LeaderSkillSet,100380,1
LeaderSkillSet,100380,4
LeaderSkillSet,100380,8
LeaderSkillSet,100382,5
LeaderSkillSet,100383,1
LeaderSkillSet,100383,3
LeaderSkillSet,100383,8
LeaderSkillSet,100384,1
LeaderSkillSet,100384,8
LeaderSkillSet,100385,1
LeaderSkillSet,100385,8
LeaderSkillSet,100386,4
LeaderSkillSet,100386,7
LeaderSkillSet,100387,1
LeaderSkillSet,100387,3
LeaderSkillSet,100387,8
LeaderSkillSet,100388,3
LeaderSkillSet,100388,7
LeaderSkillSet,100389,1
LeaderSkillSet,100389,8
LeaderSkillSet,100390,4
LeaderSkillSet,100390,8
LeaderSkillSet,100392,1
LeaderSkillSet,100392,3
LeaderSkillSet,100392,8
LeaderSkillSet,100393,4
LeaderSkillSet,100393,8
LeaderSkillSet,100394,1
LeaderSkillSet,100394,8
LeaderSkillSet,100395,7
LeaderSkillSet,100395,18
LeaderSkillSet,100396,4
LeaderSkillSet,100396,8
LeaderSkillSet,100398,4
LeaderSkillSet,100398,8
LeaderSkillSet,100399,1
LeaderSkillSet,100399,7
LeaderSkillSet,100400,4
LeaderSkillSet,100400,7
LeaderSkillSet,100401,1
LeaderSkillSet,100401,3
LeaderSkillSet,100401,8
LeaderSkillSet,100402,4
LeaderSkillSet,100402,8
LeaderSkillSet,100404,1
LeaderSkillSet,100404,7
LeaderSkillSet,100407,24
LeaderSkillSet,100408,24
LeaderSkillSet,100409,24
LeaderSkillSet,100410,4
LeaderSkillSet,100410,8
LeaderSkillSet,100417,4
LeaderSkillSet,100417,8
LeaderSkillSet,100418,1
LeaderSkillSet,100418,7
LeaderSkillSet,100419,1
LeaderSkillSet,100419,8
LeaderSkillSet,100420,1
LeaderSkillSet,100420,2
LeaderSkillSet,100420,3
LeaderSkillSet,100420,8
LeaderSkillSet,100421,2
LeaderSkillSet,100421,3
LeaderSkillSet,100421,8
LeaderSkillSet,100422,1
LeaderSkillSet,100422,4
LeaderSkillSet,100422,8
LeaderSkillSet,100425,1
LeaderSkillSet,100425,4
LeaderSkillSet,100425,8
LeaderSkillSet,100426,1
LeaderSkillSet,100426,3
LeaderSkillSet,100426,8
LeaderSkillSet,100428,1
LeaderSkillSet,100428,3
LeaderSkillSet,100428,8
LeaderSkillSet,100430,1
LeaderSkillSet,100430,8
LeaderSkillSet,100434,1
LeaderSkillSet,100434,3
LeaderSkillSet,100434,8
LeaderSkillSet,100435,1
LeaderSkillSet,100435,7
LeaderSkillSet,100436,24
LeaderSkillSet,100437,1
LeaderSkillSet,100437,3
LeaderSkillSet,100437,8
LeaderSkillSet,100438,4
LeaderSkillSet,100438,7
LeaderSkillSet,100439,1
LeaderSkillSet,100439,3
LeaderSkillSet,100439,8
LeaderSkillSet,100440,1
LeaderSkillSet,100440,2
LeaderSkillSet,100440,3
LeaderSkillSet,100440,8
LeaderSkillSet,100441,1
LeaderSkillSet,100441,7
LeaderSkillSet,100442,1
LeaderSkillSet,100442,2
LeaderSkillSet,100442,3
LeaderSkillSet,100442,8
LeaderSkillSet,100444,1
LeaderSkillSet,100444,8
LeaderSkillSet,100446,1
LeaderSkillSet,100446,7
LeaderSkillSet,100447,7
LeaderSkillSet,100447,18
LeaderSkillSet,100448,1
LeaderSkillSet,100448,2
LeaderSkillSet,100448,3
LeaderSkillSet,100448,4
LeaderSkillSet,100448,8
LeaderSkillSet,100449,1
LeaderSkillSet,100449,2
LeaderSkillSet,100449,3
LeaderSkillSet,100449,4
LeaderSkillSet,100449,9
LeaderSkillSet,100451,1
LeaderSkillSet,100451,2
LeaderSkillSet,100451,3
LeaderSkillSet,100451,4
LeaderSkillSet,100451,8
LeaderSkillSet,100452,2
LeaderSkillSet,100452,3
LeaderSkillSet,100452,8
LeaderSkillSet,100453,1
LeaderSkillSet,100453,2
LeaderSkillSet,100453,3
LeaderSkillSet,100453,8
LeaderSkillSet,100454,1
LeaderSkillSet,100454,2
LeaderSkillSet,100454,3
LeaderSkillSet,100454,8
LeaderSkillSet,100456,5
LeaderSkillSet,100457,1
LeaderSkillSet,100457,7
LeaderSkillSet,100460,4
LeaderSkillSet,100460,7
LeaderSkillSet,100465,1
LeaderSkillSet,100465,4
LeaderSkillSet,100465,8
LeaderSkillSet,100466,3
LeaderSkillSet,100466,7
LeaderSkillSet,100467,7
LeaderSkillSet,100467,18
LeaderSkillSet,100468,1
LeaderSkillSet,100468,8
LeaderSkillSet,100469,3
LeaderSkillSet,100469,7
LeaderSkillSet,100470,1
LeaderSkillSet,100470,7
LeaderSkillSet,100471,1
LeaderSkillSet,100471,8
LeaderSkillSet,100472,4
LeaderSkillSet,100472,7
LeaderSkillSet,100474,1
LeaderSkillSet,100474,7
LeaderSkillSet,100475,1
LeaderSkillSet,100475,3
LeaderSkillSet,100475,8
LeaderSkillSet,100476,4
LeaderSkillSet,100476,7
LeaderSkillSet,100480,4
LeaderSkillSet,100480,8
LeaderSkillSet,100481,4
LeaderSkillSet,100481,8
LeaderSkillSet,100482,1
LeaderSkillSet,100482,3
LeaderSkillSet,100482,8
LeaderSkillSet,100483,1
LeaderSkillSet,100483,7
LeaderSkillSet,100484,1
LeaderSkillSet,100484,8
LeaderSkillSet,100487,4
LeaderSkillSet,100487,7
LeaderSkillSet,100488,1
LeaderSkillSet,100488,3
LeaderSkillSet,100488,8
LeaderSkillSet,100489,2
LeaderSkillSet,100489,3
LeaderSkillSet,100489,8
LeaderSkillSet,100490,5
LeaderSkillSet,100491,5
LeaderSkillSet,100493,5
LeaderSkillSet,100494,1
LeaderSkillSet,100494,8
LeaderSkillSet,100495,4
LeaderSkillSet,100495,7
LeaderSkillSet,100496,26
LeaderSkillSet,100497,1
LeaderSkillSet,100497,8
LeaderSkillSet,100498,4
LeaderSkillSet,100498,7
LeaderSkillSet,100499,1
LeaderSkillSet,100499,8
LeaderSkillSet,100500,3
LeaderSkillSet,100500,7
LeaderSkillSet,100501,1
LeaderSkillSet,100501,2
LeaderSkillSet,100501,3
LeaderSkillSet,100501,4
LeaderSkillSet,100501,8
LeaderSkillSet,100501,9
LeaderSkillSet,100502,1
LeaderSkillSet,100502,2
LeaderSkillSet,100502,3
LeaderSkillSet,100502,8
LeaderSkillSet,100503,1
LeaderSkillSet,100503,7
LeaderSkillSet,100505,1
LeaderSkillSet,100505,8
LeaderSkillSet,100507,1
LeaderSkillSet,100507,2
LeaderSkillSet,100507,3
LeaderSkillSet,100507,8
LeaderSkillSet,100508,1
LeaderSkillSet,100508,7
LeaderSkillSet,100509,1
LeaderSkillSet,100509,3
LeaderSkillSet,100509,8
LeaderSkillSet,100510,4
LeaderSkillSet,100510,8
LeaderSkillSet,100511,1
LeaderSkillSet,100511,2
LeaderSkillSet,100511,3
LeaderSkillSet,100511,4
LeaderSkillSet,100511,9
LeaderSkillSet,100512,4
LeaderSkillSet,100512,7
LeaderSkillSet,100513,1
LeaderSkillSet,100513,2
LeaderSkillSet,100513,3
LeaderSkillSet,100513,8
LeaderSkillSet,100514,4
LeaderSkillSet,100514,7
LeaderSkillSet,100515,1
LeaderSkillSet,100515,2
LeaderSkillSet,100515,4
LeaderSkillSet,100515,7
LeaderSkillSet,100516,1
LeaderSkillSet,100516,8
LeaderSkillSet,100517,1
LeaderSkillSet,100517,8
LeaderSkillSet,100518,1
LeaderSkillSet,100518,3
LeaderSkillSet,100518,8
LeaderSkillSet,100519,1
LeaderSkillSet,100519,7
LeaderSkillSet,100520,4
LeaderSkillSet,100520,7
LeaderSkillSet,100521,1
LeaderSkillSet,100521,8
LeaderSkillSet,100522,1
LeaderSkillSet,100522,3
LeaderSkillSet,100522,7
LeaderSkillSet,100524,26
LeaderSkillSet,100525,3
LeaderSkillSet,100525,7
LeaderSkillSet,100526,1
LeaderSkillSet,100526,3
LeaderSkillSet,100526,7
LeaderSkillSet,100527,1
LeaderSkillSet,100527,4
LeaderSkillSet,100527,7
LeaderSkillSet,100528,1
LeaderSkillSet,100528,4
LeaderSkillSet,100528,7
LeaderSkillSet,100529,26
LeaderSkillSet,100530,1
LeaderSkillSet,100530,8
LeaderSkillSet,100531,1
LeaderSkillSet,100531,2
LeaderSkillSet,100531,3
LeaderSkillSet,100531,4
LeaderSkillSet,100531,8
LeaderSkillSet,100532,1
LeaderSkillSet,100532,2
LeaderSkillSet,100532,3
LeaderSkillSet,100532,4
LeaderSkillSet,100532,8
LeaderSkillSet,100534,1
LeaderSkillSet,100534,2
LeaderSkillSet,100534,8
LeaderSkillSet,100535,1
LeaderSkillSet,100535,8
LeaderSkillSet,100536,4
LeaderSkillSet,100536,7
LeaderSkillSet,100537,1
LeaderSkillSet,100537,7
LeaderSkillSet,100539,1
LeaderSkillSet,100539,3
LeaderSkillSet,100539,8
LeaderSkillSet,100540,1
LeaderSkillSet,100540,3
LeaderSkillSet,100540,8
LeaderSkillSet,100541,4
LeaderSkillSet,100541,7
LeaderSkillSet,100542,7
LeaderSkillSet,100542,18
LeaderSkillSet,100544,1
LeaderSkillSet,100544,2
LeaderSkillSet,100544,4
LeaderSkillSet,100544,8
LeaderSkillSet,100546,3
LeaderSkillSet,100546,7
LeaderSkillSet,100547,3
LeaderSkillSet,100547,7
LeaderSkillSet,100550,4
LeaderSkillSet,100550,7
LeaderSkillSet,100551,4
LeaderSkillSet,100551,7
LeaderSkillSet,100552,1
LeaderSkillSet,100552,3
LeaderSkillSet,100552,8
LeaderSkillSet,100553,1
LeaderSkillSet,100553,7
LeaderSkillSet,100554,1
LeaderSkillSet,100554,2
LeaderSkillSet,100554,8
LeaderSkillSet,100555,1
LeaderSkillSet,100555,2
LeaderSkillSet,100555,8
LeaderSkillSet,100557,1
LeaderSkillSet,100557,2
LeaderSkillSet,100557,4
LeaderSkillSet,100557,7
LeaderSkillSet,100558,1
LeaderSkillSet,100558,2
LeaderSkillSet,100558,7
LeaderSkillSet,100559,4
LeaderSkillSet,100559,7
LeaderSkillSet,100560,7
LeaderSkillSet,100560,18
LeaderSkillSet,100561,1
LeaderSkillSet,100561,7
LeaderSkillSet,100562,1
LeaderSkillSet,100562,2
LeaderSkillSet,100562,3
LeaderSkillSet,100562,8
LeaderSkillSet,100563,1
LeaderSkillSet,100563,8
LeaderSkillSet,100564,1
LeaderSkillSet,100564,3
LeaderSkillSet,100564,8
LeaderSkillSet,100566,2
LeaderSkillSet,100566,3
LeaderSkillSet,100566,4
LeaderSkillSet,100566,8
LeaderSkillSet,100567,2
LeaderSkillSet,100567,3
LeaderSkillSet,100567,4
LeaderSkillSet,100567,8
LeaderSkillSet,100568,4
LeaderSkillSet,100568,8
LeaderSkillSet,100569,4
LeaderSkillSet,100569,8
LeaderSkillSet,100570,4
LeaderSkillSet,100570,8
LeaderSkillSet,100571,4
LeaderSkillSet,100571,8
LeaderSkillSet,100572,4
LeaderSkillSet,100572,8
LeaderSkillSet,100573,1
LeaderSkillSet,100573,8
LeaderSkillSet,100574,4
LeaderSkillSet,100574,7
LeaderSkillSet,100575,4
LeaderSkillSet,100575,7
LeaderSkillSet,100576,3
LeaderSkillSet,100576,4
LeaderSkillSet,100576,7
LeaderSkillSet,100577,3
LeaderSkillSet,100577,7
LeaderSkillSet,100578,1
LeaderSkillSet,100578,2
LeaderSkillSet,100578,8
LeaderSkillSet,100580,1
LeaderSkillSet,100580,2
LeaderSkillSet,100580,3
LeaderSkillSet,100580,4
LeaderSkillSet,100580,8
LeaderSkillSet,100581,1
LeaderSkillSet,100581,2
LeaderSkillSet,100581,3
LeaderSkillSet,100581,4
LeaderSkillSet,100581,8
LeaderSkillSet,100583,4
LeaderSkillSet,100583,8
LeaderSkillSet,100584,1
LeaderSkillSet,100584,8
LeaderSkillSet,100587,4
LeaderSkillSet,100587,8
LeaderSkillSet,100592,2
LeaderSkillSet,100592,3
LeaderSkillSet,100592,8
LeaderSkillSet,100593,2
LeaderSkillSet,100593,3
LeaderSkillSet,100593,8
LeaderSkillSet,100594,2
LeaderSkillSet,100594,3
LeaderSkillSet,100594,8
LeaderSkillSet,100599,1
LeaderSkillSet,100599,2
LeaderSkillSet,100599,3
LeaderSkillSet,100599,4
LeaderSkillSet,100599,8
LeaderSkillSet,100600,26
LeaderSkillSet,100601,1
LeaderSkillSet,100601,3
LeaderSkillSet,100601,7
LeaderSkillSet,100602,1
LeaderSkillSet,100602,2
LeaderSkillSet,100602,3
LeaderSkillSet,100602,7
LeaderSkillSet,100603,24
LeaderSkillSet,100608,1
LeaderSkillSet,100608,2
LeaderSkillSet,100608,3
LeaderSkillSet,100608,4
LeaderSkillSet,100608,8
LeaderSkillSet,100614,4
LeaderSkillSet,100614,8
LeaderSkillSet,100615,4
LeaderSkillSet,100615,8
LeaderSkillSet,100621,1
LeaderSkillSet,100621,2
LeaderSkillSet,100621,3
LeaderSkillSet,100621,4
LeaderSkillSet,100621,8
LeaderSkillSet,100625,1
LeaderSkillSet,100625,7
LeaderSkillSet,100627,5
LeaderSkillSet,100628,5
LeaderSkillSet,100629,5
LeaderSkillSet,100630,5
LeaderSkillSet,100631,5
LeaderSkillSet,100632,5
LeaderSkillSet,100633,1
LeaderSkillSet,100633,2
LeaderSkillSet,100633,8
LeaderSkillSet,100634,5
LeaderSkillSet,100635,5
LeaderSkillSet,100636,2
LeaderSkillSet,100636,3
LeaderSkillSet,100636,8
LeaderSkillSet,100637,7
LeaderSkillSet,100637,31
LeaderSkillSet,100638,4
LeaderSkillSet,100638,8
LeaderSkillSet,100640,3
LeaderSkillSet,100640,7
LeaderSkillSet,100641,1
LeaderSkillSet,100641,2
LeaderSkillSet,100641,3
LeaderSkillSet,100641,4
LeaderSkillSet,100641,8
LeaderSkillSet,100643,1
LeaderSkillSet,100643,2
LeaderSkillSet,100643,3
LeaderSkillSet,100643,4
LeaderSkillSet,100643,8
LeaderSkillSet,100648,4
LeaderSkillSet,100648,7
LeaderSkillSet,100649,2
LeaderSkillSet,100649,3
LeaderSkillSet,100649,8
LeaderSkillSet,100650,2
LeaderSkillSet,100650,3
LeaderSkillSet,100650,8
LeaderSkillSet,100651,1
LeaderSkillSet,100651,3
LeaderSkillSet,100651,8
LeaderSkillSet,100652,24
LeaderSkillSet,100655,4
LeaderSkillSet,100655,8
LeaderSkillSet,100656,4
LeaderSkillSet,100656,8
LeaderSkillSet,100657,1
LeaderSkillSet,100657,2
LeaderSkillSet,100657,3
LeaderSkillSet,100657,8
LeaderSkillSet,100658,1
LeaderSkillSet,100658,2
LeaderSkillSet,100658,3
LeaderSkillSet,100658,8
LeaderSkillSet,100659,1
LeaderSkillSet,100659,3
LeaderSkillSet,100659,8
LeaderSkillSet,100660,1
LeaderSkillSet,100660,3
LeaderSkillSet,100660,8
LeaderSkillSet,100661,1
LeaderSkillSet,100661,2
LeaderSkillSet,100661,3
LeaderSkillSet,100661,4
LeaderSkillSet,100661,8
LeaderSkillSet,100662,1
LeaderSkillSet,100662,2
LeaderSkillSet,100662,3
LeaderSkillSet,100662,4
LeaderSkillSet,100662,8
LeaderSkillSet,100664,1
LeaderSkillSet,100664,3
LeaderSkillSet,100664,8
LeaderSkillSet,100665,1
LeaderSkillSet,100665,3
LeaderSkillSet,100665,4
LeaderSkillSet,100665,8
LeaderSkillSet,100666,1
LeaderSkillSet,100666,3
LeaderSkillSet,100666,7
LeaderSkillSet,100667,4
LeaderSkillSet,100667,7
LeaderSkillSet,100668,1
LeaderSkillSet,100668,4
LeaderSkillSet,100668,8
LeaderSkillSet,100669,1
LeaderSkillSet,100669,8
LeaderSkillSet,100670,1
LeaderSkillSet,100670,4
LeaderSkillSet,100670,8
LeaderSkillSet,100671,2
LeaderSkillSet,100671,3
LeaderSkillSet,100671,8
LeaderSkillSet,100672,1
LeaderSkillSet,100672,8
LeaderSkillSet,100673,5
LeaderSkillSet,100674,1
LeaderSkillSet,100674,3
LeaderSkillSet,100674,7
LeaderSkillSet,100675,24
LeaderSkillSet,100676,2
LeaderSkillSet,100676,3
LeaderSkillSet,100676,8
LeaderSkillSet,100677,1
LeaderSkillSet,100677,2
LeaderSkillSet,100677,3
LeaderSkillSet,100677,8
LeaderSkillSet,100678,2
LeaderSkillSet,100678,3
LeaderSkillSet,100678,8
LeaderSkillSet,100679,1
LeaderSkillSet,100679,2
LeaderSkillSet,100679,3
LeaderSkillSet,100679,4
LeaderSkillSet,100679,8
LeaderSkillSet,100701,2
LeaderSkillSet,100701,3
LeaderSkillSet,100701,8
LeaderSkillSet,100702,7
LeaderSkillSet,100702,18
LeaderSkillSet,100703,1
LeaderSkillSet,100703,7
LeaderSkillSet,100704,1
LeaderSkillSet,100704,8
LeaderSkillSet,100705,4
LeaderSkillSet,100705,8
LeaderSkillSet,100706,1
LeaderSkillSet,100706,2
LeaderSkillSet,100706,3
LeaderSkillSet,100706,8
LeaderSkillSet,100707,1
LeaderSkillSet,100707,2
LeaderSkillSet,100707,3
LeaderSkillSet,100707,8
LeaderSkillSet,100708,5
LeaderSkillSet,100709,5
LeaderSkillSet,100710,5
LeaderSkillSet,100710,6
LeaderSkillSet,100712,1
LeaderSkillSet,100712,7
LeaderSkillSet,100714,1
LeaderSkillSet,100714,2
LeaderSkillSet,100714,4
LeaderSkillSet,100714,7
LeaderSkillSet,100717,5
LeaderSkillSet,100718,1
LeaderSkillSet,100718,2
LeaderSkillSet,100718,3
LeaderSkillSet,100718,4
LeaderSkillSet,100718,8
LeaderSkillSet,100719,1
LeaderSkillSet,100719,2
LeaderSkillSet,100719,8
LeaderSkillSet,100720,1
LeaderSkillSet,100720,3
LeaderSkillSet,100720,8
LeaderSkillSet,100721,4
LeaderSkillSet,100721,8
LeaderSkillSet,100730,3
LeaderSkillSet,100730,7
LeaderSkillSet,100731,2
LeaderSkillSet,100731,7
LeaderSkillSet,100733,1
LeaderSkillSet,100733,7
LeaderSkillSet,100735,4
LeaderSkillSet,100735,8
LeaderSkillSet,100736,26
LeaderSkillSet,100737,1
LeaderSkillSet,100737,2
LeaderSkillSet,100737,8
LeaderSkillSet,100738,1
LeaderSkillSet,100738,2
LeaderSkillSet,100738,8
LeaderSkillSet,100739,1
LeaderSkillSet,100739,2
LeaderSkillSet,100739,3
LeaderSkillSet,100739,8
LeaderSkillSet,100741,1
LeaderSkillSet,100741,2
LeaderSkillSet,100741,3
LeaderSkillSet,100741,4
LeaderSkillSet,100741,8
LeaderSkillSet,100742,1
LeaderSkillSet,100742,3
LeaderSkillSet,100742,7
LeaderSkillSet,100743,4
LeaderSkillSet,100743,7
LeaderSkillSet,100744,1
LeaderSkillSet,100744,2
LeaderSkillSet,100744,8
LeaderSkillSet,100745,1
LeaderSkillSet,100745,2
LeaderSkillSet,100745,3
LeaderSkillSet,100745,4
LeaderSkillSet,100745,8
LeaderSkillSet,100746,1
LeaderSkillSet,100746,2
LeaderSkillSet,100746,3
LeaderSkillSet,100746,4
LeaderSkillSet,100746,8
LeaderSkillSet,100747,1
LeaderSkillSet,100747,4
LeaderSkillSet,100747,7
LeaderSkillSet,100761,1
LeaderSkillSet,100761,3
LeaderSkillSet,100761,8
LeaderSkillSet,100762,1
LeaderSkillSet,100762,2
LeaderSkillSet,100762,4
LeaderSkillSet,100762,7
LeaderSkillSet,100766,1
LeaderSkillSet,100766,3
LeaderSkillSet,100766,4
LeaderSkillSet,100766,8
LeaderSkillSet,100767,4
LeaderSkillSet,100767,7
LeaderSkillSet,100768,2
LeaderSkillSet,100768,3
LeaderSkillSet,100768,4
LeaderSkillSet,100768,8
LeaderSkillSet,100770,5
LeaderSkillSet,100770,6
LeaderSkillSet,100771,2
LeaderSkillSet,100771,3
LeaderSkillSet,100771,8
LeaderSkillSet,100772,4
LeaderSkillSet,100772,7
LeaderSkillSet,100774,1
LeaderSkillSet,100774,2
LeaderSkillSet,100774,4
LeaderSkillSet,100774,8
LeaderSkillSet,100775,1
LeaderSkillSet,100775,3
LeaderSkillSet,100775,8
LeaderSkillSet,100776,1
LeaderSkillSet,100776,2
LeaderSkillSet,100776,3
LeaderSkillSet,100776,8
LeaderSkillSet,100777,1
LeaderSkillSet,100777,2
LeaderSkillSet,100777,3
LeaderSkillSet,100777,4
LeaderSkillSet,100777,8
LeaderSkillSet,100778,2
LeaderSkillSet,100778,3
LeaderSkillSet,100778,8
LeaderSkillSet,100781,4
LeaderSkillSet,100781,7
LeaderSkillSet,100783,1
LeaderSkillSet,100783,2
LeaderSkillSet,100783,3
LeaderSkillSet,100783,4
LeaderSkillSet,100783,8
LeaderSkillSet,100784,1
LeaderSkillSet,100784,2
LeaderSkillSet,100784,3
LeaderSkillSet,100784,4
LeaderSkillSet,100784,8
LeaderSkillSet,100786,1
LeaderSkillSet,100786,2
LeaderSkillSet,100786,3
LeaderSkillSet,100786,4
LeaderSkillSet,100786,8
LeaderSkillSet,100788,1
LeaderSkillSet,100788,2
LeaderSkillSet,100788,3
LeaderSkillSet,100788,4
LeaderSkillSet,100788,8
LeaderSkillSet,100789,1
LeaderSkillSet,100789,2
LeaderSkillSet,100789,3
LeaderSkillSet,100789,4
LeaderSkillSet,100789,8
LeaderSkillSet,100790,1
LeaderSkillSet,100790,4
LeaderSkillSet,100790,8
LeaderSkillSet,100792,1
LeaderSkillSet,100792,2
LeaderSkillSet,100792,3
LeaderSkillSet,100792,8
LeaderSkillSet,100793,1
LeaderSkillSet,100793,2
LeaderSkillSet,100793,3
LeaderSkillSet,100793,4
LeaderSkillSet,100793,8
LeaderSkillSet,100794,1
LeaderSkillSet,100794,3
LeaderSkillSet,100794,8
LeaderSkillSet,100795,2
LeaderSkillSet,100795,3
LeaderSkillSet,100795,8
LeaderSkillSet,100797,1
LeaderSkillSet,100797,2
LeaderSkillSet,100797,3
LeaderSkillSet,100797,4
LeaderSkillSet,100797,8
LeaderSkillSet,100798,1
LeaderSkillSet,100798,2
LeaderSkillSet,100798,3
LeaderSkillSet,100798,4
LeaderSkillSet,100798,7
LeaderSkillSet,100801,1
LeaderSkillSet,100801,8
LeaderSkillSet,100802,1
LeaderSkillSet,100802,3
LeaderSkillSet,100802,7
LeaderSkillSet,100803,1
LeaderSkillSet,100803,3
LeaderSkillSet,100803,7
LeaderSkillSet,100807,1
LeaderSkillSet,100807,2
LeaderSkillSet,100807,3
LeaderSkillSet,100807,4
LeaderSkillSet,100807,8
LeaderSkillSet,100808,1
LeaderSkillSet,100808,3
LeaderSkillSet,100808,4
LeaderSkillSet,100808,8
LeaderSkillSet,100809,1
LeaderSkillSet,100809,2
LeaderSkillSet,100809,3
LeaderSkillSet,100809,4
LeaderSkillSet,100809,8
LeaderSkillSet,100810,1
LeaderSkillSet,100810,2
LeaderSkillSet,100810,3
LeaderSkillSet,100810,4
LeaderSkillSet,100810,8
LeaderSkillSet,100811,24
LeaderSkillSet,100812,5
LeaderSkillSet,100813,1
LeaderSkillSet,100813,2
LeaderSkillSet,100813,8
LeaderSkillSet,100814,1
LeaderSkillSet,100814,2
LeaderSkillSet,100814,8
LeaderSkillSet,100815,1
LeaderSkillSet,100815,2
LeaderSkillSet,100815,3
LeaderSkillSet,100815,4
LeaderSkillSet,100815,8
LeaderSkillSet,100818,1
LeaderSkillSet,100818,2
LeaderSkillSet,100818,4
LeaderSkillSet,100818,8
LeaderSkillSet,100819,1
LeaderSkillSet,100819,2
LeaderSkillSet,100819,3
LeaderSkillSet,100819,4
LeaderSkillSet,100819,8
LeaderSkillSet,100819,9
LeaderSkillSet,100826,1
LeaderSkillSet,100826,2
LeaderSkillSet,100826,3
LeaderSkillSet,100826,8
LeaderSkillSet,100827,5
LeaderSkillSet,100829,24
LeaderSkillSet,100834,1
LeaderSkillSet,100834,2
LeaderSkillSet,100834,8
LeaderSkillSet,100835,24
LeaderSkillSet,100836,3
LeaderSkillSet,100836,8
LeaderSkillSet,100837,3
LeaderSkillSet,100837,8
LeaderSkillSet,100838,3
LeaderSkillSet,100838,8
LeaderSkillSet,100839,3
LeaderSkillSet,100839,8
LeaderSkillSet,100841,1
LeaderSkillSet,100841,2
LeaderSkillSet,100841,3
LeaderSkillSet,100841,4
LeaderSkillSet,100841,8
LeaderSkillSet,100842,1
LeaderSkillSet,100842,3
LeaderSkillSet,100842,7
LeaderSkillSet,100843,1
LeaderSkillSet,100843,3
LeaderSkillSet,100843,7
LeaderSkillSet,100844,1
LeaderSkillSet,100844,2
LeaderSkillSet,100844,3
LeaderSkillSet,100844,8
LeaderSkillSet,100845,1
LeaderSkillSet,100845,2
LeaderSkillSet,100845,3
LeaderSkillSet,100845,4
LeaderSkillSet,100845,8
LeaderSkillSet,100848,1
LeaderSkillSet,100848,7
LeaderSkillSet,100849,4
