id,script_name,cut_in_card_id,special_name_no,special_motion,lite_flicker_rate,energy_color,special_category_id
707,sp1028,0,0,0,70,,2.0
708,sp1028,0,0,0,70,,2.0
709,sp1027,0,0,0,70,,2.0
710,sp1027,0,0,0,70,,2.0
711,sp0001,0,0,0,70,,1.0
712,sp0001,0,0,0,70,,1.0
713,sp0078,0,0,0,70,,1.0
714,sp0078,0,0,0,70,,1.0
715,sp0113,0,0,0,70,,1.0
716,sp0113,0,0,0,70,,1.0
717,sp0002,0,0,0,70,,1.0
718,sp0002,0,0,0,70,,1.0
719,sp0001,0,0,0,70,,1.0
720,sp0001,0,0,0,70,,1.0
721,sp1026,0,0,1,70,,2.0
722,sp1026,0,0,1,70,,2.0
723,sp0061,0,0,0,70,,1.0
724,sp0061,0,0,0,70,,1.0
725,sp1001,0,0,0,70,,
726,sp1001,0,0,0,70,,
727,sp1001,0,0,0,70,,
728,sp1001,0,0,0,70,,
729,sp1001,0,0,0,70,,
730,sp1001,0,0,0,70,,
731,sp0107,0,0,0,70,,1.0
732,sp0107,0,0,0,70,,1.0
733,sp0118,0,0,0,70,,1.0
734,sp0118,0,0,0,70,,1.0
735,sp0008,0,0,0,70,,1.0
736,sp0008,0,0,0,70,,1.0
737,sp0119,0,0,0,70,,1.0
738,sp0119,0,0,0,70,,1.0
739,sp0077,0,0,0,70,,1.0
740,sp0077,0,0,0,70,,1.0
741,sp1020,0,0,0,70,,2.0
742,sp1020,0,0,0,70,,2.0
743,sp0120,0,0,0,70,,1.0
744,sp0120,0,0,0,70,,1.0
745,sp0001,0,0,0,70,,1.0
746,sp0001,0,0,0,70,,1.0
747,sp0121,0,0,0,70,,1.0
748,sp0121,0,0,0,70,,1.0
749,sp0127,0,0,0,70,,
750,sp0127,0,0,0,70,,
751,sp0122,0,0,0,70,,1.0
752,sp0122,0,0,0,70,,1.0
753,sp0123,0,0,0,70,,1.0
754,sp0123,0,0,0,70,,1.0
755,sp0124,0,0,0,70,,1.0
756,sp0124,0,0,0,70,,1.0
757,sp0078,0,0,0,70,,1.0
758,sp0078,0,0,0,70,,1.0
759,sp0128,0,0,0,70,,1.0
760,sp0128,0,0,0,70,,1.0
761,sp0125,0,0,0,70,,1.0
762,sp0125,0,0,0,70,,1.0
763,sp0094,0,0,0,70,,
764,sp0094,0,0,0,70,,
765,sp2417,0,0,0,70,,
766,sp2417,0,0,0,70,,
767,sp0126,0,0,0,70,,1.0
768,sp0126,0,0,0,70,,1.0
769,sp0127,0,0,0,70,,
770,sp0127,0,0,0,70,,
771,sp1009,0,0,0,70,,3.0
772,sp1009,0,0,0,70,,3.0
773,sp0131,0,0,0,70,,1.0
774,sp0131,0,0,0,70,,1.0
775,sp0021,0,0,0,70,,1.0
776,sp0021,0,0,0,70,,1.0
777,sp0021,0,0,0,70,,1.0
778,sp0021,0,0,0,70,,1.0
779,sp0021,0,0,0,70,,1.0
780,sp0021,0,0,0,70,,1.0
781,sp0021,0,0,0,70,,1.0
782,sp0021,0,0,0,70,,1.0
783,sp0021,0,0,0,70,,1.0
784,sp0021,0,0,0,70,,1.0
785,sp0130,0,0,0,70,,3.0
786,sp0130,0,0,0,70,,3.0
787,sp0021,0,0,0,70,,1.0
788,sp0021,0,0,0,70,,1.0
789,sp0129,0,0,0,70,,1.0
790,sp0129,0,0,0,70,,1.0
791,sp0015,0,0,0,70,,1.0
792,sp0015,0,0,0,70,,1.0
793,sp1033,0,0,0,70,,2.0
794,sp1033,0,0,0,70,,2.0
795,sp1032,0,0,0,70,,2.0
796,sp1032,0,0,0,70,,2.0
797,sp0059,0,0,0,70,,1.0
798,sp0059,0,0,0,70,,1.0
799,sp0095,0,0,0,70,,1.0
800,sp0095,0,0,0,70,,1.0
801,sp0133,0,0,0,70,,1.0
802,sp0133,0,0,0,70,,1.0
803,sp0024,0,0,0,70,,1.0
804,sp0024,0,0,0,70,,1.0
805,sp0137,0,0,0,70,,3.0
806,sp0137,0,0,0,70,,3.0
807,sp0138,0,0,0,70,,3.0
808,sp0138,0,0,0,70,,3.0
809,sp0136,0,0,0,70,,3.0
810,sp0136,0,0,0,70,,3.0
811,sp0135,0,0,0,70,,
812,sp0135,0,0,0,70,,
813,sp1034,0,0,2,70,,2.0
814,sp1034,0,0,2,70,,2.0
815,sp1001,0,0,0,70,,
816,sp0132,0,0,0,70,,1.0
817,sp0008,0,0,0,70,,1.0
818,sp0008,0,0,0,70,,1.0
819,sp1001,0,0,0,70,,
820,sp0132,0,0,0,70,,1.0
821,sp0134,0,0,0,70,,1.0
822,sp0134,0,0,0,70,,1.0
823,sp0035,0,0,0,70,,1.0
824,sp0024,0,0,0,70,,1.0
825,sp0036,0,0,0,70,,1.0
826,sp0022,0,0,0,70,,1.0
827,sp1001,0,0,0,70,,2.0
828,sp0025,0,0,0,70,,1.0
829,sp0037,0,0,0,70,,
830,sp0004,0,0,0,70,,1.0
831,sp0064,0,0,0,70,,1.0
832,sp0022,0,0,0,70,,1.0
833,sp0022,0,0,0,70,,1.0
834,sp0008,0,0,0,70,,1.0
835,sp0008,0,0,0,70,,1.0
836,sp0139,0,0,0,70,,1.0
837,sp0139,0,0,0,70,,1.0
838,sp0140,0,0,0,70,,1.0
839,sp0140,0,0,0,70,,1.0
840,sp0141,0,0,0,70,,1.0
841,sp0141,0,0,0,70,,1.0
842,sp0029,0,0,0,70,,1.0
843,sp0026,0,0,0,70,,1.0
844,sp0031,0,0,0,70,,1.0
845,sp0147,0,0,0,70,,1.0
846,sp0147,0,0,0,70,,1.0
847,sp0001,0,0,0,70,,1.0
848,sp0001,0,0,0,70,,1.0
849,sp0008,0,0,0,70,,1.0
850,sp0008,0,0,0,70,,1.0
851,sp0342,0,0,0,70,,3.0
852,sp0342,0,0,0,70,,3.0
853,sp1025,0,0,0,70,,2.0
854,sp1025,0,0,0,70,,2.0
855,sp1035,0,0,0,70,,2.0
856,sp1035,0,0,0,70,,2.0
857,sp0143,0,0,0,70,,1.0
858,sp0143,0,0,0,70,,1.0
859,sp0144,0,0,0,70,,1.0
860,sp0144,0,0,0,70,,1.0
861,sp0066,0,0,0,70,,1.0
862,sp0066,0,0,0,70,,1.0
863,sp0001,0,0,0,70,,1.0
864,sp0001,0,0,0,70,,1.0
865,sp0001,0,0,0,70,,1.0
866,sp0001,0,0,0,70,,1.0
867,sp0142,0,0,0,70,,1.0
868,sp0142,0,0,0,70,,1.0
869,sp0145,0,0,0,70,,
870,sp0145,0,0,0,70,,
871,sp0146,0,0,0,70,,1.0
872,sp0146,0,0,0,70,,1.0
873,sp1001,0,0,0,70,,
874,sp0142,0,0,0,70,,1.0
875,sp0008,0,0,0,70,,1.0
876,sp0003,0,0,0,70,,1.0
877,sp0029,0,0,0,70,,1.0
878,sp1036,0,0,0,70,,2.0
879,sp1036,0,0,0,70,,2.0
880,sp2417,0,0,0,70,,
881,sp2417,0,0,0,70,,
882,sp0153,0,0,0,70,,1.0
883,sp0153,0,0,0,70,,1.0
884,sp0154,0,0,0,70,,1.0
885,sp0154,0,0,0,70,,1.0
886,sp0001,0,0,0,70,,1.0
887,sp0001,0,0,0,70,,1.0
888,sp0001,0,0,0,70,,1.0
889,sp0001,0,0,0,70,,1.0
890,sp0024,0,0,0,70,,1.0
891,sp0024,0,0,0,70,,1.0
892,sp0008,0,0,0,70,,1.0
893,sp0008,0,0,0,70,,1.0
894,sp0148,0,0,0,70,,1.0
895,sp0148,0,0,0,70,,1.0
896,sp0123,0,0,0,70,,1.0
897,sp0123,0,0,0,70,,1.0
898,sp0124,0,0,0,70,,1.0
899,sp0124,0,0,0,70,,1.0
900,sp0149,0,0,0,70,,2.0
901,sp0149,0,0,0,70,,2.0
902,sp1037,0,0,0,70,,2.0
903,sp1037,0,0,0,70,,2.0
904,sp1038,0,0,0,70,,2.0
905,sp1038,0,0,0,70,,2.0
906,sp0089,0,0,0,70,,1.0
907,sp0089,0,0,0,70,,1.0
908,sp0085,0,0,0,70,,1.0
909,sp0085,0,0,0,70,,1.0
910,sp0150,0,0,0,70,,1.0
911,sp0150,0,0,0,70,,1.0
912,sp0001,0,0,0,70,,1.0
913,sp0001,0,0,0,70,,1.0
914,sp0151,0,0,0,70,,1.0
915,sp0151,0,0,0,70,,1.0
916,sp0152,0,0,0,70,,1.0
917,sp0152,0,0,0,70,,1.0
918,sp0147,0,0,0,70,,1.0
919,sp0147,0,0,0,70,,1.0
920,sp0147,0,0,0,70,,1.0
921,sp0147,0,0,0,70,,1.0
922,sp0347,0,0,0,70,,1.0
923,sp0347,0,0,0,70,,1.0
924,sp0053,0,0,0,70,,1.0
925,sp0053,0,0,0,70,,1.0
926,sp0008,0,0,0,70,,1.0
927,sp0003,0,0,0,70,,1.0
928,sp0029,0,0,0,70,,1.0
929,sp1039,0,0,0,70,,
930,sp1039,0,0,0,70,,
931,sp1039,0,0,0,70,,
932,sp1039,0,0,0,70,,
933,sp0147,0,0,0,70,,1.0
934,sp0147,0,0,0,70,,1.0
935,sp0147,0,0,0,70,,1.0
936,sp0147,0,0,0,70,,1.0
937,sp0027,0,0,0,70,,1.0
938,sp0027,0,0,0,70,,1.0
939,sp2417,0,0,0,70,,
940,sp2417,0,0,0,70,,
941,sp2417,0,0,0,70,,
942,sp2417,0,0,0,70,,
943,sp0155,0,0,0,70,,1.0
944,sp0155,0,0,0,70,,1.0
945,sp0068,0,0,0,70,,1.0
946,sp0068,0,0,0,70,,1.0
947,sp0118,0,0,0,70,,1.0
948,sp0118,0,0,0,70,,1.0
949,sp0001,0,0,0,70,,1.0
950,sp0095,0,0,0,70,,1.0
951,sp0095,0,0,0,70,,1.0
952,sp0118,0,0,0,70,,1.0
953,sp0118,0,0,0,70,,1.0
954,sp0069,0,0,0,70,,1.0
955,sp0069,0,0,0,70,,1.0
956,sp0107,0,0,0,70,,1.0
957,sp0107,0,0,0,70,,1.0
958,sp0095,0,0,0,70,,1.0
959,sp0095,0,0,0,70,,1.0
960,sp0134,0,0,0,70,,1.0
961,sp0134,0,0,0,70,,1.0
962,sp0144,0,0,2,70,,1.0
963,sp0144,0,0,2,70,,1.0
964,sp0156,0,0,0,70,,1.0
965,sp0156,0,0,0,70,,1.0
966,sp1040,0,0,0,70,,2.0
967,sp1040,0,0,0,70,,2.0
968,sp0117,0,0,0,70,,3.0
969,sp0117,0,0,0,70,,3.0
970,sp0001,0,0,0,70,,1.0
971,sp0001,0,0,0,70,,1.0
972,sp1001,0,0,0,70,,
973,sp0001,0,0,0,70,,1.0
974,sp0001,0,0,0,70,,1.0
975,sp0095,0,0,0,70,,1.0
976,sp0095,0,0,0,70,,1.0
977,sp0003,0,0,0,70,,1.0
978,sp0003,0,0,0,70,,1.0
979,sp0157,0,0,0,70,,1.0
980,sp0157,0,0,0,70,,1.0
981,sp0158,0,0,0,70,,
982,sp0158,0,0,0,70,,
983,sp0160,0,0,0,70,,
984,sp0160,0,0,0,70,,
985,sp0159,0,0,0,70,,1.0
986,sp0159,0,0,0,70,,1.0
987,sp0161,0,0,0,70,,1.0
988,sp0161,0,0,0,70,,1.0
989,sp0162,0,0,0,70,,1.0
990,sp0162,0,0,0,70,,1.0
991,sp1041,0,0,0,70,,2.0
992,sp1041,0,0,0,70,,2.0
993,sp0163,0,0,0,70,,1.0
994,sp0163,0,0,0,70,,1.0
995,sp0168,0,0,0,70,,
996,sp0168,0,0,0,70,,
997,sp1042,0,0,0,70,,2.0
998,sp1042,0,0,0,70,,2.0
999,sp1043,0,0,0,70,,
1000,sp1043,0,0,0,70,,
1001,sp0095,0,0,0,70,,1.0
1002,sp0095,0,0,0,70,,1.0
1003,sp0001,0,0,0,70,,1.0
1004,sp0001,0,0,0,70,,1.0
1005,sp0164,7004960,0,0,70,,1.0
1006,sp0164,7004960,0,0,70,,1.0
1007,sp0165,7004970,0,0,70,,1.0
1008,sp0165,7004970,0,0,70,,1.0
1009,sp0166,7004980,0,0,70,,3.0
1010,sp0166,7004980,0,0,70,,3.0
1011,sp0020,7004990,0,0,70,,1.0
1012,sp0020,7004990,0,0,70,,1.0
1013,sp0167,7005510,0,0,70,,
1014,sp0167,7005510,0,0,70,,
1015,sp0049,7005520,0,0,70,,1.0
1016,sp0049,7005520,0,0,70,,1.0
1017,sp0169,0,0,0,70,,1.0
1018,sp0169,0,0,0,70,,1.0
1019,sp0049,0,0,0,70,,1.0
1020,sp0049,0,0,0,70,,1.0
1021,sp0001,0,0,0,70,,1.0
1022,sp0001,0,0,0,70,,1.0
1023,sp0001,0,0,0,70,,1.0
1024,sp0001,0,0,0,70,,1.0
1025,sp1032,0,0,0,70,,2.0
1026,sp1032,0,0,0,70,,2.0
1027,sp1033,0,0,0,70,,2.0
1028,sp1033,0,0,0,70,,2.0
1029,sp1008,0,0,0,70,,2.0
1030,sp1008,0,0,0,70,,2.0
1031,sp0001,0,0,0,70,,1.0
1032,sp0001,0,0,0,70,,1.0
1033,sp0002,0,0,0,70,,1.0
1034,sp0002,0,0,0,70,,1.0
1035,sp0021,0,0,0,70,,1.0
1036,sp0021,0,0,0,70,,1.0
1037,sp0053,0,0,0,70,,1.0
1038,sp0053,0,0,0,70,,1.0
1039,sp0171,0,0,0,70,,1.0
1040,sp0171,0,0,0,70,,1.0
1041,sp0172,0,0,3,70,,1.0
1042,sp0172,0,0,3,70,,1.0
1043,sp0173,0,0,0,70,,1.0
1044,sp0173,0,0,0,70,,1.0
1045,sp0170,0,0,0,70,,1.0
1046,sp0170,0,0,0,70,,1.0
1047,sp0043,0,0,0,70,,1.0
1048,sp0043,0,0,0,70,,1.0
1049,sp0171,0,0,0,70,,1.0
1050,sp0171,0,0,0,70,,1.0
1051,sp0093,0,0,0,70,,1.0
1052,sp0093,0,0,0,70,,1.0
1053,sp0001,0,0,0,70,,1.0
1054,sp0001,0,0,0,70,,1.0
1055,sp0078,0,0,0,70,,1.0
1056,sp0078,0,0,0,70,,1.0
1057,sp0008,0,0,0,70,,1.0
1058,sp0008,0,0,0,70,,1.0
1059,sp1044,0,0,0,70,,2.0
1060,sp1044,0,0,0,70,,2.0
1061,sp0176,0,0,0,70,,3.0
1062,sp0176,0,0,0,70,,3.0
1063,sp1045,0,0,0,70,,3.0
1064,sp1045,0,0,0,70,,3.0
1065,sp0005,0,0,0,70,,
1066,sp0005,0,0,0,70,,
1067,sp0002,0,0,0,70,,1.0
1068,sp0002,0,0,0,70,,1.0
1069,sp0035,0,0,0,70,,1.0
1070,sp0035,0,0,0,70,,1.0
1071,sp0061,0,0,0,70,,1.0
1072,sp0061,0,0,0,70,,1.0
1073,sp0175,0,0,0,70,,1.0
1074,sp0175,0,0,0,70,,1.0
1075,sp0022,0,0,0,70,,1.0
1076,sp0022,0,0,0,70,,1.0
1077,sp0174,0,0,0,70,,1.0
1078,sp0174,0,0,0,70,,1.0
1079,sp1046,0,0,0,70,,2.0
1080,sp1046,0,0,0,70,,2.0
1081,sp0177,0,0,0,70,,1.0
1082,sp0177,0,0,0,70,,1.0
1083,sp0078,0,0,0,70,,1.0
1084,sp0078,0,0,0,70,,1.0
1085,sp0098,0,0,0,70,,
1086,sp0098,0,0,0,70,,
1087,sp0178,0,0,0,70,,
1088,sp0178,0,0,0,70,,
1089,sp0179,0,0,0,70,,2.0
1090,sp0179,0,0,0,70,,2.0
1091,sp1047,0,0,0,70,,2.0
1092,sp1047,0,0,0,70,,2.0
1093,sp0001,0,0,0,70,,1.0
1094,sp0001,0,0,0,70,,1.0
1095,sp0001,0,0,0,70,,1.0
1096,sp0001,0,0,0,70,,1.0
1097,sp0180,0,0,0,70,,3.0
1098,sp0180,0,0,0,70,,3.0
1099,sp0180,0,0,0,70,,3.0
1100,sp0180,0,0,0,70,,3.0
1101,sp0180,0,0,0,70,,3.0
1102,sp0180,0,0,0,70,,3.0
1103,sp0180,0,0,0,70,,3.0
1104,sp0180,0,0,0,70,,3.0
1105,sp0180,0,0,0,70,,3.0
1106,sp0180,0,0,0,70,,3.0
1107,sp0180,0,0,0,70,,3.0
1108,sp0180,0,0,0,70,,3.0
1109,sp1048,0,0,0,70,,3.0
1110,sp1048,0,0,0,70,,3.0
1111,sp0181,0,0,0,70,,
1112,sp0181,0,0,0,70,,
1113,sp0182,0,0,0,70,,1.0
1114,sp0182,0,0,0,70,,1.0
1115,sp0182,0,0,0,70,,1.0
1116,sp0182,0,0,0,70,,1.0
1117,sp1049,0,0,0,70,,2.0
1118,sp1049,0,0,0,70,,2.0
1119,sp0183,0,0,0,70,,3.0
1120,sp0183,0,0,0,70,,3.0
1121,sp1050,0,0,0,70,,2.0
1122,sp1050,0,0,0,70,,2.0
1123,sp0001,0,0,0,70,,1.0
1124,sp0001,0,0,0,70,,1.0
1125,sp0174,0,0,0,70,,1.0
1126,sp0174,0,0,0,70,,1.0
1127,sp0001,0,0,0,70,,1.0
1128,sp0001,0,0,0,70,,1.0
1129,sp0174,0,0,0,70,,1.0
1130,sp0174,0,0,0,70,,1.0
1131,sp0008,0,0,0,70,,1.0
1132,sp0008,0,0,0,70,,1.0
1133,sp0065,0,0,0,70,,1.0
1134,sp0065,0,0,0,70,,1.0
1135,sp0008,0,0,0,70,,1.0
1136,sp0008,0,0,0,70,,1.0
1137,sp1051,0,0,0,70,,2.0
1138,sp1051,0,0,0,70,,2.0
1139,sp0003,0,0,0,70,,1.0
1140,sp0003,0,0,0,70,,1.0
1141,sp0008,0,0,0,70,,1.0
1142,sp0008,0,0,0,70,,1.0
1143,sp0184,0,0,0,70,,1.0
1144,sp0184,0,0,0,70,,1.0
1145,sp0185,0,0,0,70,,
1146,sp0185,0,0,0,70,,
1147,sp0028,0,0,0,70,,1.0
1148,sp0028,0,0,0,70,,1.0
1149,sp0074,0,0,0,70,,1.0
1150,sp0074,0,0,0,70,,1.0
1151,sp0186,0,0,0,70,,
1152,sp0186,0,0,0,70,,
1153,sp0075,0,0,0,70,,
1154,sp0075,0,0,0,70,,
1155,sp0187,0,0,0,70,,1.0
1156,sp0187,0,0,0,70,,1.0
1157,sp0020,0,0,0,70,,1.0
1158,sp0020,0,0,0,70,,1.0
1159,sp0066,0,0,0,70,,1.0
1160,sp0066,0,0,0,70,,1.0
1161,sp1038,0,0,0,70,,2.0
1162,sp1038,0,0,0,70,,2.0
1163,sp0002,0,0,0,70,,1.0
1164,sp0002,0,0,0,70,,1.0
1165,sp0037,0,0,0,70,,
1166,sp0037,0,0,0,70,,
1167,sp0037,0,0,0,70,,
1168,sp0037,0,0,0,70,,
1169,sp0190,0,0,0,70,,3.0
1170,sp0190,0,0,0,70,,3.0
1171,sp1052,0,0,0,70,,3.0
1172,sp1052,0,0,0,70,,3.0
1173,sp0188,0,0,0,70,,
1174,sp0188,0,0,0,70,,
1175,sp0002,0,0,0,70,,1.0
1176,sp0002,0,0,0,70,,1.0
1177,sp0189,0,0,0,70,,
1178,sp0189,0,0,0,70,,
1179,sp0025,0,0,0,70,,1.0
1180,sp0025,0,0,0,70,,1.0
1181,sp0190,0,0,0,70,,3.0
1182,sp0190,0,0,0,70,,3.0
1183,sp0003,0,0,0,70,,1.0
1184,sp0003,0,0,0,70,,1.0
1185,sp0191,0,0,0,70,,1.0
1186,sp0191,0,0,0,70,,1.0
1187,sp0002,0,0,0,70,,1.0
1188,sp0002,0,0,0,70,,1.0
1189,sp0037,0,0,0,70,,
1190,sp0037,0,0,0,70,,
1191,sp0190,0,0,0,70,,3.0
1192,sp0190,0,0,0,70,,3.0
1193,sp0193,0,0,0,70,,1.0
1194,sp0193,0,0,0,70,,1.0
1195,sp0095,0,0,0,70,,1.0
1196,sp0095,0,0,0,70,,1.0
1197,sp0152,0,0,0,70,,1.0
1198,sp0152,0,0,0,70,,1.0
1199,sp0192,0,0,0,70,,
1200,sp0192,0,0,0,70,,
1201,sp0152,0,0,0,70,,1.0
1202,sp0152,0,0,0,70,,1.0
1203,sp0153,0,0,0,70,,1.0
1204,sp0153,0,0,0,70,,1.0
1205,sp0154,0,0,0,70,,1.0
1206,sp0154,0,0,0,70,,1.0
1207,sp0002,0,0,0,70,,1.0
1208,sp0002,0,0,0,70,,1.0
1209,sp0094,0,0,0,70,,
1210,sp0094,0,0,0,70,,
1211,sp0008,0,0,0,70,,1.0
1212,sp0008,0,0,0,70,,1.0
1213,sp0197,0,0,0,70,,
1214,sp0197,0,0,0,70,,
1215,sp0084,0,0,0,70,,1.0
1216,sp0084,0,0,0,70,,1.0
1217,sp0088,0,0,0,70,,1.0
1218,sp0088,0,0,0,70,,1.0
1219,sp0100,0,0,0,70,,1.0
1220,sp0100,0,0,0,70,,1.0
1222,sp0023,0,0,0,70,,1.0
1223,sp0023,0,0,0,70,,1.0
1224,sp0023,0,0,0,70,,1.0
1225,sp0023,0,0,0,70,,1.0
1226,sp1041,0,0,0,70,,2.0
1227,sp1041,0,0,0,70,,2.0
1230,sp1038,0,0,0,70,,2.0
1231,sp1038,0,0,0,70,,2.0
1232,sp0196,0,0,0,70,,1.0
1233,sp0196,0,0,0,70,,1.0
1234,sp0095,0,0,0,70,,1.0
1235,sp0095,0,0,0,70,,1.0
1236,sp0146,0,0,0,70,,1.0
1237,sp0146,0,0,0,70,,1.0
1238,sp0200,0,0,0,70,,1.0
1239,sp0200,0,0,0,70,,1.0
1240,sp0370,0,0,0,70,,1.0
1241,sp0370,0,0,0,70,,1.0
1242,sp1014,0,0,0,70,,2.0
1243,sp1014,0,0,0,70,,2.0
1244,sp0001,0,0,0,70,,1.0
1245,sp0001,0,0,0,70,,1.0
1246,sp0201,0,0,0,70,,1.0
1247,sp0201,0,0,0,70,,1.0
1248,sp0202,0,0,0,70,,1.0
1249,sp0202,0,0,0,70,,1.0
1250,sp0002,0,0,0,70,,1.0
1251,sp0002,0,0,0,70,,1.0
1252,sp0204,0,0,0,70,,1.0
1253,sp0204,0,0,0,70,,1.0
1254,sp0205,0,0,0,70,,1.0
1255,sp0205,0,0,0,70,,1.0
1256,sp0201,0,0,0,70,,1.0
1257,sp0201,0,0,0,70,,1.0
1258,sp0199,0,0,0,70,,1.0
1259,sp0199,0,0,0,70,,1.0
1260,sp0198,0,0,0,70,,1.0
1261,sp0198,0,0,0,70,,1.0
1262,sp0203,0,0,0,70,,1.0
1263,sp0203,0,0,0,70,,1.0
1264,sp0202,0,0,0,70,,1.0
1265,sp0202,0,0,0,70,,1.0
1266,sp0204,0,0,0,70,,1.0
1267,sp0204,0,0,0,70,,1.0
1268,sp0205,0,0,0,70,,1.0
1269,sp0205,0,0,0,70,,1.0
1270,sp0203,0,0,0,70,,1.0
1271,sp0203,0,0,0,70,,1.0
1272,sp0206,0,0,0,70,,
1273,sp0206,0,0,0,70,,
1274,sp0172,0,2,1,70,,1.0
1275,sp0172,0,2,1,70,,1.0
1276,sp0014,0,0,0,70,,1.0
1277,sp0014,0,0,0,70,,1.0
1278,sp0106,0,0,0,70,,1.0
1279,sp0106,0,0,0,70,,1.0
1280,sp0106,0,0,0,70,,1.0
1281,sp0106,0,0,0,70,,1.0
1282,sp1053,0,0,1,70,,2.0
1283,sp0207,0,2,1,70,,1.0
1284,sp0208,0,3,1,70,,1.0
1285,sp1053,0,0,1,70,,2.0
1286,sp0207,0,2,1,70,,1.0
1287,sp0208,0,3,1,70,,1.0
1288,sp1053,0,0,1,70,,2.0
1289,sp0207,0,2,1,70,,1.0
1290,sp0208,0,3,1,70,,1.0
1291,sp1053,0,0,1,70,,2.0
1292,sp0207,0,2,1,70,,1.0
1293,sp0208,0,3,1,70,,1.0
1294,sp0106,0,0,2,70,,1.0
1295,sp0106,0,0,2,70,,1.0
1296,sp0207,0,0,0,70,,1.0
1297,sp0207,0,0,0,70,,1.0
1298,sp0059,0,0,0,70,,1.0
1299,sp0059,0,0,0,70,,1.0
1300,sp0069,0,0,0,70,,1.0
1301,sp0069,0,0,0,70,,1.0
1302,sp0207,0,2,0,70,,1.0
1303,sp0207,0,2,0,70,,1.0
1304,sp0208,0,3,0,70,,1.0
1305,sp0208,0,3,0,70,,1.0
1306,sp1009,0,0,0,70,,3.0
1307,sp1009,0,0,0,70,,3.0
1308,sp0209,7008030,0,0,70,,1.0
1309,sp0209,7008030,0,0,70,,1.0
1310,sp0083,0,0,0,70,,1.0
1311,sp0083,0,0,0,70,,1.0
1312,sp0054,0,0,0,70,,1.0
1313,sp0054,0,0,0,70,,1.0
1314,sp0055,0,0,0,70,,1.0
1315,sp0055,0,0,0,70,,1.0
1316,sp1013,0,0,0,70,,2.0
1317,sp1013,0,0,0,70,,2.0
1318,sp0058,0,0,0,70,,1.0
1319,sp0058,0,0,0,70,,1.0
1320,sp0057,0,0,0,70,,1.0
1321,sp0057,0,0,0,70,,1.0
1322,sp0210,0,0,0,70,,1.0
1323,sp0210,0,0,0,70,,1.0
1324,sp0188,0,0,0,70,,
1325,sp0188,0,0,0,70,,
1326,sp0188,0,0,0,70,,
1327,sp0188,0,0,0,70,,
1328,sp0188,0,0,0,70,,
1329,sp0188,0,0,0,70,,
1330,sp0188,0,0,0,70,,
1331,sp0188,0,0,0,70,,
1332,sp0131,0,0,0,70,,1.0
1333,sp0131,0,0,0,70,,1.0
1334,sp0056,0,0,0,70,,1.0
1335,sp0056,0,0,0,70,,1.0
1336,sp0034,0,0,0,70,,1.0
1337,sp0034,0,0,0,70,,1.0
1338,sp0211,0,0,0,70,,1.0
1339,sp0211,0,0,0,70,,1.0
1340,sp1054,0,0,0,70,,2.0
1341,sp1054,0,0,0,70,,2.0
1342,sp0121,0,0,0,70,,1.0
1343,sp0121,0,0,0,70,,1.0
1344,sp0121,0,0,0,70,,1.0
1345,sp0121,0,0,0,70,,1.0
1346,sp0001,0,0,0,70,,1.0
1347,sp0001,0,0,0,70,,1.0
1348,sp0151,0,0,0,70,,1.0
1349,sp0151,0,0,0,70,,1.0
1350,sp0151,0,0,0,70,,1.0
1351,sp0212,7000010,2,4,70,,1.0
1352,sp0151,0,0,0,70,,1.0
1353,sp0212,7000010,2,4,70,,1.0
1354,sp1055,0,0,0,70,,3.0
1355,sp1055,0,0,0,70,,3.0
1356,sp0001,0,0,0,70,,1.0
1357,sp0001,0,0,0,70,,1.0
1358,sp0118,0,0,0,70,,1.0
1359,sp0118,0,0,0,70,,1.0
1360,sp0118,0,0,0,70,,1.0
1361,sp0118,0,0,0,70,,1.0
1362,sp0401,0,0,0,70,,1.0
1363,sp0401,0,0,0,70,,1.0
1364,sp0001,0,0,0,70,,1.0
1365,sp0001,0,0,0,70,,1.0
1366,sp0188,0,0,0,70,,
1367,sp0188,0,0,0,70,,
1368,sp0081,7000020,0,0,70,,
1369,sp0081,7000020,0,0,70,,
1370,sp0213,0,0,0,70,,1.0
1371,sp0213,0,0,0,70,,1.0
1372,sp0094,0,0,0,70,,
1373,sp0094,0,0,0,70,,
1374,sp0003,0,0,0,70,,1.0
1375,sp0003,0,0,0,70,,1.0
1376,sp0098,0,0,0,70,,
1377,sp0098,0,0,0,70,,
1378,sp0219,0,0,0,70,,1.0
1379,sp0219,0,0,0,70,,1.0
1380,sp0001,0,0,0,70,,1.0
1381,sp0001,0,0,0,70,,1.0
1382,sp1047,0,0,0,70,,2.0
1383,sp1047,0,0,0,70,,2.0
1384,sp1056,0,0,0,70,,2.0
1385,sp1056,0,0,0,70,,2.0
1386,sp0214,0,0,0,70,,1.0
1387,sp0214,0,0,0,70,,1.0
1388,sp0215,0,0,0,70,,1.0
1389,sp0215,0,0,0,70,,1.0
1390,sp0216,0,0,0,70,,1.0
1391,sp0216,0,0,0,70,,1.0
1392,sp0217,0,0,0,70,,
1393,sp0217,0,0,0,70,,
1394,sp0218,0,0,0,70,,1.0
1395,sp0218,0,0,0,70,,1.0
1396,sp0218,0,0,0,70,,1.0
1397,sp0218,0,0,0,70,,1.0
1398,sp0218,0,0,0,70,,1.0
