id,type,category,chapter_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,event_image_path,banner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at
778,Area::EventArea,12,,,Wipe Them Out! Clone Fighters Run Amok,,,,banners/en/event/eve_header/quest_top_banner_778.png,banners/en/event/eve_banner/quest_list_banner_778.png,banners/en/event/eve_listbutton/myp_banner_event_778.png,1,1200,103794.0,1,
779,Area::EventArea,12,,,Intensifying Fights,,,,banners/en/event/eve_header/quest_top_banner_779.png,banners/en/event/eve_banner/quest_list_banner_779.png,banners/en/event/eve_listbutton/myp_banner_event_779.png,1,3300,103811.0,1,
780,Area::EventArea,12,,,Extreme Z-Area Movie Edition,,,,banners/en/event/eve_header/quest_top_banner_780.png,banners/en/event/eve_banner/quest_list_banner_780.png,banners/en/event/eve_listbutton/myp_banner_event_780.png,1,1200,103966.0,1,
781,Area::EventArea,12,,,Divine Wrath and Mortal Will,,,,banners/en/event/eve_header/quest_top_banner_781_A3.png,banners/en/event/eve_banner/quest_list_banner_781_A3.png,banners/en/event/eve_listbutton/myp_banner_event_781_A3.png,1,1200,103637.0,1,
782,Area::EventArea,12,,,Extreme Z-Area Type Characters Special Edition,,,,banners/en/event/eve_header/quest_top_banner_782.png,banners/en/event/eve_banner/quest_list_banner_782.png,banners/en/event/eve_listbutton/myp_banner_event_782.png,1,1200,103970.0,1,
783,Area::EventArea,12,,,Conquer the Assassin's Territory!,,,,banners/en/event/eve_header/quest_top_banner_783.png,banners/en/event/eve_banner/quest_list_banner_783.png,banners/en/event/eve_listbutton/myp_banner_event_783.png,1,3400,104129.0,1,
784,Area::EventArea,12,,,Dokkan Ultimate Thrilling Battle,,,,banners/en/event/eve_header/quest_top_banner_784.png,banners/en/event/eve_banner/quest_list_banner_784.png,banners/en/event/eve_listbutton/myp_banner_event_784.png,1,3300,104107.0,0,
786,Area::EventArea,12,,,Dragon Ball Super: Memorable Battles [Movie Edition],,,,banners/en/event/eve_header/quest_top_banner_786_2.png,banners/en/event/eve_banner/quest_list_banner_786_2.png,banners/en/event/eve_listbutton/myp_banner_event_786_2.png,1,3300,104133.0,1,
787,Area::EventArea,12,,,Ultimate Red Zone [Majin Buu Saga],,,,banners/en/event/eve_header/quest_top_banner_787_D.png,banners/en/event/eve_banner/quest_list_banner_787_D.png,banners/en/event/eve_listbutton/myp_banner_event_787_D.png,1,1200,104016.0,1,
788,Area::EventArea,12,,,Fighting Legend: Frieza,,,,banners/en/event/eve_header/quest_top_banner_788.png,banners/en/event/eve_banner/quest_list_banner_788.png,banners/en/event/eve_listbutton/myp_banner_event_788.png,1,1200,104057.0,0,
789,Area::EventArea,12,,,Extreme Z-Area Team Bardock Edition,,,,banners/en/event/eve_header/quest_top_banner_789.png,banners/en/event/eve_banner/quest_list_banner_789.png,banners/en/event/eve_listbutton/myp_banner_event_789.png,1,1200,104069.0,1,
790,Area::EventArea,12,,,"Supreme Magnificent Battle 
[Dragon Ball Super Edition]",,,,banners/en/event/eve_header/quest_top_banner_790_C.png,banners/en/event/eve_banner/quest_list_banner_790_C.png,banners/en/event/eve_listbutton/myp_banner_event_790_C.png,1,3400,104127.0,1,
791,Area::EventArea,12,,,Extreme Z-Area Bringer of Destruction and Nightmares,,,,banners/en/event/eve_header/quest_top_banner_791.png,banners/en/event/eve_banner/quest_list_banner_791.png,banners/en/event/eve_listbutton/myp_banner_event_791.png,1,1200,104011.0,1,
792,Area::EventArea,12,,,Extreme Z-Area Ginyu Force Saga,,,,banners/en/event/eve_header/quest_top_banner_738_A.png,banners/en/event/eve_banner/quest_list_banner_738_A.png,banners/en/event/eve_listbutton/myp_banner_event_738_A.png,1,1200,104079.0,1,
801,Area::EventArea,13,,,Ultimate Leveling Up! Chamber of Spirit and Time,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_801_A.png,banners/en/dummy_image/dummy_image.png,1,1000,101450.0,0,
802,Area::EventArea,14,,,Stronger Than Ever! Super Training of Goku's Family,,,,banners/en/event/eve_header/quest_top_banner_802.png,banners/en/event/eve_banner/quest_list_banner_802.png,banners/en/event/eve_listbutton/myp_banner_event_802.png,1,1000,101976.0,1,
803,Area::EventArea,13,,,Ultimate Leveling Up! Chamber of Spirit and Time,,,,banners/en/event/eve_header/quest_top_banner_803.png,banners/en/event/eve_banner/quest_list_banner_803.png,,1,1000,102722.0,0,
804,Area::EventArea,15,,,Stronger Than Ever! Super Training of Goku's Family,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_802.png,,1,1000,102912.0,0,
805,Area::EventArea,16,,,Supreme Kais' Grand Guidance,,,,banners/en/event/eve_header/quest_top_banner_805.png,banners/en/event/eve_banner/quest_list_banner_805.png,,1,1000,103063.0,0,
806,Area::EventArea,18,,,"In Search of Greater Power! 
God-Level Intensive Training [Special Edition]",,,,banners/en/event/eve_header/quest_top_banner_806_R2.png,banners/en/event/eve_banner/quest_list_banner_806.png,,1,1000,300552.0,0,
901,Area::DbStory,9000,,1.0,A New Threat!!! The Saiyan Warrior Race,,,,banners/en/event/eve_header/quest_top_banner_901.png,banners/en/event/eve_banner/quest_list_banner_901.png,banners/en/event/eve_listbutton/myp_banner_event_901.png,1,1200,103238.0,1,
902,Area::DbStory,9000,,2.0,Dragon Ball GT: Ultimate DB Saga,,,,banners/en/event/eve_header/quest_top_banner_902.png,banners/en/event/eve_banner/quest_list_banner_902.png,banners/en/event/eve_listbutton/myp_banner_event_902.png,1,1200,102833.0,1,
903,Area::DbStory,9000,,3.0,Battle of Gods,,,,banners/en/event/eve_header/quest_top_banner_903.png,banners/en/event/eve_banner/quest_list_banner_903.png,banners/en/event/eve_listbutton/myp_banner_event_903.png,1,1200,102899.0,1,
904,Area::DbStory,9000,,3.0,Galactic Crisis! Super Guy in the Galaxy,,,,banners/en/event/eve_header/quest_top_banner_904.png,banners/en/event/eve_banner/quest_list_banner_904.png,banners/en/event/eve_listbutton/myp_banner_event_904.png,1,1200,103002.0,1,2022-08-01 06:30:00
905,Area::DbStory,9000,,1.0,Fierce Battle for Planet Namek!,,,,banners/en/event/eve_header/quest_top_banner_905.png,banners/en/event/eve_banner/quest_list_banner_905.png,banners/en/event/eve_listbutton/myp_banner_event_905.png,1,1200,103155.0,1,2022-10-20 06:30:00
906,Area::DbStory,9000,,3.0,The Strongest Rivals,,,,banners/en/event/eve_header/quest_top_banner_906.png,banners/en/event/eve_banner/quest_list_banner_906.png,banners/en/event/eve_listbutton/myp_banner_event_906_R.png,1,1200,103106.0,1,2022-09-22 06:00:00
907,Area::DbStory,9000,,3.0,Defeat the Legendary Super Saiyan,,,,banners/en/event/eve_header/quest_top_banner_907.png,banners/en/event/eve_banner/quest_list_banner_907.png,banners/en/event/eve_listbutton/myp_banner_event_907.png,1,1200,103396.0,1,2023-04-14 06:30:00
908,Area::DbStory,9000,,1.0,Face-off with the Fearsome Ginyu Force,,,,banners/en/event/eve_header/quest_top_banner_908.png,banners/en/event/eve_banner/quest_list_banner_908.png,banners/en/event/eve_listbutton/myp_banner_event_908.png,1,1200,103489.0,1,2023-06-20 06:30:00
909,Area::DbStory,9000,,4.0,Grand Adventure! Quest for the Dragon Balls,,,,banners/en/event/eve_header/quest_top_banner_909.png,banners/en/event/eve_banner/quest_list_banner_909.png,banners/en/event/eve_listbutton/myp_banner_event_909.png,1,1200,103449.0,1,2023-05-22 08:00:00
911,Area::DbStory,9000,,3.0,The Tree of Might,,,,banners/en/event/eve_header/quest_top_banner_911.png,banners/en/event/eve_banner/quest_list_banner_911.png,banners/en/event/eve_listbutton/myp_banner_event_911.png,1,1200,103685.0,1,2023-10-05 06:30:00
912,Area::DbStory,9000,,2.0,Dragon Ball GT: Baby Saga,,,,banners/en/event/eve_header/quest_top_banner_912.png,banners/en/event/eve_banner/quest_list_banner_912.png,banners/en/event/eve_listbutton/myp_banner_event_912.png,1,1200,103830.0,1,2024-01-03 06:30:00
913,Area::DbStory,9000,,4.0,"A Gathering of the Mighty Ones! 
The 21st World Tournament",,,,banners/en/event/eve_header/quest_top_banner_913.png,banners/en/event/eve_banner/quest_list_banner_913.png,banners/en/event/eve_listbutton/myp_banner_event_913.png,1,1200,103869.0,1,2024-02-01 06:30:00
914,Area::DbStory,9000,,3.0,Wrath of the Dragon,,,,banners/en/event/eve_header/quest_top_banner_914.png,banners/en/event/eve_banner/quest_list_banner_914.png,banners/en/event/eve_listbutton/myp_banner_event_914.png,1,1300,103969.0,1,
915,Area::DbStory,9000,,4.0,Strike! Red Ribbon Army Part 1,,,,banners/en/event/eve_header/quest_top_banner_915.png,banners/en/event/eve_banner/quest_list_banner_915.png,banners/en/event/eve_listbutton/myp_banner_event_915.png,1,1300,104021.0,1,2024-05-14 06:30:00
916,Area::DbStory,9000,,1.0,Cataclysmic Clash! Final Showdown with Frieza,,,,banners/en/event/eve_header/quest_top_banner_916.png,banners/en/event/eve_banner/quest_list_banner_916.png,banners/en/event/eve_listbutton/myp_banner_event_916.png,1,1300,104052.0,1,2024-06-12 06:30:00
917,Area::DbStory,9000,,4.0,Strike! Red Ribbon Army Part 2,,,,banners/en/event/eve_header/quest_top_banner_917.png,banners/en/event/eve_banner/quest_list_banner_917.png,banners/en/event/eve_listbutton/myp_banner_event_917.png,1,1300,104074.0,1,2024-05-31 06:30:00
918,Area::DbStory,9000,,3.0,Resurrection 'F',,,,banners/en/event/eve_header/quest_top_banner_918.png,banners/en/event/eve_banner/quest_list_banner_918.png,banners/en/event/eve_listbutton/myp_banner_event_918.png,1,1300,104087.0,1,2024-06-26 06:30:00
940,Area::EventArea,5,,,Activate Your Hidden Potential,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_140.png,,0,100,100463.0,1,
941,Area::EventArea,5,,,Activate Your Hidden Potential,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_141.png,,0,100,100464.0,1,
942,Area::EventArea,5,,,Activate Your Hidden Potential,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_142.png,,0,100,100465.0,1,
943,Area::EventArea,5,,,Activate Your Hidden Potential,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_143.png,,0,100,100466.0,1,
944,Area::EventArea,5,,,Activate Your Hidden Potential,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_144.png,,0,100,100467.0,1,
946,Area::EventArea,5,,,Activate Your Hidden Potential,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_146.png,,0,100,100587.0,1,
999,Area::EventArea,0,,,Tuning Quest,,,,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,,0,0,,0,
1301,Area::EventArea,7,,,Super Warrior Memorial [Goku and Friends],,,,banners/en/event/eve_header/quest_top_banner_1301_1.png,banners/en/event/eve_banner/quest_list_banner_1301.png,banners/en/event/eve_listbutton/myp_banner_event_1301_1.png,1,100,103534.0,1,
1302,Area::EventArea,7,,,Super Warrior Memorial [Goku and Rivals],,,,banners/en/event/eve_header/quest_top_banner_1302_1.png,banners/en/event/eve_banner/quest_list_banner_1302.png,banners/en/event/eve_listbutton/myp_banner_event_1302_1.png,1,100,103537.0,1,
1303,Area::EventArea,7,,,Dreaded Majin and a Soul Reborn,,,,banners/en/event/eve_header/quest_top_banner_1303_B.png,banners/en/event/eve_banner/quest_list_banner_1303.png,banners/en/event/eve_listbutton/myp_banner_event_1303_B.png,1,100,103540.0,1,
1304,Area::EventArea,7,,,"Super Warrior Memorial [Trunks, Fighter of Hope]",,,,banners/en/event/eve_header/quest_top_banner_1304_2.png,banners/en/event/eve_banner/quest_list_banner_1304.png,banners/en/event/eve_listbutton/myp_banner_event_1304_2.png,1,100,103622.0,1,
1305,Area::EventArea,7,,,Frieza's Endless Ambitions,,,,banners/en/event/eve_header/quest_top_banner_1305_2.png,banners/en/event/eve_banner/quest_list_banner_1305.png,banners/en/event/eve_listbutton/myp_banner_event_1305_2.png,1,3100,104126.0,1,
1306,Area::EventArea,7,,,"Super Warrior Memorial 
[Goku and the God of Destruction]",,,,banners/en/event/eve_header/quest_top_banner_1306_2.png,banners/en/event/eve_banner/quest_list_banner_1306.png,banners/en/event/eve_listbutton/myp_banner_event_1306_2.png,1,3100,104125.0,1,
1501,Area::EventArea,10,,,Conflicted Genius Scientist,,,,banners/en/event/eve_header/quest_top_banner_1501.png,banners/en/event/eve_banner/quest_list_banner_1501.png,banners/en/event/eve_listbutton/myp_banner_event_1501.png,1,800,103789.0,1,
1502,Area::EventArea,10,,,Horrifying Authority and Atrocity,,,,banners/en/event/eve_header/quest_top_banner_1502.png,banners/en/event/eve_banner/quest_list_banner_1502.png,banners/en/event/eve_listbutton/myp_banner_event_1502.png,1,800,104046.0,1,
1503,Area::EventArea,10,,,Shocking Evolution of the Genius Saiyan,,,,banners/en/event/eve_header/quest_top_banner_1503.png,banners/en/event/eve_banner/quest_list_banner_1503.png,banners/en/event/eve_listbutton/myp_banner_event_1503.png,1,800,103939.0,1,
1505,Area::EventArea,10,,,The Innocent and Invincible Ferocious Majin,,,,banners/en/event/eve_header/quest_top_banner_1505.png,banners/en/event/eve_banner/quest_list_banner_1505.png,banners/en/event/eve_listbutton/myp_banner_event_1505.png,1,800,104000.0,1,
10001,Area::TutorialArea,0,,,The Wheels of Fate Turn,,,,,,,0,0,,1,
