id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
179,177,1003500,Card,2,0,(Deadly Awakening) Super Saiyan Goku x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
180,177,6,SupportItem,15,0,Senzu Bean x15,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
181,178,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
182,179,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
183,180,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
184,181,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
185,182,1003500,Card,2,0,(Deadly Awakening) Super Saiyan Goku x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
186,182,7,TrainingField,10,0,Gravity Chamber (150G) x10,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
187,183,20,AwakeningItem,2,0,Elder Kai x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
188,183,19,AwakeningItem,2,0,Supreme Kai x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
189,184,1003500,Card,2,0,(Deadly Awakening) Super Saiyan Goku x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
190,184,11,Point::Stone,5,0,Dragon Stone x5,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
191,185,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
192,186,11,Point::Stone,5,0,Dragon Stone x5,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
193,187,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
194,188,11,Point::Stone,7,0,Dragon Stone x7,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
195,189,4,SpecialItem,2,0,(Gold) SSR Guaranteed Ticket x2,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
196,190,11,Point::Stone,3,0,Dragon Stone x3,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
197,191,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1",8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
198,192,5,TrainingField,5,0,King Kai's Planet (10G) x5,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
199,193,1,AwakeningItem,30,0,Gregory x30,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
200,194,6,SupportItem,15,0,Senzu Bean x15,8th World Tournament Mission Rewards,2024-02-27 09:30:23.645715,2024-02-27 09:30:23.645715
201,195,11,Point::Stone,3,0,Dragon Stone x3,8th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
202,196,4,TrainingField,10,0,Snake Way x10,8th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
203,197,8,TrainingField,5,0,Supreme Kai's Planet x5,8th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
204,198,11,Point::Stone,7,0,Dragon Stone x7,8th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
205,199,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,8th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
206,200,1005160,Card,1,0,(Saiyan Power Unleashed) Super Saiyan Goku (GT) x1,8th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
207,201,11,Point::Stone,3,0,Dragon Stone x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
208,202,11,Point::Stone,1,0,Dragon Stone x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
209,203,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
210,204,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
211,205,11,Point::Stone,3,0,Dragon Stone x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
212,206,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
213,207,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
214,208,6,TrainingField,10,0,Gravity Chamber (50G) x10,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
215,209,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
216,210,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
217,211,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
218,212,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
219,213,6,SupportItem,15,0,Senzu Bean x15,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
220,214,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
221,215,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
222,216,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
223,217,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
224,218,7,TrainingField,10,0,Gravity Chamber (150G) x10,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
225,219,19,AwakeningItem,1,0,Supreme Kai x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
226,220,11,Point::Stone,2,0,Dragon Stone x2,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
227,221,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
228,222,11,Point::Stone,5,0,Dragon Stone x5,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
229,223,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
230,224,11,Point::Stone,7,0,Dragon Stone x7,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
231,225,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
232,226,11,Point::Stone,1,0,Dragon Stone x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
233,227,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
234,228,5,TrainingField,3,0,King Kai's Planet (10G) x3,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
235,229,1,AwakeningItem,30,0,Gregory x30,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
236,230,6,SupportItem,10,0,Senzu Bean x10,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
237,231,11,Point::Stone,1,0,Dragon Stone x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
238,232,4,TrainingField,10,0,Snake Way x10,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
239,233,8,TrainingField,5,0,Supreme Kai's Planet x5,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
240,234,11,Point::Stone,5,0,Dragon Stone x5,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
241,235,20,AwakeningItem,1,0,Elder Kai x1,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
242,236,11,Point::Stone,5,0,Dragon Stone x5,6th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
243,237,11,Point::Stone,3,0,Dragon Stone x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
244,238,11,Point::Stone,1,0,Dragon Stone x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
245,239,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
246,240,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
247,241,11,Point::Stone,3,0,Dragon Stone x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
248,242,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
249,243,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
250,244,6,TrainingField,10,0,Gravity Chamber (50G) x10,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
251,245,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
252,246,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
253,247,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
254,248,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
255,249,6,SupportItem,15,0,Senzu Bean x15,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
256,250,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
257,251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
258,252,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
259,253,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
260,254,7,TrainingField,10,0,Gravity Chamber (150G) x10,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
261,255,19,AwakeningItem,1,0,Supreme Kai x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
262,256,11,Point::Stone,2,0,Dragon Stone x2,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
263,257,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
264,258,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
265,259,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
266,260,11,Point::Stone,5,0,Dragon Stone x5,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
267,261,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
268,262,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
269,263,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
270,264,11,Point::Stone,7,0,Dragon Stone x7,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
271,265,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
272,266,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
273,267,11,Point::Stone,1,0,Dragon Stone x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
274,268,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
275,269,5,TrainingField,3,0,King Kai's Planet (10G) x3,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
276,270,1,AwakeningItem,30,0,Gregory x30,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
277,271,6,SupportItem,10,0,Senzu Bean x10,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
278,272,11,Point::Stone,1,0,Dragon Stone x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
279,273,4,TrainingField,10,0,Snake Way x10,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
280,274,8,TrainingField,5,0,Supreme Kai's Planet x5,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
281,275,11,Point::Stone,5,0,Dragon Stone x5,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
282,276,20,AwakeningItem,1,0,Elder Kai x1,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
283,277,11,Point::Stone,5,0,Dragon Stone x5,7th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
284,278,11,Point::Stone,3,0,Dragon Stone x3,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
285,279,11,Point::Stone,1,0,Dragon Stone x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
286,280,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
287,281,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
288,282,11,Point::Stone,3,0,Dragon Stone x3,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
289,283,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
290,284,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
291,285,6,TrainingField,10,0,Gravity Chamber (50G) x10,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
292,286,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
293,287,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
294,288,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
295,289,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
296,290,6,SupportItem,15,0,Senzu Bean x15,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
297,291,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
298,292,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
299,293,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
300,294,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.656246,2024-02-27 09:30:23.656246
301,295,7,TrainingField,10,0,Gravity Chamber (150G) x10,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
302,296,19,AwakeningItem,1,0,Supreme Kai x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
303,297,11,Point::Stone,2,0,Dragon Stone x2,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
304,298,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
305,299,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
306,300,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
307,301,11,Point::Stone,5,0,Dragon Stone x5,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
308,302,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
309,303,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
310,304,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-02-27 09:30:23.666857,2024-02-27 09:30:23.666857
