id,param_no,idx,value,created_at,updated_at
408,606,0,50,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
409,606,1,243,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
410,606,2,32,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
411,606,3,32,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
412,606,4,100,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
413,606,5,3,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
414,606,6,2,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
415,606,7,3040,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
416,606,8,3054,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
417,606,9,3055,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
418,606,10,3056,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
421,607,0,2,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
422,607,1,3,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
423,607,2,80,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
424,607,3,1,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
427,607,4,1,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
428,607,5,4,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
429,608,0,50,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
430,608,1,243,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
431,608,2,32,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
432,608,3,32,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
433,608,4,100,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
434,608,5,3,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
435,608,6,2,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
436,608,7,3050,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
437,608,8,3057,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
438,608,9,3058,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
439,608,10,3059,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
442,603,0,1,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
443,603,1,1,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
444,603,2,100,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
445,603,3,1,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
448,603,4,1,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
449,603,5,3,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
450,604,0,50,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
451,604,1,243,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
452,604,2,32,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
453,604,3,32,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
454,604,4,100,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
455,604,5,3,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
456,604,6,2,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
457,604,7,3030,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
458,604,8,3031,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
459,604,9,3031,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
460,604,10,3032,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
463,1500,0,0,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
464,1500,1,1666,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
465,1500,2,1667,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
468,1500,3,0,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
469,1500,4,0,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
470,1500,5,0,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
471,1500,6,1012900,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
472,1500,7,2,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
473,1500,8,49,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
474,1501,0,0,2024-02-27 09:30:23.010643,2024-02-27 09:30:23.010643
475,1501,1,1666,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
476,1501,2,1667,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
479,1501,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
480,1501,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
481,1501,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
482,1501,6,1012901,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
483,1501,7,2,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
484,1501,8,49,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
485,1502,0,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
486,1502,1,1664,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
487,1502,2,1665,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
490,1502,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
491,1502,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
492,1502,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
493,1502,6,1012930,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
494,1502,7,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
495,1502,8,49,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
496,1503,0,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
497,1503,1,1664,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
498,1503,2,1665,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
501,1503,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
502,1503,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
503,1503,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
504,1503,6,1012931,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
505,1503,7,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
506,1503,8,49,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
507,1504,0,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
508,1504,1,1675,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
509,1504,2,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
512,1504,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
513,1504,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
514,1504,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
515,1504,6,1013540,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
516,1504,7,7,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
517,1504,8,52,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
518,1505,0,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
519,1505,1,1675,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
520,1505,2,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
523,1505,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
524,1505,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
525,1505,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
526,1505,6,1013541,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
527,1505,7,7,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
528,1505,8,52,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
529,1506,0,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
530,1506,1,1677,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
531,1506,2,1678,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
534,1506,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
535,1506,4,100,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
536,1506,5,100,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
537,1506,6,1013570,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
538,1506,7,8,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
539,1506,8,48,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
540,1507,0,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
541,1507,1,1677,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
542,1507,2,1678,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
545,1507,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
546,1507,4,100,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
547,1507,5,100,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
548,1507,6,1013571,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
549,1507,7,8,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
550,1507,8,48,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
551,609,0,2,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
552,609,1,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
553,609,2,50,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
554,609,3,1,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
557,609,4,1,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
558,609,5,2,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
559,610,0,50,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
560,610,1,243,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
561,610,2,32,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
562,610,3,32,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
563,610,4,100,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
564,610,5,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
565,610,6,2,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
566,610,7,3010,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
567,610,8,3007,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
568,610,9,3008,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
569,610,10,3009,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
572,1508,0,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
573,1508,1,1681,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
574,1508,2,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
577,1508,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
578,1508,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
579,1508,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
580,1508,6,1013830,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
581,1508,7,9,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
582,1508,8,53,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
583,1509,0,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
584,1509,1,1681,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
585,1509,2,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
588,1509,3,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
589,1509,4,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
590,1509,5,0,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
591,1509,6,1013831,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
592,1509,7,9,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
593,1509,8,53,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
594,611,0,2,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
595,611,1,3,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
596,611,2,80,2024-02-27 09:30:23.017376,2024-02-27 09:30:23.017376
597,611,3,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
600,611,4,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
601,611,5,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
602,612,0,71,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
603,612,1,243,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
604,612,2,32,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
605,612,3,32,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
606,612,4,100,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
607,612,5,3,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
608,612,6,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
609,612,7,3060,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
610,612,8,3061,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
611,612,9,3062,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
612,612,10,3063,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
615,613,0,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
616,613,1,3,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
617,613,2,80,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
618,613,3,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
621,613,4,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
622,613,5,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
623,614,0,50,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
624,614,1,243,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
625,614,2,32,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
626,614,3,32,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
627,614,4,100,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
628,614,5,3,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
629,614,6,2,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
630,614,7,3070,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
631,614,8,3071,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
632,614,9,3072,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
633,614,10,3073,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
636,1510,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
637,1510,1,1690,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
638,1510,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
641,1510,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
642,1510,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
643,1510,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
644,1510,6,1014660,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
645,1510,7,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
646,1510,8,43,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
647,1511,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
648,1511,1,1690,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
649,1511,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
652,1511,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
653,1511,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
654,1511,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
655,1511,6,1014661,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
656,1511,7,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
657,1511,8,43,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
658,1512,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
659,1512,1,1908,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
660,1512,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
663,1512,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
664,1512,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
665,1512,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
666,1512,6,1014680,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
667,1512,7,4,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
668,1512,8,64,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
669,1513,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
670,1513,1,1908,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
671,1513,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
674,1513,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
675,1513,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
676,1513,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
677,1513,6,1014681,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
678,1513,7,4,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
679,1513,8,64,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
680,1514,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
681,1514,1,1912,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
682,1514,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
685,1514,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
686,1514,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
687,1514,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
688,1514,6,1014760,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
689,1514,7,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
690,1514,8,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
691,1515,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
692,1515,1,1912,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
693,1515,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
696,1515,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
697,1515,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
698,1515,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
699,1515,6,1014761,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
700,1515,7,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
701,1515,8,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
702,1516,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
703,1516,1,1913,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
704,1516,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
707,1516,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
708,1516,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
709,1516,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
710,1516,6,4014770,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
711,1516,7,1,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
712,1516,8,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
713,1517,0,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
714,1517,1,1913,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
715,1517,2,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
718,1517,3,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
719,1517,4,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
720,1517,5,0,2024-02-27 09:30:23.023734,2024-02-27 09:30:23.023734
721,1517,6,4014771,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
722,1517,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
723,1517,8,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
724,1518,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
725,1518,1,1914,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
726,1518,2,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
729,1518,3,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
730,1518,4,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
731,1518,5,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
732,1518,6,4014780,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
733,1518,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
734,1518,8,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
735,1519,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
736,1519,1,1914,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
737,1519,2,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
740,1519,3,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
741,1519,4,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
742,1519,5,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
743,1519,6,4014781,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
744,1519,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
745,1519,8,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
746,1520,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
747,1520,1,1915,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
748,1520,2,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
751,1520,3,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
752,1520,4,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
753,1520,5,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
754,1520,6,4014790,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
755,1520,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
756,1520,8,60,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
757,1521,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
758,1521,1,1915,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
759,1521,2,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
762,1521,3,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
763,1521,4,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
764,1521,5,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
765,1521,6,4014791,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
766,1521,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
767,1521,8,60,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
768,1522,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
769,1522,1,1916,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
770,1522,2,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
773,1522,3,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
774,1522,4,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
775,1522,5,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
776,1522,6,1014820,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
777,1522,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
778,1522,8,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
779,1523,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
780,1523,1,1916,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
781,1523,2,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
784,1523,3,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
785,1523,4,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
786,1523,5,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
787,1523,6,1014821,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
788,1523,7,1,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
789,1523,8,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
790,1524,0,0,2024-02-27 09:30:23.030452,2024-02-27 09:30:23.030452
