id,type,category,world_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,area_icon_id,width,height,split,layer0,layer1,layer2,layer3,event_image_path,banner_image_path,minibanner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at,created_at,updated_at
517,Area::EventArea,10,1,,The Shadow Dragons of Despair,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_517_1.png,banners/en/event/eve_banner/quest_list_banner_517_1.png,banners/en/event/eve_banner/quest_event_banner_517_1.png,banners/en/event/eve_listbutton/myp_banner_event_517.png,1,800,100433.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
518,Area::EventArea,10,1,,The Darkness Shrouding the Future,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_518.png,banners/en/event/eve_banner/quest_list_banner_518.png,banners/en/event/eve_banner/quest_event_banner_518.png,banners/en/event/eve_listbutton/myp_banner_event_518.png,1,800,100453.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
519,Area::EventArea,10,1,,Blazing Blue Fusion,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_519_4.png,banners/en/event/eve_banner/quest_list_banner_519_4.png,banners/en/event/eve_banner/quest_event_banner_519_4.png,banners/en/event/eve_listbutton/myp_banner_event_519_4.png,1,800,100484.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
520,Area::EventArea,10,1,,Beautiful Rose-Colored Terror,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_520_3.png,banners/en/event/eve_banner/quest_list_banner_520_3.png,banners/en/event/eve_banner/quest_event_banner_520_3.png,banners/en/event/eve_listbutton/myp_banner_event_520_3.png,1,5100,100485.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
521,Area::EventArea,10,1,,N'cha! Strongest in the World,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_521.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,1,800,100503.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
522,Area::EventArea,10,1,,Miracle Sword of Light,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_522.png,banners/en/event/eve_banner/quest_list_banner_522.png,banners/en/event/eve_banner/quest_event_banner_522.png,banners/en/event/eve_listbutton/myp_banner_event_522.png,1,800,100522.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
523,Area::EventArea,10,1,,"Eternal God, Distorter of Worlds",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_523_4.png,banners/en/event/eve_banner/quest_list_banner_523_4.png,banners/en/event/eve_banner/quest_event_banner_523_4.png,banners/en/event/eve_listbutton/myp_banner_event_523_4.png,1,800,100524.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
524,Area::EventArea,10,1,,Surpassing Even the Gods,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_524_3.png,banners/en/event/eve_banner/quest_list_banner_524_3.png,banners/en/event/eve_banner/quest_event_banner_524_3.png,banners/en/event/eve_listbutton/myp_banner_event_524_3.png,1,800,100499.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
525,Area::EventArea,10,1,,Scarlet Flames of the Ultimate Saiyan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_525.png,banners/en/event/eve_banner/quest_list_banner_525.png,banners/en/event/eve_banner/quest_event_banner_525.png,banners/en/event/eve_listbutton/myp_banner_event_525.png,1,800,100545.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
526,Area::EventArea,10,1,,Crimson Blaze of Glory! The Invincible Saiyan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_526.png,banners/en/event/eve_banner/quest_list_banner_526.png,banners/en/event/eve_banner/quest_event_banner_526.png,banners/en/event/eve_listbutton/myp_banner_event_526.png,1,800,100547.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
527,Area::EventArea,10,1,,The Ultimate Transformation,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_527_3.png,banners/en/event/eve_banner/quest_list_banner_527_3.png,banners/en/event/eve_banner/quest_event_banner_527_3.png,banners/en/event/eve_listbutton/myp_banner_event_527_3.png,1,800,100622.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
528,Area::EventArea,10,1,,Warrior Returned from Otherworld,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_528_1.png,banners/en/event/eve_banner/quest_list_banner_528_1.png,banners/en/event/eve_banner/quest_event_banner_528_1.png,banners/en/event/eve_listbutton/myp_banner_event_528_1.png,1,800,100667.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
529,Area::EventArea,10,1,,Mystery Warrior Born of Darkness,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_529.png,banners/en/event/eve_banner/quest_list_banner_529.png,banners/en/event/eve_banner/quest_event_banner_529.png,banners/en/event/eve_listbutton/myp_banner_event_529.png,1,800,100669.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
530,Area::EventArea,10,1,,"Ultimate Android, Incarnation of Ambitions",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_530_2.png,banners/en/event/eve_banner/quest_list_banner_530_2.png,banners/en/event/eve_banner/quest_event_banner_530_2.png,banners/en/event/eve_listbutton/myp_banner_event_530_2.png,1,800,100638.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
531,Area::EventArea,10,1,,Wreaking Havoc! Demon Over the Edge,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_531.png,banners/en/event/eve_banner/quest_list_banner_531.png,banners/en/event/eve_banner/quest_event_banner_531.png,banners/en/event/eve_listbutton/myp_banner_event_531.png,1,800,100768.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
532,Area::EventArea,10,1,,Unrivaled Ultimate Fusion,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_532_3.png,banners/en/event/eve_banner/quest_list_banner_532_3.png,banners/en/event/eve_banner/quest_event_banner_532_3.png,banners/en/event/eve_listbutton/myp_banner_event_532_3.png,1,800,100595.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
533,Area::EventArea,10,1,,True Evil Resurrected from Hell,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_533_2.png,banners/en/event/eve_banner/quest_list_banner_533_2.png,banners/en/event/eve_banner/quest_event_banner_533_2.png,banners/en/event/eve_listbutton/myp_banner_event_533_2.png,1,800,103226.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
534,Area::EventArea,10,1,,Super Awakening in the Gap of History,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_534.png,banners/en/event/eve_banner/quest_list_banner_534.png,banners/en/event/eve_banner/quest_event_banner_534.png,banners/en/event/eve_listbutton/myp_banner_event_534.png,1,800,100884.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
535,Area::EventArea,10,1,,Phantom Majin of Smoke and Flame,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_535.png,banners/en/event/eve_banner/quest_list_banner_535.png,banners/en/event/eve_banner/quest_event_banner_535.png,banners/en/event/eve_listbutton/myp_banner_event_535.png,1,800,100882.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
536,Area::EventArea,10,1,,The Ultimate Pair (The Otherworld),,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_536.png,banners/en/event/eve_banner/quest_list_banner_536.png,banners/en/event/eve_banner/quest_event_banner_536.png,banners/en/event/eve_listbutton/myp_banner_event_536.png,1,800,100930.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
537,Area::EventArea,10,1,,The Ultimate Pair (Present World),,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_537_1.png,banners/en/event/eve_banner/quest_list_banner_537_1.png,banners/en/event/eve_banner/quest_event_banner_537_1.png,banners/en/event/eve_listbutton/myp_banner_event_537_1.png,1,800,100932.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
538,Area::EventArea,10,1,,The One Beyond God Descends! Ultra Instinct,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_538_2.png,banners/en/event/eve_banner/quest_list_banner_538_2.png,banners/en/event/eve_banner/quest_event_banner_538_2.png,banners/en/event/eve_listbutton/myp_banner_event_538_2.png,1,800,100866.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
539,Area::EventArea,10,1,,Sinister Destroyer of the Universe,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_539_2.png,banners/en/event/eve_banner/quest_list_banner_539_2.png,banners/en/event/eve_banner/quest_event_banner_539_2.png,banners/en/event/eve_listbutton/myp_banner_event_539_2R.png,1,800,100982.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
540,Area::EventArea,10,1,,The Invincible Strongest of the Strong,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_540.png,banners/en/event/eve_banner/quest_list_banner_540.png,banners/en/event/eve_banner/quest_event_banner_540.png,banners/en/event/eve_listbutton/myp_banner_event_540.png,1,800,101092.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
541,Area::EventArea,10,1,,Beacon of Hope in the War-Stricken Future,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_541_1.png,banners/en/event/eve_banner/quest_list_banner_541_1.png,banners/en/event/eve_banner/quest_event_banner_541_1.png,banners/en/event/eve_listbutton/myp_banner_event_541_1.png,1,800,101145.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
542,Area::EventArea,10,1,,Battle-Hardened Saiyan Power Explodes!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_542_2.png,banners/en/event/eve_banner/quest_list_banner_542_2.png,banners/en/event/eve_banner/quest_event_banner_542_2.png,banners/en/event/eve_listbutton/myp_banner_event_542_2.png,1,800,101125.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
543,Area::EventArea,10,1,,Defender of Beliefs and Dreams,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_543.png,banners/en/event/eve_banner/quest_list_banner_543.png,banners/en/event/eve_banner/quest_event_banner_543.png,banners/en/event/eve_listbutton/myp_banner_event_543.png,1,800,101072.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
544,Area::EventArea,10,1,,Earth-Shaking Showdown (vs. Goku),,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_544.png,banners/en/event/eve_banner/quest_list_banner_544.png,banners/en/event/eve_banner/quest_event_banner_544.png,banners/en/event/eve_listbutton/myp_banner_event_544.png,1,800,101035.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
545,Area::EventArea,10,1,,Earth-Shaking Showdown (vs. Frieza),,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_545.png,banners/en/event/eve_banner/quest_list_banner_545.png,banners/en/event/eve_banner/quest_event_banner_545.png,banners/en/event/eve_listbutton/myp_banner_event_545.png,1,800,101036.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
546,Area::EventArea,10,1,,Extreme Peril! Menace of Infinite Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_546.png,banners/en/event/eve_banner/quest_list_banner_546.png,banners/en/event/eve_banner/quest_event_banner_546.png,banners/en/event/eve_listbutton/myp_banner_event_546.png,1,800,101274.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
547,Area::EventArea,10,1,,Split-Second Assassin,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_547.png,banners/en/event/eve_banner/quest_list_banner_547.png,banners/en/event/eve_banner/quest_event_banner_547.png,banners/en/event/eve_listbutton/myp_banner_event_547.png,1,800,101859.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
548,Area::EventArea,10,1,,The Greatest Adversary of All,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_548.png,banners/en/event/eve_banner/quest_list_banner_548.png,banners/en/event/eve_banner/quest_event_banner_548.png,banners/en/event/eve_listbutton/myp_banner_event_548.png,1,800,101218.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
549,Area::EventArea,10,1,,Advent of Omnipotence,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_549_1.png,banners/en/event/eve_banner/quest_list_banner_549_1.png,banners/en/event/eve_banner/quest_event_banner_549_1.png,banners/en/event/eve_listbutton/myp_banner_event_549_1.png,1,800,101219.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
550,Area::EventArea,10,1,,Penetrate! Full-Throttle Throwdown,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_550.png,banners/en/event/eve_banner/quest_list_banner_550.png,banners/en/event/eve_banner/quest_event_banner_550.png,banners/en/event/eve_listbutton/myp_banner_event_550.png,1,800,101340.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
551,Area::EventArea,10,1,,Earth-Shaking Showdown (vs. Vegeta),,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_551.png,banners/en/event/eve_banner/quest_list_banner_551.png,banners/en/event/eve_banner/quest_event_banner_551.png,banners/en/event/eve_listbutton/myp_banner_event_551.png,1,800,101252.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
552,Area::EventArea,10,1,,Blast! The Miracle of Bonds!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_552.png,banners/en/event/eve_banner/quest_list_banner_552.png,banners/en/event/eve_banner/quest_event_banner_552.png,banners/en/event/eve_listbutton/myp_banner_event_552.png,1,800,101321.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
553,Area::EventArea,10,1,,Warrior of Fury! Super Saiyan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_553_2.png,banners/en/event/eve_banner/quest_list_banner_553_2.png,banners/en/event/eve_banner/quest_event_banner_553_2.png,banners/en/event/eve_listbutton/myp_banner_event_553_2.png,1,800,101515.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
554,Area::EventArea,10,1,,Unified as a Super Namekian,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_554.png,banners/en/event/eve_banner/quest_list_banner_554.png,banners/en/event/eve_banner/quest_event_banner_554.png,banners/en/event/eve_listbutton/myp_banner_event_554.png,1,800,101630.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
555,Area::EventArea,10,1,,Transcendent Awakening Surpassing the Strongest,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_555.png,banners/en/event/eve_banner/quest_list_banner_555.png,banners/en/event/eve_banner/quest_event_banner_555.png,banners/en/event/eve_listbutton/myp_banner_event_555.png,1,800,101462.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
556,Area::EventArea,10,1,,Fusion Android Born of Hatred,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_556.png,banners/en/event/eve_banner/quest_list_banner_556.png,banners/en/event/eve_banner/quest_event_banner_556.png,banners/en/event/eve_listbutton/myp_banner_event_556.png,1,800,101738.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
557,Area::EventArea,10,1,,Proud Prince of the Saiyans,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_557_1.png,banners/en/event/eve_banner/quest_list_banner_557_1.png,banners/en/event/eve_banner/quest_event_banner_557_1.png,banners/en/event/eve_listbutton/myp_banner_event_557_1.png,1,800,101772.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
558,Area::EventArea,10,1,,Heroic Transformation! Vengeful Saiyan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_558.png,banners/en/event/eve_banner/quest_list_banner_558.png,banners/en/event/eve_banner/quest_event_banner_558.png,banners/en/event/eve_listbutton/myp_banner_event_558.png,1,800,101714.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
559,Area::EventArea,10,1,,Unearthly Ki! Powerful Potara Fusion Fighter,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_559.png,banners/en/event/eve_banner/quest_list_banner_559.png,banners/en/event/eve_banner/quest_event_banner_559.png,banners/en/event/eve_listbutton/myp_banner_event_559.png,1,800,101891.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
560,Area::EventArea,10,1,,"Body, Soul and Power Unleashed! 
Warriors Aiming for the Top",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_560.png,banners/en/event/eve_banner/quest_list_banner_560.png,banners/en/event/eve_banner/quest_event_banner_560.png,banners/en/event/eve_listbutton/myp_banner_event_560.png,1,800,102054.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
561,Area::EventArea,10,1,,Transcendent Fusion of the Unknown Fighters,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_561.png,banners/en/event/eve_banner/quest_list_banner_561.png,banners/en/event/eve_banner/quest_event_banner_561.png,banners/en/event/eve_listbutton/myp_banner_event_561.png,1,800,102028.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
562,Area::EventArea,10,1,,Tyrannical Galactic Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_562.png,banners/en/event/eve_banner/quest_list_banner_562.png,banners/en/event/eve_banner/quest_event_banner_562.png,banners/en/event/eve_listbutton/myp_banner_event_562.png,1,800,102143.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
563,Area::EventArea,10,1,,Otherworld's Dominant Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_563.png,banners/en/event/eve_banner/quest_list_banner_563.png,banners/en/event/eve_banner/quest_event_banner_563.png,banners/en/event/eve_listbutton/myp_banner_event_563.png,1,800,102187.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
564,Area::EventArea,10,1,,"Playing With Mischief-Makers! 
Next-Generation Rising Stars",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_564.png,banners/en/event/eve_banner/quest_list_banner_564.png,banners/en/event/eve_banner/quest_event_banner_564.png,banners/en/event/eve_listbutton/myp_banner_event_564.png,1,800,102262.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
565,Area::EventArea,10,1,,The Adorable Flying Martial Artist,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_565.png,banners/en/event/eve_banner/quest_list_banner_565.png,banners/en/event/eve_banner/quest_event_banner_565.png,banners/en/event/eve_listbutton/myp_banner_event_565.png,1,800,102455.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
566,Area::EventArea,10,1,,Super Evolution! Saiyan Soaring Through the Galaxy,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_566.png,banners/en/event/eve_banner/quest_list_banner_566.png,banners/en/event/eve_banner/quest_event_banner_566.png,banners/en/event/eve_listbutton/myp_banner_event_566.png,1,800,102219.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
567,Area::EventArea,10,1,,Super Evolution! Saiyan Shining in the Galaxy,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_567.png,banners/en/event/eve_banner/quest_list_banner_567.png,banners/en/event/eve_banner/quest_event_banner_567.png,banners/en/event/eve_listbutton/myp_banner_event_567.png,1,800,102220.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
568,Area::EventArea,10,1,,Young Warrior's Resolve,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_568.png,banners/en/event/eve_banner/quest_list_banner_568.png,banners/en/event/eve_banner/quest_event_banner_568.png,banners/en/event/eve_listbutton/myp_banner_event_568.png,1,800,102543.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
569,Area::EventArea,10,1,,No Holds Barred! Radiant Super Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_569.png,banners/en/event/eve_banner/quest_list_banner_569.png,banners/en/event/eve_banner/quest_event_banner_569.png,banners/en/event/eve_listbutton/myp_banner_event_569.png,1,800,102699.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
570,Area::EventArea,10,1,,Clean Cleave! Super Saiyan from the Future,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_570.png,banners/en/event/eve_banner/quest_list_banner_570.png,banners/en/event/eve_banner/quest_event_banner_570.png,banners/en/event/eve_listbutton/myp_banner_event_570.png,1,800,102801.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
571,Area::EventArea,10,1,,Divine Warrior with Crimson Ki,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_571.png,banners/en/event/eve_banner/quest_list_banner_571.png,banners/en/event/eve_banner/quest_event_banner_571.png,banners/en/event/eve_listbutton/myp_banner_event_571.png,1,800,102630.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
572,Area::EventArea,10,1,,Androids from a Hellish Future,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_572.png,banners/en/event/eve_banner/quest_list_banner_572.png,banners/en/event/eve_banner/quest_event_banner_572.png,banners/en/event/eve_listbutton/myp_banner_event_572.png,1,800,102747.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
573,Area::EventArea,10,1,,Saiyans Forged in Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_573.png,banners/en/event/eve_banner/quest_list_banner_573.png,banners/en/event/eve_banner/quest_event_banner_573.png,banners/en/event/eve_listbutton/myp_banner_event_573.png,1,800,102972.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
574,Area::EventArea,10,1,,Body Change?! The Ever-Adapting Captain,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_574.png,banners/en/event/eve_banner/quest_list_banner_574.png,banners/en/event/eve_banner/quest_event_banner_574.png,banners/en/event/eve_listbutton/myp_banner_event_574.png,1,800,102920.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
575,Area::EventArea,10,1,,Cold-Hearted Alien Warrior Attacks!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_575.png,banners/en/event/eve_banner/quest_list_banner_575.png,banners/en/event/eve_banner/quest_event_banner_575.png,banners/en/event/eve_listbutton/myp_banner_event_575.png,1,800,103017.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
576,Area::EventArea,10,1,,"Invincible Father and Son, Protectors of Earth",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_576.png,banners/en/event/eve_banner/quest_list_banner_576.png,banners/en/event/eve_banner/quest_event_banner_576.png,banners/en/event/eve_listbutton/myp_banner_event_576.png,1,800,102880.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
577,Area::EventArea,10,1,,Becoming the Ultimate Perfect Form,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_577.png,banners/en/event/eve_banner/quest_list_banner_577.png,banners/en/event/eve_banner/quest_event_banner_577.png,banners/en/event/eve_listbutton/myp_banner_event_577.png,1,800,102881.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
578,Area::EventArea,10,1,,Divine Combat! Blue Super Saiyans,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_578.png,banners/en/event/eve_banner/quest_list_banner_578.png,banners/en/event/eve_banner/quest_event_banner_578.png,banners/en/event/eve_listbutton/myp_banner_event_578.png,1,800,103178.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
579,Area::EventArea,10,1,,Saiyan Father and Son Protecting the Future,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_579.png,banners/en/event/eve_banner/quest_list_banner_579.png,banners/en/event/eve_banner/quest_event_banner_579.png,banners/en/event/eve_listbutton/myp_banner_event_579.png,1,800,103214.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
580,Area::EventArea,10,1,,It's My Time to Shine! Thrill-Packed Adventure,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_580.png,banners/en/event/eve_banner/quest_list_banner_580.png,banners/en/event/eve_banner/quest_event_banner_580.png,banners/en/event/eve_listbutton/myp_banner_event_580.png,1,800,103128.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
581,Area::EventArea,10,1,,Destructive Power! Super Saiyan Duo,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_581.png,banners/en/event/eve_banner/quest_list_banner_581.png,banners/en/event/eve_banner/quest_event_banner_581.png,banners/en/event/eve_listbutton/myp_banner_event_581.png,1,800,103091.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
582,Area::EventArea,10,1,,Out of This World! Globetrotting Boy,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_582.png,banners/en/event/eve_banner/quest_list_banner_582.png,banners/en/event/eve_banner/quest_event_banner_582.png,banners/en/event/eve_listbutton/myp_banner_event_582.png,1,800,103306.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
583,Area::EventArea,10,1,,Super Hero of Justice! Mission of Gamma 1,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_583.png,banners/en/event/eve_banner/quest_list_banner_583.png,banners/en/event/eve_banner/quest_event_banner_583_1.png,banners/en/event/eve_listbutton/myp_banner_event_583.png,1,800,103163.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
584,Area::EventArea,10,1,,Super Hero of Justice! Confidence of Gamma 2,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_584.png,banners/en/event/eve_banner/quest_list_banner_584.png,banners/en/event/eve_banner/quest_event_banner_584_1.png,banners/en/event/eve_listbutton/myp_banner_event_584.png,1,800,103164.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
585,Area::EventArea,10,1,,Fate-Defying Fighter,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_585.png,banners/en/event/eve_banner/quest_list_banner_585.png,banners/en/event/eve_banner/quest_event_banner_585.png,banners/en/event/eve_listbutton/myp_banner_event_585.png,1,800,103337.0,1,,2024-02-27 09:30:22.734378,2024-02-27 09:30:22.734378
