id,type,name,image_path,dragonball_session_id,priority,created_at,updated_at
10146,MissionCategory::ExtraMissionCategory,伝説&極限への挑戦キャンペーン[頂上決戦 孫悟飯(幼年期)],images/mission/mission_banner_lgkz_camp_20231114.png,,100102,2024-05-20 01:34:08,2024-05-20 01:34:08
10148,MissionCategory::ExtraMissionCategory,DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20231130.png,,100103,2024-05-20 01:34:08,2024-05-20 01:34:08
10149,MissionCategory::ExtraMissionCategory,20231130_ドラゴンボールファイターズコラボ記念ミッション,images/mission/mission_banner_plain_camp_20231130.png,,100104,2024-05-20 01:34:08,2024-05-20 01:34:08
10150,MissionCategory::ExtraMissionCategory,20231113_お宝ザクザク！龍の原石(緑)大発掘CP,images/mission/mission_banner_line_20231113.png,,100106,2024-05-20 01:34:08,2024-05-20 01:34:08
10151,MissionCategory::ExtraMissionCategory,20231113_お宝ザクザク！龍の原石(緑)大発掘CP,images/mission/mission_banner_line_20231113.png,,100107,2024-05-20 01:34:08,2024-05-20 01:34:08
10152,MissionCategory::ExtraMissionCategory,20231113_お宝ザクザク！龍の原石(緑)大発掘CP,images/mission/mission_banner_line_20231113.png,,100108,2024-05-20 01:34:08,2024-05-20 01:34:08
10153,MissionCategory::ExtraMissionCategory,20231113_お宝ザクザク！龍の原石(緑)大発掘CP,images/mission/mission_banner_line_20231113.png,,100109,2024-05-20 01:34:08,2024-05-20 01:34:08
10154,MissionCategory::ExtraMissionCategory,20231113_お宝ザクザク！龍の原石(緑)大発掘CP,images/mission/mission_banner_line_20231113.png,,100110,2024-05-20 01:34:08,2024-05-20 01:34:08
10155,MissionCategory::ExtraMissionCategory,20231214_アツさを解き放て！冬のDOKKANミッション,images/mission/mission_banner_plain_camp_20231214.png,,100111,2024-05-20 01:34:08,2024-05-20 01:34:08
10156,MissionCategory::ExtraMissionCategory,第51回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10157,MissionCategory::ExtraMissionCategory,DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20231228.png,,100114,2024-05-20 01:34:08,2024-05-20 01:34:08
10159,MissionCategory::ExtraMissionCategory,第28回ペッタンバトル,images/mission/mission_banner_pettan_028.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10160,MissionCategory::ExtraMissionCategory,新春ひみつの宝箱,images/mission/mission_banner_event_CB_20240101.png,,100112,2024-05-20 01:34:08,2024-05-20 01:34:08
10161,MissionCategory::ExtraMissionCategory,20231228_感謝爆発！年末年始ミッション,images/mission/mission_banner_plain_camp_20231228_A.png,,100113,2024-05-20 01:34:08,2024-05-20 01:34:08
10162,MissionCategory::ExtraMissionCategory,20240111_戦闘力ボーナスリリース記念ミッション,images/mission/mission_banner_plain_camp_20240111.png,,100119,2024-05-20 01:34:08,2024-05-20 01:34:08
10165,MissionCategory::ExtraMissionCategory,一部の超激戦イベントで特別なbgmが流れるぞ！,images/mission/mission_banner_plain_camp_20240112.png,,100118,2024-05-20 01:34:08,2024-05-20 01:34:08
10166,MissionCategory::ExtraMissionCategory,20240129_究極を超えろ！9周年記念ミッション,images/mission/mission_banner_plain_camp_20240129.png,,100126,2024-05-20 01:34:08,2024-05-20 01:34:08
10167,MissionCategory::ExtraMissionCategory,20240129_9周年記念！超感謝ガシャチケットGETミッション,images/mission/mission_banner_plain_camp_20240125_A.png,,100125,2024-05-20 01:34:08,2024-05-20 01:34:08
10168,MissionCategory::ExtraMissionCategory,20240129_DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20240129.png,,100121,2024-05-20 01:34:08,2024-05-20 01:34:08
10169,MissionCategory::ExtraMissionCategory,9周年記念！7大超ミッション,images/mission/mission_banner_plain_camp_20240129_Z.png,,100123,2024-05-20 01:34:08,2024-05-20 01:34:08
10170,MissionCategory::ExtraMissionCategory,ドッカンバトル9周年の超感謝キャンペーン,images/mission/mission_banner_plain_camp_present_20240216.png,,100124,2024-05-20 01:34:08,2024-05-20 01:34:08
10171,MissionCategory::ExtraMissionCategory,9周年記念！極限Z覚醒応援キャンペーン_ミッション,images/mission/mission_banner_kyokugen_camp_20240205.png,,100120,2024-05-20 01:34:08,2024-05-20 01:34:08
10172,MissionCategory::ExtraMissionCategory,20240216_DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20240216.png,,100122,2024-05-20 01:34:08,2024-05-20 01:34:08
10173,MissionCategory::ExtraMissionCategory,激闘必至！EXミッション,images/mission/mission_banner_plain_camp_20240318_03.png,,100110,2024-05-20 01:34:08,2024-05-20 01:34:08
10174,MissionCategory::ExtraMissionCategory,頂点奪還！サイヤの日記念ミッション,images/mission/mission_banner_plain_camp_20240318.png,,100123,2024-05-20 01:34:08,2024-05-20 01:34:08
10175,MissionCategory::ExtraMissionCategory,20240318_DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20240318.png,,100124,2024-05-20 01:34:08,2024-05-20 01:34:08
10176,MissionCategory::ExtraMissionCategory,グングン伸ばせ！超育成ミッション,images/mission/mission_banner_plain_camp_20240305.png,,100125,2024-05-20 01:34:08,2024-05-20 01:34:08
10177,MissionCategory::ExtraMissionCategory,バーダックチーム育成ミッション,images/mission/mission_banner_plain_camp_20240305_bardockteam.png,,100126,2024-05-20 01:34:08,2024-05-20 01:34:08
10178,MissionCategory::ExtraMissionCategory,20240305_DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20240305.png,,100127,2024-05-20 01:34:08,2024-05-20 01:34:08
10179,MissionCategory::ExtraMissionCategory,第29回ペッタンバトル,images/mission/mission_banner_pettan_029.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10180,MissionCategory::ExtraMissionCategory,第52回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10181,MissionCategory::ExtraMissionCategory,桜咲く！春色DOKKANミッション,images/mission/mission_banner_plain_camp_20240401.png,,100131,2024-05-20 01:34:08,2024-05-20 01:34:08
10182,MissionCategory::ExtraMissionCategory,激闘必至！EXミッション(4月CP合わせ),images/mission/mission_banner_plain_camp_20240401_04.png,,100130,2024-05-20 01:34:08,2024-05-20 01:34:08
10183,MissionCategory::ExtraMissionCategory,20240401_DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20240401.png,,100129,2024-05-20 01:34:08,2024-05-20 01:34:08
10184,MissionCategory::ExtraMissionCategory,一部の超激戦イベントで特別なbgmが流れるぞ！,images/mission/mission_banner_plain_camp_20240401_A.png,,100128,2024-05-20 01:34:08,2024-05-20 01:34:08
10185,MissionCategory::ExtraMissionCategory,映画『SAND LAND（サンドランド）』日本公開記念コラボミッション,images/mission/mission_banner_plain_camp_sandland_20240416.png,,100132,2024-05-20 01:34:08,2024-05-20 01:34:08
10186,MissionCategory::ExtraMissionCategory,20240426_05_激闘必至！EXミッション(GWCP合わせ),images/mission/mission_banner_plain_camp_20240426_05.png,,100132,2024-05-20 01:34:08,2024-05-20 01:34:08
10187,MissionCategory::ExtraMissionCategory,20240426_アッと驚く！GWミッション,images/mission/mission_banner_plain_camp_20240426.png,,100134,2024-05-20 01:34:08,2024-05-20 01:34:08
10188,MissionCategory::ExtraMissionCategory,20240426_DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20240426.png,,100134,2024-05-20 01:34:08,2024-05-20 01:34:08
10189,MissionCategory::ExtraMissionCategory,伝説&極限への挑戦キャンペーン　特別報酬[頂上決戦 バビディ&魔人ブウ(善)],images/mission/mission_banner_lgkz_camp_20240508.png,,100135,2024-05-20 01:34:08,2024-05-20 01:34:08
10190,MissionCategory::ExtraMissionCategory,伝説&極限への挑戦キャンペーン[頂上決戦 バビディ&魔人ブウ(善)],images/mission/mission_banner_lgkz_camp_20240508.png,,100136,2024-05-20 01:34:08,2024-05-20 01:34:08
10191,MissionCategory::ExtraMissionCategory,20240415_冒険ドッカンストーリーアップデート記念ミッション,images/mission/mission_banner_plain_camp_20240415.png,,100137,2024-05-20 01:34:08,2024-05-20 01:34:08
10192,MissionCategory::ExtraMissionCategory,第30回ペッタンバトル,images/mission/mission_banner_pettan_030.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10193,MissionCategory::ExtraMissionCategory,「悟飯・悟空・悟天」の日特別ミッション！,images/mission/mission_banner_plain_camp_20240508.png,,100138,2024-05-20 01:34:08,2024-05-20 01:34:08
10194,MissionCategory::ExtraMissionCategory,ギニュー特戦隊育成ミッション,images/mission/mission_banner_plain_camp_ginyuforce_20240416.png,,100139,2024-05-20 01:34:08,2024-05-20 01:34:08
10196,MissionCategory::ExtraMissionCategory,第31回ペッタンバトル,images/mission/mission_banner_pettan_031.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10197,MissionCategory::ExtraMissionCategory,ウィークエンドDOKKANフェス連動ミッション1,images/mission/mission_banner_plain_camp_20240527.png,,100134,2024-05-20 01:34:08,2024-05-20 01:34:08
100203,MissionCategory::ExtraMissionCategory,【回数制限】スタミナ満タン！食いしんぼうサイヤ人,images/mission/mission_banner_event_203.png,,80102,2024-05-20 01:34:08,2024-05-20 01:34:08
100217,MissionCategory::ExtraMissionCategory,【回数制限】驚異のパワーアップ！最長老の導き,images/mission/mission_banner_event_217.png,,80066,2024-05-20 01:34:08,2024-05-20 01:34:08
100236,MissionCategory::ExtraMissionCategory,【回数制限】衝突する知恵と力,images/mission/mission_banner_event_236.png,,80111,2024-05-20 01:34:08,2024-05-20 01:34:08
100243,MissionCategory::ExtraMissionCategory,【回数制限】目覚めよ！期待のスーパールーキー   復刻,images/mission/mission_banner_event_243_02.png,,80168,2024-05-20 01:34:08,2024-05-20 01:34:08
100248,MissionCategory::ExtraMissionCategory,【回数制限】ピラフの執念！？いでよ究極の神龍！,images/mission/mission_banner_event_248.png,,80112,2024-05-20 01:34:08,2024-05-20 01:34:08
100254,MissionCategory::ExtraMissionCategory,【回数制限】もっと強く!! 孫親子の超修業(回数イベリニューアル),images/mission/mission_banner_event_254.png,,80181,2024-05-20 01:34:08,2024-05-20 01:34:08
100257,MissionCategory::ExtraMissionCategory,【回数制限】希望の光を求めて,images/mission/mission_banner_event_257.png,,80121,2024-05-20 01:34:08,2024-05-20 01:34:08
110203,MissionCategory::ExtraMissionCategory,【回数制限】スタミナ満タン！食いしんぼうサイヤ人,images/mission/mission_banner_event_203.png,,80180,2024-05-20 01:34:08,2024-05-20 01:34:08
110217,MissionCategory::ExtraMissionCategory,【回数制限】驚異のパワーアップ！最長老の導き,images/mission/mission_banner_event_217.png,,80110,2024-05-20 01:34:08,2024-05-20 01:34:08
110257,MissionCategory::ExtraMissionCategory,【回数制限】希望の光を求めて,images/mission/mission_banner_event_257.png,,80119,2024-05-20 01:34:08,2024-05-20 01:34:08
120217,MissionCategory::ExtraMissionCategory,【回数制限】驚異のパワーアップ！最長老の導き,images/mission/mission_banner_event_217.png,,80145,2024-05-20 01:34:08,2024-05-20 01:34:08
