id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
7014,7010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
7015,7011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
7016,7012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
7017,7013,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ9回クリア
7018,7014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
7019,7015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
7020,7015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
7021,7015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
7022,7016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
7023,7016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
7024,7016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
7025,7016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
7026,7016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
7027,7017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
7028,7017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
7029,7017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
7030,7017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
7031,7017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
7032,7018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
7033,7018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
7034,7018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
7035,7018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
7036,7018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
7037,7019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
7038,7019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
7039,7019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
7040,7019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
7041,7019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
7042,7020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
7043,7020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
7044,7020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
7045,7020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
7046,7020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
7047,7021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
7048,7022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
7049,7022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
7050,7023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
8001,8001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
8002,8002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
8003,8003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
8004,8004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
8005,8005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
8006,8005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
8007,8005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
8008,8005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
8009,8005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
8010,8006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
8011,8007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
8012,8008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
8013,8009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
8014,8010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
8015,8010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
8016,8011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
8017,8011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
8018,8012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
8019,8012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
8020,8013,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
8021,8013,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
8022,8013,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
8023,8014,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
8024,8014,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
8025,8014,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
8026,8014,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
8027,8014,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
8028,8015,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
8029,8015,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
8030,8015,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
8031,8015,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
8032,8015,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
8033,8016,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
8034,8016,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
8035,8016,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
8036,8016,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
8037,8016,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
8038,8017,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
8039,8017,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
8040,8017,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
8041,8017,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
8042,8017,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
8043,8018,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
8044,8018,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
8045,8018,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
8046,8018,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
8047,8018,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
8048,8019,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
8049,8020,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
8050,8020,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
8051,8021,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
9001,9001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
9002,9002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
9003,9003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
9004,9004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
9005,9005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
9006,9005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
9007,9005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
9008,9005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
9009,9005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
9010,9006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
9011,9007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
9012,9008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
9013,9009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
9014,9010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
9015,9010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
9016,9011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
9017,9011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
9018,9012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
9019,9012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
9020,9013,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
9021,9013,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
9022,9013,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
9023,9014,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
9024,9014,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
9025,9014,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
9026,9014,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
9027,9014,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
9028,9015,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
9029,9015,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
9030,9015,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
9031,9015,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
9032,9015,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
9033,9016,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
9034,9016,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
9035,9016,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
9036,9016,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
9037,9016,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
9038,9017,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
9039,9017,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
9040,9017,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
9041,9017,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
9042,9017,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
9043,9018,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
9044,9018,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
9045,9018,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
9046,9018,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
9047,9018,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
9048,9019,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
9049,9020,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
9050,9020,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
9051,9021,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
10001,10001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
10002,10002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
10003,10003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
10004,10004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
10005,10005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
10006,10005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
10007,10005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
10008,10005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
10009,10005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
10010,10006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
10011,10007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
10012,10008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
10013,10009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
10014,10010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
10015,10010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
10016,10011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
10017,10011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
10018,10012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
10019,10012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
10020,10013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
10021,10013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
10022,10014,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
10023,10014,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
10024,10014,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
10025,10015,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
10026,10015,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
10027,10015,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
10028,10015,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
10029,10015,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
10030,10016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
10031,10016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
10032,10016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
10033,10016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
10034,10016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
10035,10017,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
10036,10017,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
10037,10017,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
10038,10017,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
10039,10017,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
10040,10018,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
10041,10018,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
10042,10018,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
10043,10018,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
10044,10018,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
10045,10019,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
10046,10019,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
10047,10019,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
10048,10019,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
10049,10019,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
10050,10020,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
10051,10021,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
10052,10021,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
10053,10022,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
11001,11001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
11002,11002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
