id,optimal_awakening_grow_type,step,lv_max,skill_lv_max,passive_skill_set_id,leader_skill_set_id
2925,393,2,125,11,3567.0,1027351
2926,393,3,130,11,3568.0,1027351
2927,393,4,130,12,3568.0,1027351
2928,393,5,130,13,3568.0,1027352
2929,393,6,135,14,3568.0,1027352
2930,393,7,140,15,3569.0,1027352
2931,394,1,125,10,1079.0,101296
2932,394,2,125,11,1079.0,101296
2933,394,3,130,11,1079.0,101296
2934,394,4,130,12,1079.0,101296
2935,394,5,130,13,1079.0,1012961
2936,394,6,135,14,1079.0,1012961
2937,394,7,140,15,3570.0,1012961
2938,395,1,125,10,1906.0,101812
2939,395,2,125,11,1906.0,101812
2940,395,3,130,11,1906.0,101812
2941,395,4,130,12,1906.0,101812
2942,395,5,130,13,1906.0,1018121
2943,395,6,135,14,1906.0,1018121
2944,395,7,140,15,3578.0,1018121
2945,396,1,125,10,1907.0,101812
2946,396,2,125,11,1907.0,101812
2947,396,3,130,11,1907.0,101812
2948,396,4,130,12,1907.0,101812
2949,396,5,130,13,1907.0,1018121
2950,396,6,135,14,1907.0,1018121
2951,396,7,140,15,3579.0,1018121
2952,397,1,125,10,1909.0,101815
2953,397,2,125,11,1909.0,101815
2954,397,3,130,11,1909.0,101815
2955,397,4,130,12,1909.0,101815
2956,397,5,130,13,1909.0,1018151
2957,397,6,135,14,1909.0,1018151
2958,397,7,140,15,3580.0,1018151
2959,398,1,125,10,1082.0,101299
2960,398,2,125,11,1082.0,101299
2961,398,3,130,11,1082.0,101299
2962,398,4,130,12,1082.0,101299
2963,398,5,130,13,1082.0,1012991
2964,398,6,135,14,1082.0,1012991
2965,398,7,140,15,3581.0,1012991
2966,399,1,125,10,2029.0,101928
2967,399,2,125,11,2029.0,101928
2968,399,3,130,11,2029.0,101928
2969,399,4,130,12,2029.0,101928
2970,399,5,130,13,2029.0,1019281
2971,399,6,135,14,2029.0,1019281
2972,399,7,140,15,3582.0,1019281
2973,400,1,125,10,659.0,100853
2974,400,2,125,11,659.0,100853
2975,400,3,130,11,659.0,100853
2976,400,4,130,12,659.0,100853
2977,400,5,130,13,659.0,1008531
2978,400,6,135,14,659.0,1008531
2979,400,7,140,15,3853.0,1008531
2980,401,1,125,10,1355.0,101547
2981,401,2,125,11,1355.0,101547
2982,401,3,130,11,1355.0,101547
2983,401,4,130,12,1355.0,101547
2984,401,5,130,13,1355.0,1015471
2985,401,6,135,14,1355.0,1015471
2986,401,7,140,15,3854.0,1015471
2987,402,1,125,10,1356.0,101547
2988,402,2,125,11,1356.0,101547
2989,402,3,130,11,1356.0,101547
2990,402,4,130,12,1356.0,101547
2991,402,5,130,13,1356.0,1015471
2992,402,6,135,14,1356.0,1015471
2993,402,7,140,15,3855.0,1015471
2994,1063,1,150,22,2042.0,1018881
2995,1063,2,150,24,2042.0,1018881
2996,1063,3,150,25,3856.0,1018881
2997,1064,1,150,22,2043.0,1018881
2998,1064,2,150,24,2043.0,1018881
2999,1064,3,150,25,3857.0,1018881
3000,403,1,125,10,1454.0,101651
3001,403,2,125,11,1454.0,101651
3002,403,3,130,11,1454.0,101651
3003,403,4,130,12,1454.0,101651
3004,403,5,130,13,1454.0,1016511
3005,403,6,135,14,1454.0,1016511
3006,403,7,140,15,3858.0,1016511
3007,404,1,125,10,1456.0,101651
3008,404,2,125,11,1456.0,101651
3009,404,3,130,11,1456.0,101651
3010,404,4,130,12,1456.0,101651
3011,404,5,130,13,1456.0,1016511
3012,404,6,135,14,1456.0,1016511
3013,404,7,140,15,3859.0,1016511
3014,405,1,125,10,1458.0,101651
3015,405,2,125,11,1458.0,101651
3016,405,3,130,11,1458.0,101651
3017,405,4,130,12,1458.0,101651
3018,405,5,130,13,1458.0,1016511
3019,405,6,135,14,1458.0,1016511
3020,405,7,140,15,3860.0,1016511
3021,406,1,125,10,1460.0,101651
3022,406,2,125,11,1460.0,101651
3023,406,3,130,11,1460.0,101651
3024,406,4,130,12,1460.0,101651
3025,406,5,130,13,1460.0,1016511
3026,406,6,135,14,1460.0,1016511
3027,406,7,140,15,3861.0,1016511
3028,407,1,125,10,1461.0,101651
3029,407,2,125,11,1461.0,101651
3030,407,3,130,11,1461.0,101651
3031,407,4,130,12,1461.0,101651
3032,407,5,130,13,1461.0,1016511
3033,407,6,135,14,1461.0,1016511
3034,407,7,140,15,3862.0,1016511
3035,1065,1,150,22,1450.0,1016401
3036,1065,2,150,24,1450.0,1016401
3037,1065,3,150,25,3863.0,1016401
3038,1066,1,150,22,1451.0,1016401
3039,1066,2,150,24,1451.0,1016401
3040,1066,3,150,25,3864.0,1016401
3041,408,1,125,10,1463.0,101661
3042,408,2,125,11,1463.0,101661
3043,408,3,130,11,1463.0,101661
3044,408,4,130,12,1463.0,101661
3045,408,5,130,13,1463.0,1016611
3046,408,6,135,14,1463.0,1016611
3047,408,7,140,15,3865.0,1016611
3048,1067,1,150,22,1032.0,1012131
3049,1067,2,150,24,1032.0,1012131
3050,1067,3,150,25,3866.0,1012131
3051,409,1,125,10,992.0,1011101
3052,409,2,125,11,992.0,1011101
3053,409,3,130,11,3867.0,1011101
3054,409,4,130,12,3867.0,1011101
3055,409,5,130,13,3867.0,1011102
3056,409,6,135,14,3867.0,1011102
3057,409,7,140,15,3868.0,1011102
3058,410,1,125,10,898.0,1009981
3059,410,2,125,11,898.0,1009981
3060,410,3,130,11,3869.0,1009981
3061,410,4,130,12,3869.0,1009981
3062,410,5,130,13,3869.0,1009982
3063,410,6,135,14,3869.0,1009982
3064,410,7,140,15,3870.0,1009982
3065,411,1,125,10,794.0,1007141
3066,411,2,125,11,794.0,1007141
3067,411,3,130,11,3871.0,1007141
3068,411,4,130,12,3871.0,1007141
3069,411,5,130,13,3871.0,1007142
3070,411,6,135,14,3871.0,1007142
3071,411,7,140,15,3872.0,1007142
3072,412,1,125,10,1205.0,1013301
3073,412,2,125,11,1205.0,1013301
3074,412,3,130,11,3873.0,1013301
3075,412,4,130,12,3873.0,1013301
3076,412,5,130,13,3873.0,1013302
3077,412,6,135,14,3873.0,1013302
3078,412,7,140,15,3874.0,1013302
3079,413,1,125,10,2238.0,101625
3080,413,2,125,11,2238.0,101625
3081,413,3,130,11,2238.0,101625
3082,413,4,130,12,2238.0,101625
3083,413,5,130,13,2238.0,1016251
3084,413,6,135,14,2238.0,1016251
3085,413,7,140,15,3876.0,1016251
3086,414,1,125,10,2239.0,101625
3087,414,2,125,11,2239.0,101625
3088,414,3,130,11,2239.0,101625
3089,414,4,130,12,2239.0,101625
3090,414,5,130,13,2239.0,1016251
3091,414,6,135,14,2239.0,1016251
3092,414,7,140,15,3877.0,1016251
3093,415,1,125,10,2236.0,101770
3094,415,2,125,11,2236.0,101770
3095,415,3,130,11,2236.0,101770
3096,415,4,130,12,2236.0,101770
3097,415,5,130,13,2236.0,1017701
3098,415,6,135,14,2236.0,1017701
3099,415,7,140,15,3878.0,1017701
3100,416,1,125,10,3883.0,1027511
3101,416,2,125,11,3883.0,1027511
3102,416,3,130,11,3884.0,1027511
3103,416,4,130,12,3884.0,1027511
3104,416,5,130,13,3884.0,1027512
3105,416,6,135,14,3884.0,1027512
3106,416,7,140,15,3885.0,1027512
3107,417,1,125,10,3886.0,1027521
3108,417,2,125,11,3886.0,1027521
3109,417,3,130,11,3887.0,1027521
3110,417,4,130,12,3887.0,1027521
3111,417,5,130,13,3887.0,1027522
3112,417,6,135,14,3887.0,1027522
3113,417,7,140,15,3888.0,1027522
3114,418,1,125,10,1157.0,101394
3115,418,2,125,11,1157.0,101394
3116,418,3,130,11,1157.0,101394
3117,418,4,130,12,1157.0,101394
3118,418,5,130,13,1157.0,1013941
3119,418,6,135,14,1157.0,1013941
3120,418,7,140,15,3901.0,1013941
3121,419,1,125,10,993.0,1011111
3122,419,2,125,11,993.0,1011111
3123,419,3,130,11,3904.0,1011111
3124,419,4,130,12,3904.0,1011111
3125,419,5,130,13,3904.0,1011112
3126,419,6,135,14,3904.0,1011112
3127,419,7,140,15,3905.0,1011112
3128,420,1,125,10,,1011111
3129,420,2,125,11,,1011111
3130,420,3,130,11,3906.0,1011111
3131,420,4,130,12,3906.0,1011111
3132,420,5,130,13,3906.0,1011112
3133,420,6,135,14,3906.0,1011112
3134,420,7,140,15,3907.0,1011112
3135,421,1,125,10,1252.0,1013341
3136,421,2,125,11,1252.0,1013341
3137,421,3,130,11,3908.0,1013341
3138,421,4,130,12,3908.0,1013341
3139,421,5,130,13,3908.0,1013342
3140,421,6,135,14,3908.0,1013342
3141,421,7,140,15,3909.0,1013342
3142,422,1,125,10,1312.0,1014721
3143,422,2,125,11,1312.0,1014721
3144,422,3,130,11,3910.0,1014721
3145,422,4,130,12,3910.0,1014721
3146,422,5,130,13,3910.0,1014722
3147,422,6,135,14,3910.0,1014722
3148,422,7,140,15,3911.0,1014722
3149,423,1,125,10,1375.0,1014711
3150,423,2,125,11,1375.0,1014711
3151,423,3,130,11,3912.0,1014711
3152,423,4,130,12,3912.0,1014711
3153,423,5,130,13,3912.0,1014712
3154,423,6,135,14,3912.0,1014712
3155,423,7,140,15,3913.0,1014712
3156,424,1,125,10,1360.0,101581
3157,424,2,125,11,1360.0,101581
3158,424,3,130,11,1360.0,101581
3159,424,4,130,12,1360.0,101581
3160,424,5,130,13,1360.0,1015811
3161,424,6,135,14,1360.0,1015811
3162,424,7,140,15,3914.0,1015811
3163,425,1,125,10,1362.0,101579
3164,425,2,125,11,1362.0,101579
3165,425,3,130,11,1362.0,101579
3166,425,4,130,12,1362.0,101579
3167,425,5,130,13,1362.0,1015791
3168,425,6,135,14,1362.0,1015791
3169,425,7,140,15,3915.0,1015791
3170,426,1,125,10,1363.0,101584
3171,426,2,125,11,1363.0,101584
3172,426,3,130,11,1363.0,101584
3173,426,4,130,12,1363.0,101584
3174,426,5,130,13,1363.0,1015841
3175,426,6,135,14,1363.0,1015841
3176,426,7,140,15,3916.0,1015841
3177,427,1,125,10,3016.0,1025231
3178,427,2,125,11,3016.0,1025231
3179,427,3,130,11,3929.0,1025231
3180,427,4,130,12,3929.0,1025231
3181,427,5,130,13,3929.0,1025232
3182,427,6,135,14,3929.0,1025232
3183,427,7,140,15,3930.0,1025232
3184,1068,1,150,22,2095.0,1019401
3185,1068,2,150,24,2095.0,1019401
3186,1068,3,150,25,3933.0,1019401
3187,1069,1,150,22,2096.0,1019401
3188,1069,2,150,24,2096.0,1019401
3189,1069,3,150,25,3934.0,1019401
3190,1070,1,150,22,2513.0,1022811
3191,1070,2,150,24,2513.0,1022811
3192,1070,3,150,25,3937.0,1022811
3193,428,1,125,10,2282.0,102065
3194,428,2,125,11,2282.0,102065
3195,428,3,130,11,2282.0,102065
3196,428,4,130,12,2282.0,102065
3197,428,5,130,13,2282.0,1020651
3198,428,6,135,14,2282.0,1020651
3199,428,7,140,15,3944.0,1020651
3200,429,1,125,10,2284.0,102067
3201,429,2,125,11,2284.0,102067
3202,429,3,130,11,2284.0,102067
3203,429,4,130,12,2284.0,102067
3204,429,5,130,13,2284.0,1020671
3205,429,6,135,14,2284.0,1020671
3206,429,7,140,15,3945.0,1020671
3207,430,1,125,10,2290.0,102091
3208,430,2,125,11,2290.0,102091
3209,430,3,130,11,2290.0,102091
3210,430,4,130,12,2290.0,102091
3211,430,5,130,13,2290.0,1020911
3212,430,6,135,14,2290.0,1020911
3213,430,7,140,15,3946.0,1020911
3214,431,1,125,10,2288.0,102055
3215,431,2,125,11,2288.0,102055
3216,431,3,130,11,2288.0,102055
3217,431,4,130,12,2288.0,102055
3218,431,5,130,13,2288.0,1020551
3219,431,6,135,14,2288.0,1020551
3220,431,7,140,15,3947.0,1020551
3221,432,1,125,10,2299.0,102082
3222,432,2,125,11,2299.0,102082
3223,432,3,130,11,2299.0,102082
3224,432,4,130,12,2299.0,102082
3225,432,5,130,13,2299.0,1020821
3226,432,6,135,14,2299.0,1020821
3227,432,7,140,15,3951.0,1020821
3228,433,1,125,10,2302.0,102085
3229,433,2,125,11,2302.0,102085
3230,433,3,130,11,2302.0,102085
3231,433,4,130,12,2302.0,102085
3232,433,5,130,13,2302.0,1020851
3233,433,6,135,14,2302.0,1020851
3234,433,7,140,15,3952.0,1020851
3235,434,1,125,10,2301.0,102084
3236,434,2,125,11,2301.0,102084
3237,434,3,130,11,2301.0,102084
3238,434,4,130,12,2301.0,102084
3239,434,5,130,13,2301.0,1020841
3240,434,6,135,14,2301.0,1020841
3241,434,7,140,15,3953.0,1020841
3242,435,1,125,10,2300.0,102083
3243,435,2,125,11,2300.0,102083
3244,435,3,130,11,2300.0,102083
3245,435,4,130,12,2300.0,102083
3246,435,5,130,13,2300.0,1020831
3247,435,6,135,14,2300.0,1020831
3248,435,7,140,15,3954.0,1020831
3249,436,1,125,10,3074.0,1025461
3250,436,2,125,11,3074.0,1025461
3251,436,3,130,11,3955.0,1025461
3252,436,4,130,12,3955.0,1025461
3253,436,5,130,13,3955.0,1025462
3254,436,6,135,14,3955.0,1025462
3255,436,7,140,15,3956.0,1025462
3256,437,1,125,15,3948.0,1027951
3257,437,2,125,16,3948.0,1027951
3258,437,3,130,16,3949.0,1027951
3259,437,4,130,17,3949.0,1027951
3260,437,5,130,18,3949.0,1027952
3261,437,6,135,19,3949.0,1027952
3262,437,7,140,20,3950.0,1027952
3263,438,1,125,10,1234.0,1014641
3264,438,2,125,11,1234.0,1014641
3265,438,3,130,11,3957.0,1014641
3266,438,4,130,12,3957.0,1014641
3267,438,5,130,13,3957.0,1014642
3268,438,6,135,14,3957.0,1014642
3269,438,7,140,15,3958.0,1014642
3270,439,1,125,10,1964.0,101827
3271,439,2,125,11,1964.0,101827
3272,439,3,130,11,1964.0,101827
3273,439,4,130,12,1964.0,101827
3274,439,5,130,13,1964.0,1018271
3275,439,6,135,14,1964.0,1018271
3276,439,7,140,15,3965.0,1018271
3277,440,1,125,10,1965.0,101827
3278,440,2,125,11,1965.0,101827
3279,440,3,130,11,1965.0,101827
3280,440,4,130,12,1965.0,101827
3281,440,5,130,13,1965.0,1018271
3282,440,6,135,14,1965.0,1018271
3283,440,7,140,15,3966.0,1018271
3284,441,1,125,10,1967.0,101810
3285,441,2,125,11,1967.0,101810
3286,441,3,130,11,1967.0,101810
3287,441,4,130,12,1967.0,101810
3288,441,5,130,13,1967.0,1018101
3289,441,6,135,14,1967.0,1018101
3290,441,7,140,15,3967.0,1018101
3291,442,1,125,10,1141.0,1013121
3292,442,2,125,11,1141.0,1013121
3293,442,3,130,11,3969.0,1013121
3294,442,4,130,12,3969.0,1013121
3295,442,5,130,13,3969.0,1013122
3296,442,6,135,14,3969.0,1013122
3297,442,7,140,15,3970.0,1013122
3298,443,1,125,10,,1013121
3299,443,2,125,11,,1013121
3300,443,3,130,11,3971.0,1013121
3301,443,4,130,12,3971.0,1013121
3302,443,5,130,13,3971.0,1013122
3303,443,6,135,14,3971.0,1013122
3304,443,7,140,15,3972.0,1013122
3305,444,1,125,10,1479.0,1015651
3306,444,2,125,11,1479.0,1015651
3307,444,3,130,11,3973.0,1015651
3308,444,4,130,12,3973.0,1015651
3309,444,5,130,13,3973.0,1015652
3310,444,6,135,14,3973.0,1015652
3311,444,7,140,15,3974.0,1015652
3312,445,1,125,10,1142.0,1013111
3313,445,2,125,11,1142.0,1013111
3314,445,3,130,11,3975.0,1013111
3315,445,4,130,12,3975.0,1013111
3316,445,5,130,13,3975.0,1013112
3317,445,6,135,14,3975.0,1013112
3318,445,7,140,15,3976.0,1013112
3319,446,1,125,10,1569.0,1017431
3320,446,2,125,11,1569.0,1017431
3321,446,3,130,11,3977.0,1017431
3322,446,4,130,12,3977.0,1017431
3323,446,5,130,13,3977.0,1017432
3324,446,6,135,14,3977.0,1017432
3325,446,7,140,15,3978.0,1017432
3326,1071,1,150,22,1686.0,1018031
3327,1071,2,150,24,1686.0,1018031
3328,1071,3,150,25,3980.0,1018031
3329,1072,1,150,22,1687.0,1018031
3330,1072,2,150,24,1687.0,1018031
3331,1072,3,150,25,3981.0,1018031
3332,447,1,125,10,1062.0,101246
3333,447,2,125,11,1062.0,101246
3334,447,3,130,11,1062.0,101246
3335,447,4,130,12,1062.0,101246
3336,447,5,130,13,1062.0,1012461
3337,447,6,135,14,1062.0,1012461
3338,447,7,140,15,3993.0,1012461
3339,448,1,125,10,2423.0,1022011
3340,448,2,125,11,2423.0,1022011
3341,448,3,130,11,3994.0,1022011
3342,448,4,130,12,3994.0,1022011
3343,448,5,130,13,3994.0,1022012
3344,448,6,135,14,3994.0,1022012
3345,448,7,140,15,3995.0,1022012
3346,1073,1,150,22,1056.0,1012721
3347,1073,2,150,24,1056.0,1012721
3348,1073,3,150,25,4003.0,1012721
3349,1074,1,150,22,2088.0,1019821
3350,1074,2,150,24,2088.0,1019821
3351,1074,3,150,25,4004.0,1019821
3352,1075,1,150,22,2046.0,1019001
3353,1075,2,150,24,2046.0,1019001
3354,1075,3,150,25,4005.0,1019001
3355,449,1,125,10,1923.0,101499
3356,449,2,125,11,1923.0,101499
3357,449,3,130,11,1923.0,101499
3358,449,4,130,12,1923.0,101499
3359,449,5,130,13,1923.0,1014991
3360,449,6,135,14,1923.0,1014991
3361,449,7,140,15,4010.0,1014991
3362,450,1,125,10,1924.0,101500
3363,450,2,125,11,1924.0,101500
3364,450,3,130,11,1924.0,101500
3365,450,4,130,12,1924.0,101500
3366,450,5,130,13,1924.0,1015001
3367,450,6,135,14,1924.0,1015001
3368,450,7,140,15,4011.0,1015001
3369,451,1,125,10,2063.0,101513
3370,451,2,125,11,2063.0,101513
3371,451,3,130,11,2063.0,101513
3372,451,4,130,12,2063.0,101513
3373,451,5,130,13,2063.0,1015131
3374,451,6,135,14,2063.0,1015131
3375,451,7,140,15,4012.0,1015131
3376,452,1,125,10,2064.0,101514
3377,452,2,125,11,2064.0,101514
3378,452,3,130,11,2064.0,101514
3379,452,4,130,12,2064.0,101514
3380,452,5,130,13,2064.0,1015141
3381,452,6,135,14,2064.0,1015141
3382,452,7,140,15,4013.0,1015141
3383,453,1,125,10,2010.0,101521
3384,453,2,125,11,2010.0,101521
3385,453,3,130,11,2010.0,101521
3386,453,4,130,12,2010.0,101521
3387,453,5,130,13,2010.0,1015211
3388,453,6,135,14,2010.0,1015211
3389,453,7,140,15,4014.0,1015211
3390,454,1,125,10,2009.0,101522
3391,454,2,125,11,2009.0,101522
3392,454,3,130,11,2009.0,101522
3393,454,4,130,12,2009.0,101522
3394,454,5,130,13,2009.0,1015221
3395,454,6,135,14,2009.0,1015221
3396,454,7,140,15,4015.0,1015221
3397,455,1,125,10,1971.0,101523
3398,455,2,125,11,1971.0,101523
3399,455,3,130,11,1971.0,101523
3400,455,4,130,12,1971.0,101523
3401,455,5,130,13,1971.0,1015231
3402,455,6,135,14,1971.0,1015231
3403,455,7,140,15,4016.0,1015231
3404,456,1,125,10,1972.0,101524
3405,456,2,125,11,1972.0,101524
3406,456,3,130,11,1972.0,101524
3407,456,4,130,12,1972.0,101524
3408,456,5,130,13,1972.0,1015241
3409,456,6,135,14,1972.0,1015241
3410,456,7,140,15,4017.0,1015241
3411,457,1,125,10,2081.0,101525
3412,457,2,125,11,2081.0,101525
3413,457,3,130,11,2081.0,101525
3414,457,4,130,12,2081.0,101525
3415,457,5,130,13,2081.0,1015251
3416,457,6,135,14,2081.0,1015251
3417,457,7,140,15,4018.0,1015251
3418,458,1,125,10,2082.0,101526
3419,458,2,125,11,2082.0,101526
3420,458,3,130,11,2082.0,101526
3421,458,4,130,12,2082.0,101526
3422,458,5,130,13,2082.0,1015261
3423,458,6,135,14,2082.0,1015261
3424,458,7,140,15,4019.0,1015261
3425,459,1,125,10,4020.0,1028331
3426,459,2,125,11,4020.0,1028331
3427,459,3,130,11,4021.0,1028331
3428,459,4,130,12,4021.0,1028331
3429,459,5,130,13,4021.0,1028332
3430,459,6,135,14,4021.0,1028332
3431,459,7,140,15,4022.0,1028332
3432,460,1,125,10,2031.0,101904
3433,460,2,125,11,2031.0,101904
3434,460,3,130,11,2031.0,101904
3435,460,4,130,12,2031.0,101904
3436,460,5,130,13,2031.0,1019041
3437,460,6,135,14,2031.0,1019041
3438,460,7,140,15,4023.0,1019041
3439,461,1,125,10,1404.0,101608
3440,461,2,125,11,1404.0,101608
3441,461,3,130,11,1404.0,101608
3442,461,4,130,12,1404.0,101608
3443,461,5,130,13,1404.0,1016081
3444,461,6,135,14,1404.0,1016081
3445,461,7,140,15,4024.0,1016081
3446,462,1,125,10,4026.0,1028601
3447,462,2,125,11,4026.0,1028601
3448,462,3,130,11,4027.0,1028601
3449,462,4,130,12,4027.0,1028601
3450,462,5,130,13,4027.0,1028602
3451,462,6,135,14,4027.0,1028602
3452,462,7,140,15,4028.0,1028602
3453,1076,1,150,22,4031.0,1028551
3455,1076,2,150,24,4031.0,1028551
3456,1076,3,150,25,4033.0,1028551
3457,1077,1,150,22,4032.0,1028551
3458,1077,2,150,24,4032.0,1028551
3459,1077,3,150,25,4034.0,1028551
3460,1078,1,150,22,2178.0,1020461
3461,1078,2,150,24,2178.0,1020461
3462,1078,3,150,25,4035.0,1020461
3463,1079,1,150,22,2179.0,1020461
3464,1079,2,150,24,2179.0,1020461
3465,1079,3,150,25,4036.0,1020461
3466,1080,1,150,22,2182.0,1020371
3467,1080,2,150,24,2182.0,1020371
3468,1080,3,150,25,4037.0,1020371
3469,1081,1,150,22,2183.0,1020371
3470,1081,2,150,24,2183.0,1020371
3471,1081,3,150,25,4038.0,1020371
3472,1082,1,150,22,2150.0,1019991
3473,1082,2,150,24,2150.0,1019991
3474,1082,3,150,25,4039.0,1019991
3475,463,1,125,10,2127.0,101974
3476,463,2,125,11,2127.0,101974
3477,463,3,130,11,2127.0,101974
3478,463,4,130,12,2127.0,101974
3479,463,5,130,13,2127.0,1019741
3480,463,6,135,14,2127.0,1019741
3481,463,7,140,15,4052.0,1019741
3482,464,1,125,10,2129.0,101974
3483,464,2,125,11,2129.0,101974
3484,464,3,130,11,2129.0,101974
3485,464,4,130,12,2129.0,101974
3486,464,5,130,13,2129.0,1019741
3487,464,6,135,14,2129.0,1019741
3488,464,7,140,15,4053.0,1019741
3489,465,1,125,10,2130.0,101974
3490,465,2,125,11,2130.0,101974
3491,465,3,130,11,2130.0,101974
3492,465,4,130,12,2130.0,101974
3493,465,5,130,13,2130.0,1019741
3494,465,6,135,14,2130.0,1019741
3495,465,7,140,15,4054.0,1019741
3496,466,1,125,10,2132.0,101984
3497,466,2,125,11,2132.0,101984
3498,466,3,130,11,2132.0,101984
3499,466,4,130,12,2132.0,101984
3500,466,5,130,13,2132.0,1019841
3501,466,6,135,14,2132.0,1019841
3502,466,7,140,15,4055.0,1019841
3503,467,1,125,10,2133.0,101971
3504,467,2,125,11,2133.0,101971
3505,467,3,130,11,2133.0,101971
3506,467,4,130,12,2133.0,101971
3507,467,5,130,13,2133.0,1019711
3508,467,6,135,14,2133.0,1019711
3509,467,7,140,15,4056.0,1019711
3510,468,1,125,10,2134.0,101972
3511,468,2,125,11,2134.0,101972
3512,468,3,130,11,2134.0,101972
3513,468,4,130,12,2134.0,101972
3514,468,5,130,13,2134.0,1019721
3515,468,6,135,14,2134.0,1019721
3516,468,7,140,15,4057.0,1019721
3517,469,1,125,10,950.0,100710
3518,469,2,125,11,950.0,100710
3519,469,3,130,11,950.0,100710
3520,469,4,130,12,950.0,100710
3521,469,5,130,13,950.0,1007101
3522,469,6,135,14,950.0,1007101
3523,469,7,140,15,4058.0,1007101
3524,1083,1,150,22,2371.0,1020311
3525,1083,2,150,24,2371.0,1020311
3526,1083,3,150,25,4059.0,1020311
3527,1084,1,150,22,2373.0,1020341
3528,1084,2,150,24,2373.0,1020341
3529,1084,3,150,25,4060.0,1020341
3530,1085,1,150,22,2373.0,1020341
3531,1085,2,150,24,2373.0,1020341
3532,1085,3,150,25,4060.0,1020341
3533,1,8,140,15,4070.0,1003211
3534,470,1,125,10,2493.0,102265
3535,470,2,125,11,2493.0,102265
3536,470,3,130,11,2493.0,102265
3537,470,4,130,12,2493.0,102265
3538,470,5,130,13,2493.0,1022651
3539,470,6,135,14,2493.0,1022651
3540,470,7,140,15,4073.0,1022651
3541,471,1,125,10,1676.0,101759
3542,471,2,125,11,1676.0,101759
3543,471,3,130,11,1676.0,101759
3544,471,4,130,12,1676.0,101759
3545,471,5,130,13,1676.0,1017591
3546,471,6,135,14,1676.0,1017591
3547,471,7,140,15,4074.0,1017591
3548,472,1,125,10,1678.0,101757
3549,472,2,125,11,1678.0,101757
3550,472,3,130,11,1678.0,101757
3551,472,4,130,12,1678.0,101757
3552,472,5,130,13,1678.0,1017571
3553,472,6,135,14,1678.0,1017571
3554,472,7,140,15,4075.0,1017571
3555,473,1,125,10,988.0,101075
3556,473,2,125,11,988.0,101075
3557,473,3,130,11,988.0,101075
3558,473,4,130,12,988.0,101075
3559,473,5,130,13,988.0,1010751
3560,473,6,135,14,988.0,1010751
3561,473,7,140,15,4076.0,1010751
3562,1086,1,150,22,2057.0,1019101
3563,1086,2,150,24,2057.0,1019101
3564,1086,3,150,25,4082.0,1019101
3565,474,1,125,10,2059.0,101914
3566,474,2,125,11,2059.0,101914
3567,474,3,130,11,2059.0,101914
3568,474,4,130,12,2059.0,101914
3569,474,5,130,13,2059.0,1019141
3570,474,6,135,14,2059.0,1019141
3571,474,7,140,15,4083.0,1019141
3572,475,1,125,15,4089.0,1028771
3573,475,2,125,16,4089.0,1028771
3574,475,3,130,16,4090.0,1028771
3575,475,4,130,17,4090.0,1028771
3576,475,5,130,18,4090.0,1028772
3577,475,6,135,19,4090.0,1028772
3578,475,7,140,20,4091.0,1028772
3579,476,1,125,10,4044.0,1028731
3580,476,2,125,11,4044.0,1028731
3581,476,3,130,11,4093.0,1028731
3582,476,4,130,12,4093.0,1028731
3583,476,5,130,13,4093.0,1028732
3584,476,6,135,14,4093.0,1028732
3585,476,7,140,15,4094.0,1028732
3586,477,1,125,10,2060.0,101914
3587,477,2,125,11,2060.0,101914
3588,477,3,130,11,2060.0,101914
3589,477,4,130,12,2060.0,101914
3590,477,5,130,13,2060.0,1019141
3591,477,6,135,14,2060.0,1019141
3592,477,7,140,15,4084.0,1019141
3593,1087,1,150,22,1373.0,1015181
3594,1087,2,150,24,1373.0,1015181
3595,1087,3,150,25,4100.0,1015181
3596,478,1,125,10,1920.0,1017961
3597,478,2,125,11,1920.0,1017961
3598,478,3,130,11,4101.0,1017961
3599,478,4,130,12,4101.0,1017961
3600,478,5,130,13,4101.0,1017962
3601,478,6,135,14,4101.0,1017962
3602,478,7,140,15,4102.0,1017962
3603,479,1,125,10,1981.0,1018661
3604,479,2,125,11,1981.0,1018661
3605,479,3,130,11,4103.0,1018661
3606,479,4,130,12,4103.0,1018661
3607,479,5,130,13,4103.0,1018662
3608,479,6,135,14,4103.0,1018662
3609,479,7,140,15,4104.0,1018662
3610,480,1,125,10,2072.0,1018841
3611,480,2,125,11,2072.0,1018841
3612,480,3,130,11,4105.0,1018841
3613,480,4,130,12,4105.0,1018841
3614,480,5,130,13,4105.0,1018842
3615,480,6,135,14,4105.0,1018842
3616,480,7,140,15,4106.0,1018842
3617,481,1,125,10,991.0,1011211
3618,481,2,125,11,991.0,1011211
3619,481,3,130,11,4107.0,1011211
3620,481,4,130,12,4107.0,1011211
3621,481,5,130,13,4107.0,1011212
3622,481,6,135,14,4107.0,1011212
3623,481,7,140,15,4108.0,1011212
3624,482,1,125,10,2101.0,101963
3625,482,2,125,11,2101.0,101963
3626,482,3,130,11,2101.0,101963
3627,482,4,130,12,2101.0,101963
3628,482,5,130,13,2101.0,1019631
3629,482,6,135,14,2101.0,1019631
3630,482,7,140,15,4109.0,1019631
3631,483,1,125,10,2102.0,101963
3632,483,2,125,11,2102.0,101963
3633,483,3,130,11,2102.0,101963
