id,num,awakening_item_id,quantity,card_awakening_set_id
4598,1,101904,30,3884
4599,1,101831,3,3885
4600,1,101831,5,3886
4601,1,101831,7,3887
4602,1,101832,10,3888
4603,1,101832,30,3889
4604,1,101833,30,3890
4605,1,101834,30,3891
4606,1,101861,3,3892
4607,1,101861,5,3893
4608,1,101861,7,3894
4609,1,101862,10,3895
4610,1,101862,30,3896
4611,1,101863,30,3897
4612,1,101864,30,3898
4613,1,101891,3,3899
4614,1,101891,5,3900
4615,1,101891,7,3901
4616,1,101892,10,3902
4617,1,101892,30,3903
4618,1,101893,30,3904
4619,1,101894,30,3905
4620,1,101881,3,3906
4621,1,101881,5,3907
4622,1,101881,7,3908
4623,1,101882,10,3909
4624,1,101882,30,3910
4625,1,101883,30,3911
4626,1,101884,30,3912
4627,1,101871,3,3913
4628,1,101871,5,3914
4629,1,101871,7,3915
4630,1,101872,10,3916
4631,1,101872,30,3917
4632,1,101873,30,3918
4633,1,101874,30,3919
4634,1,201401,3,3920
4635,1,201401,5,3921
4636,1,201401,7,3922
4637,1,201402,10,3923
4638,1,201402,30,3924
4639,1,201403,30,3925
4640,1,201404,30,3926
4641,1,42201,10,3927
4642,1,400141,3,3928
4643,1,400141,5,3929
4644,1,400141,7,3930
4645,1,400142,10,3931
4646,1,400142,30,3932
4647,1,400143,30,3933
4648,1,400144,30,3934
4649,1,201411,3,3935
4650,1,201411,5,3936
4651,1,201411,7,3937
4652,1,201412,10,3938
4653,1,201412,30,3939
4654,1,201413,30,3940
4655,1,201414,30,3941
4656,1,322,318,3942
4657,1,15011,77,3943
4658,1,15011,35,3944
4659,1,101931,3,3945
4660,1,101931,5,3946
4661,1,101931,7,3947
4662,1,101932,10,3948
4663,1,101932,30,3949
4664,1,101933,30,3950
4665,1,101934,30,3951
4666,1,101931,2,3952
4667,1,101931,4,3953
4668,1,101931,6,3954
4669,1,101932,8,3955
4670,1,101932,12,3956
4671,1,101933,12,3957
4672,1,101934,12,3958
4673,1,500031,3,3960
4674,1,500031,5,3961
4675,1,500031,7,3962
4676,1,500032,10,3963
4677,1,500032,30,3964
4678,1,500033,30,3965
4679,1,500034,30,3966
4680,1,500031,3,3967
4681,1,500031,5,3968
4682,1,500031,7,3969
4683,1,500032,10,3970
4684,1,500032,30,3971
4685,1,500033,30,3972
4686,1,500034,30,3973
4687,1,500031,3,3974
4688,1,500031,5,3975
4689,1,500031,7,3976
4690,1,500032,10,3977
4691,1,500032,30,3978
4692,1,500033,30,3979
4693,1,500034,30,3980
4694,1,500031,3,3981
4695,1,500031,5,3982
4696,1,500031,7,3983
4697,1,500032,10,3984
4698,1,500032,30,3985
4699,1,500033,30,3986
4700,1,500034,30,3987
4701,1,101924,10,3988
4702,1,101924,15,3989
4703,1,101924,20,3990
4704,1,5043,77,3993
4705,1,5352,77,3994
4706,1,5441,14,3991
4707,2,5511,14,3991
4708,3,41401,7,3991
4709,1,5761,21,3992
4710,2,5691,21,3992
4711,3,5701,21,3992
4712,4,5561,14,3992
4713,1,100681,2,3996
4714,1,100681,4,3997
4715,1,100681,6,3998
4716,1,100682,8,3999
4717,1,100682,12,4000
4718,1,100683,12,4001
4719,1,100684,12,4002
4720,1,201431,3,4003
4721,1,201431,5,4004
4722,1,201431,7,4005
4723,1,201432,10,4006
4724,1,201432,30,4007
4725,1,201433,30,4008
4726,1,201434,30,4009
4727,1,900006,10,3995
4728,1,40001,7,3959
4729,1,101944,10,4012
4730,1,101944,15,4013
4731,1,101944,20,4014
4732,1,101954,10,4015
4733,1,101954,15,4016
4734,1,101954,20,4017
4735,1,101974,10,4018
4736,1,101974,15,4019
4737,1,101974,20,4020
4738,1,201441,3,4021
4739,1,201441,5,4022
4740,1,201441,7,4023
4741,1,201442,10,4024
4742,1,201442,30,4025
4743,1,201443,30,4026
4744,1,201444,30,4027
4745,1,201451,3,4028
4746,1,201451,5,4029
4747,1,201451,7,4030
4748,1,201452,10,4031
4749,1,201452,30,4032
4750,1,201453,30,4033
4751,1,201454,30,4034
4752,1,201521,3,4035
4753,1,201521,5,4036
4754,1,201521,7,4037
4755,1,201522,10,4038
4756,1,201522,30,4039
4757,1,201523,30,4040
4758,1,201524,30,4041
4759,1,201531,3,4042
4760,1,201531,5,4043
4761,1,201531,7,4044
4762,1,201532,10,4045
4763,1,201532,30,4046
4764,1,201533,30,4047
4765,1,201534,30,4048
4766,1,201481,3,4049
4767,1,201481,5,4050
4768,1,201481,7,4051
4769,1,201482,10,4052
4770,1,201482,30,4053
4771,1,201483,30,4054
4772,1,201484,30,4055
4773,1,201491,3,4056
4774,1,201491,5,4057
4775,1,201491,7,4058
4776,1,201492,10,4059
4777,1,201492,30,4060
4778,1,201493,30,4061
4779,1,201494,30,4062
4780,1,201511,3,4063
4781,1,201511,5,4064
4782,1,201511,7,4065
4783,1,201512,10,4066
4784,1,201512,30,4067
4785,1,201513,30,4068
4786,1,201514,30,4069
4787,1,201501,3,4070
4788,1,201501,5,4071
4789,1,201501,7,4072
4790,1,201502,10,4073
4791,1,201502,30,4074
4792,1,201503,30,4075
4793,1,201504,30,4076
4794,1,201461,3,4077
4795,1,201461,5,4078
4796,1,201461,7,4079
4797,1,201462,10,4080
4798,1,201462,30,4081
4799,1,201463,30,4082
4800,1,201464,30,4083
4801,1,201471,3,4084
4802,1,201471,5,4085
4803,1,201471,7,4086
4804,1,201472,10,4087
4805,1,201472,30,4088
4806,1,201473,30,4089
4807,1,201474,30,4090
4808,1,300035,3,4091
4809,1,300035,5,4092
4810,1,300035,7,4093
4811,1,300036,10,4094
4812,1,300036,30,4095
4813,1,300037,30,4096
4814,1,300038,30,4097
4815,1,100561,2,4098
4816,1,100561,4,4099
4817,1,100561,6,4100
4818,1,100562,8,4101
4819,1,100562,12,4102
4820,1,100563,12,4103
4821,1,100564,12,4104
4822,1,100161,2,4105
4823,1,100161,4,4106
4824,1,100161,6,4107
4825,1,100162,8,4108
4826,1,100162,12,4109
4827,1,100163,12,4110
4828,1,100164,12,4111
4829,1,201541,3,4113
4830,1,201541,5,4114
4831,1,201541,7,4115
4832,1,201542,10,4116
4833,1,201542,30,4117
4834,1,201543,30,4118
4835,1,201544,30,4119
4836,1,201564,10,4122
4837,1,201564,15,4123
4838,1,201564,20,4124
4839,1,102044,10,4125
4840,1,102044,15,4126
4841,1,102044,20,4127
4842,1,102054,10,4128
4843,1,102054,15,4129
4844,1,102054,20,4130
4845,1,5203,77,4010
4846,1,102014,10,4131
4847,1,102014,15,4132
4848,1,102014,20,4133
4849,1,5482,35,4011
4850,1,101961,3,4141
4851,1,101961,5,4142
4852,1,101961,7,4143
4853,1,101962,10,4144
4854,1,101962,30,4145
4855,1,101963,30,4146
4856,1,101964,30,4147
4857,1,101961,2,4148
4858,1,101961,4,4149
4859,1,101961,6,4150
4860,1,101962,8,4151
4861,1,101962,12,4152
4862,1,101963,12,4153
4863,1,101964,12,4154
4864,1,101961,2,4155
4865,1,101961,4,4156
4866,1,101961,6,4157
4867,1,101962,8,4158
4868,1,101962,12,4159
4869,1,101963,12,4160
4870,1,101964,12,4161
4871,1,101961,2,4162
4872,1,101961,4,4163
4873,1,101961,6,4164
4874,1,101962,8,4165
4875,1,101962,12,4166
4876,1,101963,12,4167
4877,1,101964,12,4168
4878,1,101961,2,4169
4879,1,101961,4,4170
4880,1,101961,6,4171
4881,1,101962,8,4172
4882,1,101962,12,4173
4883,1,101963,12,4174
4884,1,101964,12,4175
4885,1,101984,10,4176
4886,1,101984,15,4177
4887,1,101984,20,4178
4888,1,101994,10,4179
4889,1,101994,15,4180
4890,1,101994,20,4181
4891,1,5831,14,4182
4892,1,91501,10,4185
4893,1,130501,20,4112
4894,1,130601,30,4120
4895,1,130602,50,4121
4896,1,5482,35,4136
4897,1,5482,35,4137
4898,2,5481,35,4137
4899,1,5491,21,4134
4900,2,5481,14,4134
4901,1,5492,35,4135
4902,2,5731,35,4135
4903,1,102001,3,4186
4904,1,102001,5,4187
4905,1,102001,7,4188
4906,1,102002,10,4189
4907,1,102002,30,4190
4908,1,102003,30,4191
4909,1,102004,30,4192
4910,1,100371,2,4193
4911,1,100371,4,4194
4912,1,100371,6,4195
4913,1,100372,8,4196
4914,1,100372,12,4197
4915,1,100373,12,4198
4916,1,100374,12,4199
4917,1,100071,2,4200
4918,1,100071,4,4201
4919,1,100071,6,4202
4920,1,100072,8,4203
4921,1,100072,12,4204
4922,1,100073,12,4205
4923,1,100074,12,4206
4924,1,102001,2,4207
4925,1,102001,4,4208
4926,1,102001,6,4209
4927,1,102002,8,4210
4928,1,102002,12,4211
4929,1,102003,12,4212
4930,1,102004,12,4213
4931,1,15021,77,4214
4932,1,15021,35,4215
4933,1,5882,35,4138
4934,1,5882,35,4139
4935,2,5881,35,4139
4936,1,5882,35,4140
4937,2,5841,14,4182
4938,3,5891,7,4182
4939,1,5831,28,4183
4940,2,5841,28,4183
4941,3,5881,21,4183
4942,1,201574,10,4216
4943,1,201574,15,4217
4944,1,201574,20,4218
4945,1,102021,3,4219
4946,1,102021,5,4220
4947,1,102021,7,4221
4948,1,102022,10,4222
4949,1,102022,30,4223
4950,1,102023,30,4224
4951,1,102024,30,4225
4952,1,15031,77,4226
4953,1,15031,35,4227
4954,1,100005,30,4184
4955,1,500074,10,4247
4956,1,500074,15,4248
4957,1,500074,20,4249
4958,1,500031,3,4250
4959,1,500031,5,4251
4960,1,500031,7,4252
4961,1,500032,10,4253
4962,1,500032,30,4254
4963,1,500033,30,4255
4964,1,500034,30,4256
4965,1,500031,3,4257
4966,1,500031,5,4258
4967,1,500031,7,4259
4968,1,500032,10,4260
4969,1,500032,30,4261
4970,1,500033,30,4262
4971,1,500034,30,4263
4972,1,500031,3,4264
4973,1,500031,5,4265
4974,1,500031,7,4266
4975,1,500032,10,4267
4976,1,500032,30,4268
4977,1,500033,30,4269
4978,1,500034,30,4270
4979,1,500031,3,4271
4980,1,500031,5,4272
4981,1,500031,7,4273
4982,1,500032,10,4274
4983,1,500032,30,4275
4984,1,500033,30,4276
4985,1,500034,30,4277
4986,1,102031,3,4278
4987,1,102031,5,4279
4988,1,102031,7,4280
4989,1,102032,10,4281
4990,1,102032,30,4282
4991,1,102033,30,4283
4992,1,102034,30,4284
4993,1,15041,77,4245
4994,1,15041,35,4246
4995,1,40001,7,4236
4996,1,100661,2,4306
4997,1,100661,4,4307
4998,1,100661,6,4308
4999,1,100662,8,4309
5000,1,100662,12,4310
5001,1,100663,12,4311
5002,1,100664,12,4312
5003,1,100521,2,4313
5004,1,100521,4,4314
5005,1,100521,6,4315
5006,1,100522,8,4316
5007,1,100522,12,4317
5008,1,100523,12,4318
5009,1,100524,12,4319
5010,1,100081,2,4320
5011,1,100081,4,4321
5012,1,100081,6,4322
5013,1,100082,8,4323
5014,1,100082,12,4324
5015,1,100083,12,4325
5016,1,100084,12,4326
5017,1,101631,2,4327
5018,1,101631,4,4328
5019,1,101631,6,4329
5020,1,101632,8,4330
5021,1,101632,12,4331
5022,1,101633,12,4332
5023,1,101634,12,4333
5024,1,201594,10,4334
5025,1,201594,15,4335
5026,1,201594,20,4336
5027,1,42001,10,4228
5028,1,400151,3,4229
5029,1,400151,5,4230
5030,1,400151,7,4231
5031,1,400152,10,4232
5032,1,400152,30,4233
5033,1,400153,30,4234
5034,1,400154,30,4235
5035,1,100281,2,4285
5036,1,100281,4,4286
5037,1,100281,6,4287
5038,1,100282,8,4288
5039,1,100282,12,4289
5040,1,100283,12,4290
5041,1,100284,12,4291
5042,1,101561,2,4292
5043,1,101561,4,4293
5044,1,101561,6,4294
5045,1,101562,8,4295
5046,1,101562,12,4296
5047,1,101563,12,4297
5048,1,101564,12,4298
5049,1,101561,2,4299
5050,1,101561,4,4300
5051,1,101561,6,4301
5052,1,101562,8,4302
5053,1,101562,12,4303
5054,1,101563,12,4304
5055,1,101564,12,4305
5056,1,25101,10,4237
5057,1,201551,3,4238
5058,1,201551,5,4239
5059,1,201551,7,4240
5060,1,201552,10,4241
5061,1,201552,30,4242
5062,1,201553,30,4243
5063,1,201554,30,4244
5064,1,201581,3,4339
5065,1,201581,5,4340
5066,1,201581,7,4341
5067,1,201582,10,4342
5068,1,201582,30,4343
5069,1,201583,30,4344
5070,1,201584,30,4345
5071,1,102031,2,4346
5072,1,102031,4,4347
5073,1,102031,6,4348
5074,1,102032,8,4349
5075,1,102032,12,4350
5076,1,102033,12,4351
5077,1,102034,12,4352
5078,1,102031,2,4353
5079,1,102031,4,4354
5080,1,102031,6,4355
5081,1,102032,8,4356
5082,1,102032,12,4357
5083,1,102033,12,4358
5084,1,102034,12,4359
5085,1,91701,10,4364
5086,2,91702,10,4364
5087,3,91703,10,4364
5088,1,5283,77,4360
5089,1,15051,77,4361
5090,1,5283,35,4362
5091,1,15051,35,4363
5092,1,100245,30,4367
5093,1,102111,3,4368
5094,1,102111,5,4369
5095,1,102111,7,4370
5096,1,102112,10,4371
5097,1,102112,30,4372
5098,1,102113,30,4373
5099,1,102114,30,4374
5100,1,102061,3,4375
5101,1,102061,5,4376
5102,1,102061,7,4377
5103,1,102062,10,4378
5104,1,102062,30,4379
5105,1,102063,30,4380
5106,1,102064,30,4381
5107,1,5741,21,4337
5108,2,33901,7,4337
5109,1,5741,35,4338
5110,2,5441,14,4338
5111,3,5451,14,4338
5112,1,500075,10,4382
5113,1,500075,15,4383
5114,1,500075,20,4384
5115,1,91801,10,4385
5116,1,5082,21,4365
5117,2,5081,14,4365
5118,1,5082,35,4366
5119,2,5131,14,4366
5120,3,5154,14,4366
5121,1,5203,35,4386
5122,1,500031,3,4387
5123,1,500031,5,4388
5124,1,500031,7,4389
5125,1,500032,10,4390
5126,1,500032,30,4391
5127,1,500033,30,4392
5128,1,500034,30,4393
5129,1,500031,3,4394
5130,1,500031,5,4395
5131,1,500031,7,4396
5132,1,500032,10,4397
5133,1,500032,30,4398
5134,1,500033,30,4399
5135,1,500034,30,4400
5136,1,500031,3,4401
5137,1,500031,5,4402
5138,1,500031,7,4403
5139,1,500032,10,4404
5140,1,500032,30,4405
5141,1,500033,30,4406
5142,1,500034,30,4407
5143,1,100105,30,4408
5144,1,500031,3,4409
5145,1,500031,5,4410
5146,1,500031,7,4411
5147,1,500032,10,4412
5148,1,500032,30,4413
5149,1,500033,30,4414
5150,1,500034,30,4415
5151,1,40001,7,4416
5152,1,40001,7,4417
5153,1,100265,30,4418
5182,1,5881,21,4447
5183,2,5891,14,4447
5184,1,5882,35,4448
5185,2,5831,14,4448
5186,3,5841,14,4448
5187,1,102141,3,4449
5188,1,102141,5,4450
5189,1,102141,7,4451
5190,1,102142,10,4452
5191,1,102142,30,4453
5192,1,102143,30,4454
5193,1,102144,30,4455
5194,1,102151,3,4456
5195,1,102151,5,4457
5196,1,102151,7,4458
5197,1,102152,10,4459
5198,1,102152,30,4460
5199,1,102153,30,4461
5200,1,102154,30,4462
5201,1,102161,3,4463
5202,1,102161,5,4464
5203,1,102161,7,4465
5204,1,102162,10,4466
5205,1,102162,30,4467
5206,1,102163,30,4468
5207,1,102164,30,4469
5208,1,102171,3,4470
5209,1,102171,5,4471
5210,1,102171,7,4472
5211,1,102172,10,4473
5212,1,102172,30,4474
5213,1,102173,30,4475
5214,1,102174,30,4476
5215,1,102134,10,4477
5216,1,102134,15,4478
5217,1,102134,20,4479
5219,1,5383,35,4481
5220,1,5383,35,4482
5221,2,5382,21,4482
5222,3,5381,14,4482
5223,1,5383,35,4483
5224,1,102124,10,4484
5225,1,102124,15,4485
5226,1,102124,20,4486
5229,1,102184,10,4489
5230,1,102184,15,4490
5231,1,102184,20,4491
5232,1,36302,10,4492
5233,1,36303,10,4493
5234,1,36304,10,4494
5235,1,5401,21,4495
5236,2,5601,14,4495
5237,1,5401,35,4496
5238,2,5382,14,4496
5239,3,5381,14,4496
5240,1,15061,77,4497
5241,1,15061,35,4498
