id,name,description
419,[極限]UR(力)孫悟飯(幼年期)極限Z覚醒step3,極限Z覚醒：孫悟飯(幼年期)step3
420,[極限]UR(力)孫悟飯(幼年期)極限Z覚醒step4,極限Z覚醒：孫悟飯(幼年期)step4
421,[極限]UR(力)孫悟飯(幼年期)極限Z覚醒step5,極限Z覚醒：孫悟飯(幼年期)step5
422,[極限]UR(力)孫悟飯(幼年期)極限Z覚醒step6,極限Z覚醒：孫悟飯(幼年期)step6
423,[極限]UR(力)孫悟飯(幼年期)極限Z覚醒step7,極限Z覚醒：孫悟飯(幼年期)step7
424,SSR(体)リクームドッカン覚醒,ドッカン覚醒ルート
425,SSR(力)ジースドッカン覚醒,ドッカン覚醒ルート
426,SSR(速)バータドッカン覚醒,ドッカン覚醒ルート
427,SSR(技)グルドドッカン覚醒,ドッカン覚醒ルート
428,SSR(知)ギニュードッカン覚醒,ドッカン覚醒ルート
429,SSR(速)超サイヤ人2カリフラドッカン覚醒,ドッカン覚醒ルート
430,SSR(体)ケール(暴走)ドッカン覚醒,ドッカン覚醒ルート
431,SSR(体)超サイヤ人2ケフラドッカン覚醒,ドッカン覚醒ルート
432,SR(力)カリフラドッカン覚醒,ドッカン覚醒ルート
433,SR(知)ケールドッカン覚醒,ドッカン覚醒ルート
434,SSR(技)超サイヤ人キャベドッカン覚醒,ドッカン覚醒ルート
435,"SSR(知)孫悟空(身勝手の極意""兆"")ドッカン覚醒",ドッカン覚醒ルート
436,SSR(力)超サイヤ人ゴッドSS孫悟空ドッカン覚醒,ドッカン覚醒ルート
437,SSR(速)超サイヤ人ゴッド孫悟空ドッカン覚醒,ドッカン覚醒ルート
438,SSR(力)超サイヤ人ゴッド孫悟空ドッカン覚醒,ドッカン覚醒ルート
439,[超激](速)ターレスドッカン覚醒,ドッカン覚醒ルート
440,[超激](速)ターレス(大猿)ドッカン覚醒,ドッカン覚醒ルート
441,[超激](体)孫悟空ドッカン覚醒,ドッカン覚醒ルート
442,SSR(力)マジュニア(巨大化)ドッカン覚醒,ドッカン覚醒ルート
443,SSR(体)孫悟空ドッカン覚醒,ドッカン覚醒ルート
444,SSR(技)超サイヤ人2孫悟飯(少年期)ドッカン覚醒,ドッカン覚醒ルート
445,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step1,極限Z覚醒：フリーザ(フルパワー)step1
446,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step2,極限Z覚醒：フリーザ(フルパワー)step2
447,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step3,極限Z覚醒：フリーザ(フルパワー)step3
448,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step4,極限Z覚醒：フリーザ(フルパワー)step4
449,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step5,極限Z覚醒：フリーザ(フルパワー)step5
450,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step6,極限Z覚醒：フリーザ(フルパワー)step6
451,[極限]UR(体)フリーザ(フルパワー)極限Z覚醒step7,極限Z覚醒：フリーザ(フルパワー)step7
452,[LRドッカン]UR+ビルスドッカン覚醒,ドッカン覚醒ルート
453,[LRドッカン]LRビルス&ウイスドッカン覚醒,ドッカン覚醒ルート
454,SSR(体)ウイスドッカン覚醒,ドッカン覚醒ルート
455,[超激](速)超サイヤ人ゴッドSSベジータドッカン覚醒,ドッカン覚醒ルート
456,[超激](力)トッポドッカン覚醒,ドッカン覚醒ルート
457,[超激](力)ジレンドッカン覚醒,ドッカン覚醒ルート
458,[超激](速)ディスポドッカン覚醒,ドッカン覚醒ルート
459,SSR(技)人造人間17号ドッカン覚醒,ドッカン覚醒ルート
460,SSR(技)人造人間18号ドッカン覚醒,ドッカン覚醒ルート
461,SSR(体)リブリアンドッカン覚醒,ドッカン覚醒ルート
462,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step1,極限Z覚醒：超サイヤ人孫悟空step1
463,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step2,極限Z覚醒：超サイヤ人孫悟空step2
464,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step3,極限Z覚醒：超サイヤ人孫悟空step3
465,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step4,極限Z覚醒：超サイヤ人孫悟空step4
466,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step5,極限Z覚醒：超サイヤ人孫悟空step5
467,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step6,極限Z覚醒：超サイヤ人孫悟空step6
468,[極限]UR(力)超サイヤ人孫悟空極限Z覚醒step7,極限Z覚醒：超サイヤ人孫悟空step7
469,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step1,極限Z覚醒：超サイヤ人孫悟飯step1
470,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step2,極限Z覚醒：超サイヤ人孫悟飯step2
471,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step3,極限Z覚醒：超サイヤ人孫悟飯step3
472,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step4,極限Z覚醒：超サイヤ人孫悟飯step4
473,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step5,極限Z覚醒：超サイヤ人孫悟飯step5
474,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step6,極限Z覚醒：超サイヤ人孫悟飯step6
475,[極限]UR(速)超サイヤ人孫悟飯極限Z覚醒step7,極限Z覚醒：超サイヤ人孫悟飯step7
476,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step1,極限Z覚醒：超サイヤ人孫悟天step1
477,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step2,極限Z覚醒：超サイヤ人孫悟天step2
478,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step3,極限Z覚醒：超サイヤ人孫悟天step3
479,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step4,極限Z覚醒：超サイヤ人孫悟天step4
480,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step5,極限Z覚醒：超サイヤ人孫悟天step5
481,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step6,極限Z覚醒：超サイヤ人孫悟天step6
482,[極限]UR(力)超サイヤ人孫悟天極限Z覚醒step7,極限Z覚醒：超サイヤ人孫悟天step7
483,[LRドッカン]UR+バーダックドッカン覚醒,ドッカン覚醒ルート
484,[LRドッカン]LRバーダックドッカン覚醒,ドッカン覚醒ルート
485,SSR(体)スラッグドッカン覚醒,ドッカン覚醒ルート
486,SSR(力)孫悟空(界王拳)ドッカン覚醒,ドッカン覚醒ルート
487,[LRドッカン]UR+トランクス(青年期)(未来)ドッカン覚醒,ドッカン覚醒ルート
488,[LRドッカン]LR超サイヤ人トランクス(未来)ドッカン覚醒,ドッカン覚醒ルート
489,[超激](体)超サイヤ人孫悟飯(未来)ドッカン覚醒,ドッカン覚醒ルート
490,[超激](体)人造人間17号(未来)ドッカン覚醒,ドッカン覚醒ルート
491,[超激](速)人造人間18号(未来)ドッカン覚醒,ドッカン覚醒ルート
492,[極限]UR(技)パーフェクトセル極限Z覚醒step1,極限Z覚醒：パーフェクトセルstep1
493,[極限]UR(技)パーフェクトセル極限Z覚醒step2,極限Z覚醒：パーフェクトセルstep2
494,[極限]UR(技)パーフェクトセル極限Z覚醒step3,極限Z覚醒：パーフェクトセルstep3
495,[極限]UR(技)パーフェクトセル極限Z覚醒step4,極限Z覚醒：パーフェクトセルstep4
496,[極限]UR(技)パーフェクトセル極限Z覚醒step5,極限Z覚醒：パーフェクトセルstep5
497,[極限]UR(技)パーフェクトセル極限Z覚醒step6,極限Z覚醒：パーフェクトセルstep6
498,[極限]UR(技)パーフェクトセル極限Z覚醒step7,極限Z覚醒：パーフェクトセルstep7
499,SSR(体)魔人ブウ(悪)ドッカン覚醒,ドッカン覚醒ルート
500,SSR(力)孫悟空(少年期)ドッカン覚醒,ドッカン覚醒ルート
501,[超激](技)超フルパワーサイヤ人4孫悟空ドッカン覚醒,ドッカン覚醒ルート
502,[超激](体)フリーザ(最終形態)(GT)ドッカン覚醒,ドッカン覚醒ルート
503,[超激](知)セル(完全体)(GT)ドッカン覚醒,ドッカン覚醒ルート
504,[超激](力)孫悟空(GT)ドッカン覚醒,ドッカン覚醒ルート
505,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step1,極限Z覚醒：アルティメット孫悟飯step1
506,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step2,極限Z覚醒：アルティメット孫悟飯step2
507,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step3,極限Z覚醒：アルティメット孫悟飯step3
508,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step4,極限Z覚醒：アルティメット孫悟飯step4
509,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step5,極限Z覚醒：アルティメット孫悟飯step5
510,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step6,極限Z覚醒：アルティメット孫悟飯step6
511,[極限]UR(知)アルティメット孫悟飯極限Z覚醒step7,極限Z覚醒：アルティメット孫悟飯step7
512,[超激](力)人造人間21号(変身)ドッカン覚醒,ドッカン覚醒ルート
513,[超激](技)人造人間16号ドッカン覚醒,ドッカン覚醒ルート
514,[超激](体)人造人間17号ドッカン覚醒,ドッカン覚醒ルート
515,SSR(知)人造人間21号(通常)ドッカン覚醒,ドッカン覚醒ルート
516,SR(速)バーダックドッカン覚醒,ドッカン覚醒ルート
517,SSR(速)バーダック(大猿)ドッカン覚醒,ドッカン覚醒ルート
518,SSR(体)トテッポ(大猿)ドッカン覚醒,ドッカン覚醒ルート
519,SSR(知)パンブーキン(大猿)ドッカン覚醒,ドッカン覚醒ルート
520,SSR(速)トーマ(大猿)ドッカン覚醒,ドッカン覚醒ルート
521,[LRドッカン]SSRグレートサイヤマン1号&2号ドッカン覚醒,ドッカン覚醒ルート
522,[LRドッカン]UR+グレートサイヤマン1号&2号ドッカン覚醒,ドッカン覚醒ルート
523,[LRドッカン]LRグレートサイヤマン1号&2号ドッカン覚醒,ドッカン覚醒ルート
524,[LRドッカン]UR+セル(完全体)ドッカン覚醒,ドッカン覚醒ルート
525,[LRドッカン]LRセル(完全体)&セルジュニアドッカン覚醒,ドッカン覚醒ルート
526,SSR(速)クウラ(最終形態)ドッカン覚醒,ドッカン覚醒ルート
527,SSR(速)ピッコロドッカン覚醒,ドッカン覚醒ルート
528,[極限]UR(速)ピッコロ極限Z覚醒step1,極限Z覚醒：ピッコロstep1
529,[極限]UR(速)ピッコロ極限Z覚醒step2,極限Z覚醒：ピッコロstep2
530,[極限]UR(速)ピッコロ極限Z覚醒step3,極限Z覚醒：ピッコロstep3
531,[極限]UR(速)ピッコロ極限Z覚醒step4,極限Z覚醒：ピッコロstep4
532,[極限]UR(速)ピッコロ極限Z覚醒step5,極限Z覚醒：ピッコロstep5
533,[極限]UR(速)ピッコロ極限Z覚醒step6,極限Z覚醒：ピッコロstep6
534,[極限]UR(速)ピッコロ極限Z覚醒step7,極限Z覚醒：ピッコロstep7
535,[超激]SSR(速)超サイヤ人孫悟空ドッカン覚醒,ドッカン覚醒ルート
536,[超激]SSR(技)フリーザ(第一形態)ドッカン覚醒,ドッカン覚醒ルート
537,[超激]SSR(体)孫悟空(界王拳)ドッカン覚醒,ドッカン覚醒ルート
538,[超激]SSR(力)フリーザ(最終形態)ドッカン覚醒,ドッカン覚醒ルート
539,SSR(体)トランクス(幼年期)&孫悟天(幼年期)&マーロンドッカン覚醒,ドッカン覚醒ルート
540,[LRドッカン]UR孫悟空&フリーザ(最終形態)(天使)ドッカン覚醒,ドッカン覚醒ルート
541,[LRドッカン]LR孫悟空&フリーザ(最終形態)(天使)ドッカン覚醒,ドッカン覚醒ルート
542,[超激]SSR(力)魔人ブウ(悪)ドッカン覚醒,ドッカン覚醒ルート
543,[超激]SSR(知)ミスター・サタンドッカン覚醒,ドッカン覚醒ルート
544,[超激]SSR(力)魔人ブウ(善)ドッカン覚醒,ドッカン覚醒ルート
545,[超激]SR(体)魔人ブウ(純粋悪)ドッカン覚醒,ドッカン覚醒ルート
546,SSR(技)界王神ドッカン覚醒,ドッカン覚醒ルート
547,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step1,極限Z覚醒：魔人ブウ(純粋)step1
548,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step2,極限Z覚醒：魔人ブウ(純粋)step2
549,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step3,極限Z覚醒：魔人ブウ(純粋)step3
550,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step4,極限Z覚醒：魔人ブウ(純粋)step4
551,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step5,極限Z覚醒：魔人ブウ(純粋)step5
552,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step6,極限Z覚醒：魔人ブウ(純粋)step6
553,[極限]UR(体)魔人ブウ(純粋)極限Z覚醒step7,極限Z覚醒：魔人ブウ(純粋)step7
554,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step1,極限Z覚醒：超サイヤ人3孫悟空step1
555,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step2,極限Z覚醒：超サイヤ人3孫悟空step2
556,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step3,極限Z覚醒：超サイヤ人3孫悟空step3
557,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step4,極限Z覚醒：超サイヤ人3孫悟空step4
558,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step5,極限Z覚醒：超サイヤ人3孫悟空step5
559,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step6,極限Z覚醒：超サイヤ人3孫悟空step6
560,[極限]UR(力)超サイヤ人3孫悟空極限Z覚醒step7,極限Z覚醒：超サイヤ人3孫悟空step7
561,SSR(技)アルティメット孫悟飯ドッカン覚醒,ドッカン覚醒ルート
562,[LRドッカン]UR+ベジータドッカン覚醒,ドッカン覚醒ルート
563,[LRドッカン]LR超サイヤ人ベジータドッカン覚醒,ドッカン覚醒ルート
564,SR(速)孫悟空(少年期)ドッカン覚醒,ドッカン覚醒ルート
565,[超激]SSR(速)メタルクウラドッカン覚醒,ドッカン覚醒ルート
566,[超激]SSR(力)ピッコロドッカン覚醒,ドッカン覚醒ルート
567,[超激]SSR(技)超サイヤ人ベジータドッカン覚醒,ドッカン覚醒ルート
568,SR(速)メタルクウラ[速]ドッカン覚醒,ドッカン覚醒ルート
569,SR(技)メタルクウラ[技]ドッカン覚醒,ドッカン覚醒ルート
570,SR(知)メタルクウラ[知]ドッカン覚醒,ドッカン覚醒ルート
571,SR(力)メタルクウラ[力]ドッカン覚醒,ドッカン覚醒ルート
572,SR(体)メタルクウラ[体]ドッカン覚醒,ドッカン覚醒ルート
573,[極限]UR(技)ビルス極限Z覚醒step1,極限Z覚醒：ビルスstep1
574,[極限]UR(技)ビルス極限Z覚醒step2,極限Z覚醒：ビルスstep2
575,[極限]UR(技)ビルス極限Z覚醒step3,極限Z覚醒：ビルスstep3
576,[極限]UR(技)ビルス極限Z覚醒step4,極限Z覚醒：ビルスstep4
577,[極限]UR(技)ビルス極限Z覚醒step5,極限Z覚醒：ビルスstep5
578,[極限]UR(技)ビルス極限Z覚醒step6,極限Z覚醒：ビルスstep6
579,[極限]UR(技)ビルス極限Z覚醒step7,極限Z覚醒：ビルスstep7
580,[極限]UR(知)パーフェクトセル極限Z覚醒step1,極限Z覚醒：パーフェクトセルstep1
581,[極限]UR(知)パーフェクトセル極限Z覚醒step2,極限Z覚醒：パーフェクトセルstep2
582,[極限]UR(知)パーフェクトセル極限Z覚醒step3,極限Z覚醒：パーフェクトセルstep3
583,[極限]UR(知)パーフェクトセル極限Z覚醒step4,極限Z覚醒：パーフェクトセルstep4
584,[極限]UR(知)パーフェクトセル極限Z覚醒step5,極限Z覚醒：パーフェクトセルstep5
585,[極限]UR(知)パーフェクトセル極限Z覚醒step6,極限Z覚醒：パーフェクトセルstep6
586,[極限]UR(知)パーフェクトセル極限Z覚醒step7,極限Z覚醒：パーフェクトセルstep7
587,SSR(知)ビーデルドッカン覚醒,ドッカン覚醒ルート
