id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
393,カオスウェーブ,相手に大ダメージを与え、ATKを低下させる,,0,100,10,0
394,カオスビーム,相手に大ダメージを与え、ATKを低下させる,,0,100,10,0
395,カオスボール,相手に特大ダメージを与える,,0,120,15,0
396,ボルケーノエクスプロージョン,相手に大ダメージを与え、ATKを低下させる,,0,100,10,0
397,ギャリックキャノン,相手に大ダメージを与える,,0,100,10,0
398,ギャリックキャノン,相手に特大ダメージを与える,,0,120,15,0
399,時とばし,超特大ダメージを与え、まれに気絶させる,,0,150,20,0
400,バスターキャノン,相手に大ダメージを与える,,0,100,10,0
401,魔貫光殺砲(分身),相手に超特大ダメージを与える,,0,150,20,0
402,連続死ね死ねミサイル,相手に超絶特大ダメージを与える,,0,180,25,0
403,スーパーゴーストカミカゼアタック,相手に超絶特大ダメージを与える,,0,180,25,0
404,スーパーゴーストカミカゼアタック,"相手に特大ダメージを与え、
DEFを大幅に低下させる",,0,120,15,0
405,激突ウルトラブウブウバレーボール,"1ターンATKが超大幅上昇し、
超絶特大ダメージを与える",,0,180,25,0
406,スーパーゴーストカミカゼアタック,超特大ダメージを与え、まれに気絶させる,,0,150,20,0
407,ギャラクティカドーナツ,相手に特大ダメージを与える,,0,120,15,0
408,どどはめ波,相手に特大ダメージを与えATKを低下させる,,0,120,15,0
409,超かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
410,10倍界王拳 ゴッドかめはめ波,"相手に超絶特大ダメージを与え、
HPの7%分ダメージを受ける",,0,180,25,0
411,破壊神の制裁,相手に超特大ダメージを与える,,0,150,20,0
412,10倍界王拳 ゴッドかめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
413,10倍界王拳 ゴッドかめはめ波,"相手に超絶特大ダメージを与え、
HPの5%分ダメージを受ける",,0,180,25,0
414,キルドライバー,相手に超特大ダメージ&高確率で気絶させる,,0,150,20,0
415,デスボール,相手に大ダメージを与え、ATKを低下させる,,0,100,10,0
416,ギガンティック元気玉,超特大ダメージを与え、まれに気絶させる,,0,150,20,0
417,スーパーノヴァ,相手に超特大ダメージを与える,,0,150,20,0
418,乙女ブラスト,相手に超特大ダメージを与える,,0,150,20,0
419,スピリッツキャノン,相手に超特大ダメージを与える,,0,150,20,0
420,特大爆発,"敵全体に大規模ダメージを与え、
HPの20%分ダメージを受ける",,1,120,15,0
421,ギャリック砲,相手に超特大ダメージを与える,,0,150,20,0
422,ライトニングシャワーレイン,超特大ダメージを与え、DEFを低下させる,,0,150,20,0
423,バスターキャノン,相手に超特大ダメージを与える,,0,150,20,0
424,超かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
425,バイスシャウト,"相手に超絶特大ダメージを与え、
ATKとDEFを低下させる",,0,180,25,0
426,超かめはめ波,相手に大ダメージを与える,,0,100,10,0
427,フレイムシャワーブレス,相手に超特大ダメージを与える,,0,150,20,0
428,連続スーパードーナツ,相手に特大ダメージを与え、必殺技を封じる,,0,120,15,0
429,激烈光弾,相手に特大ダメージを与え、ATKを低下させる,,0,120,15,0
430,豪力神撃波,"相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
431,スーパーゴーストカミカゼアタック,相手に超絶特大ダメージを与える,,0,180,25,0
432,スーパーゴーストカミカゼアタック,相手に特大ダメージを与える,,0,120,15,0
433,バニシングボール,相手に超特大ダメージを与え、DEFを低下させる,,0,150,20,0
434,キルドライバー,相手に超特大ダメージを与え、まれに気絶させる,,0,150,20,0
435,かめはめ波,ATKが大幅に上昇し、特大ダメージを与える,,0,70,15,0
436,イノシシアタック,相手に大ダメージを与える,,0,100,10,0
437,ダイナマイトキック,相手に大ダメージを与える,,0,100,10,0
438,超かめはめ波,超特大ダメージを与え、3ターンATKが上昇,,0,100,20,0
439,アースブレイカー,"相手に超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
440,アースブレイカー,"相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
441,ゴールデンデスボール,相手に超特大ダメージを与える,,0,150,20,0
442,アースブレイカー,相手に超絶特大ダメージを与える,,0,180,25,0
443,アースブレイカー,相手に爆発的な威力ダメージ,,0,13000,20,0
444,サディスティックダンス,相手に大ダメージを与える,,0,100,10,0
445,サディスティックダンス,相手に特大ダメージを与える,,0,120,15,0
446,アクセルダンス,相手に超特大ダメージを与える,,0,150,20,0
447,アクセルダンス,相手に極大ダメージを与える,,0,200,5,0
448,ノンストップバイオレンス,"相手に超極大ダメージを与え、
ATKとDEFを低下させる",,0,250,10,0
449,バーニングかめはめ波,相手に特大ダメージを与える,,0,120,15,0
450,サンダーフラッシュ,超特大ダメージを与え、ATKを大幅低下させる,,0,150,20,0
451,地獄門,"相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
452,ビリビリの魔術,相手に特大ダメージ&高確率で気絶させる,,0,120,15,0
453,バーニングかめはめ波,超特大ダメージを与え、3ターンATKが上昇,,0,100,20,0
454,マイナスエネルギーパワーボール,"相手に超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
455,マイナスエネルギーパワーボール,"相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
456,暗黒龍殺弾,相手に超特大ダメージを与え、DEFを低下させる,,0,150,20,0
457,暗黒龍殺弾,"相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
458,ドラゴン大振動,相手に大ダメージを与え、ATKを低下させる,,0,100,10,0
459,フリージングアイ,"相手に特大ダメージを与え、
DEFを大幅に低下させる",,0,120,15,0
460,フレイムショット,超特大ダメージを与え、3ターンATKが上昇,,0,100,20,0
461,ドラゴンサンダー,相手に大ダメージを与え、まれに気絶させる,,0,100,10,0
462,旋風回転刃,相手に中ダメージを与え、必殺技を封じる,,0,70,10,0
463,ドラゴンタックル,相手に大ダメージを与え、DEFを低下させる,,0,100,10,0
464,フレイムショット,相手に超特大ダメージを与える,,0,150,20,0
465,かめはめ波,相手に大ダメージを与え、DEFを低下させる,,0,100,10,0
466,ギャリック砲,相手に大ダメージを与え、DEFを低下させる,,0,100,10,0
467,ヒートドームアタック,相手に大ダメージを与える,,0,100,10,0
468,ブラックかめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
469,ブラックパワーボール,"相手に超絶特大ダメージを与え、
ATKとDEFを低下させる",,0,180,25,0
470,ブラックかめはめ波,相手に大ダメージを与える,,0,100,10,0
471,ジャスティスラッシュ,相手に超特大ダメージを与える,,0,150,20,0
472,ブレイクキャノン,相手に超特大ダメージを与える,,0,150,20,0
473,かめはめ波砲,相手に大ダメージを与える,,0,100,10,0
474,うんち投げ,相手に大ダメージを与える,,0,100,10,0
475,キーンとうん,相手に大ダメージを与える,,0,100,10,0
476,魔貫光殺砲,相手に特大ダメージを与える,,0,120,15,0
477,魔空包囲弾,相手に超特大ダメージを与える,,0,150,20,0
478,魔空包囲弾,相手に極大ダメージを与える,,0,200,5,0
479,地球をなめるなよ…！,相手に超極大ダメージを与える,,0,250,10,0
480,んちゃ砲,相手に超特大ダメージを与える,,0,150,20,0
481,プロレスごっこ,相手に超特大ダメージを与える,,0,150,20,0
482,地球割り,敵全体に大規模ダメージを与える,,1,120,15,0
483,キーン！,超特大ダメージを与え、まれに気絶させる,,0,150,20,0
484,キーーーン！,超特大ダメージを与え、まれに気絶させる,,0,150,20,0
485,超能力,相手に特大ダメージ&超高確率で気絶させる,,0,120,15,0
486,手榴弾,"相手に超特大ダメージを与え、
HPの7%分ダメージを受ける",,0,150,20,0
487,ごあいさつ砲,相手に超特大ダメージを与える,,0,150,20,0
488,どどん波,相手に超特大ダメージを与える,,0,150,20,0
489,手榴弾,相手に超特大ダメージを与える,,0,150,20,0
490,フィニッシュバスター,相手に大ダメージを与える,,0,100,10,0
491,ビーデルラッシュ,相手に特大ダメージ&DEFを低下させる,,0,120,15,0
492,アンゴルシュート,相手に大ダメージを与える,,0,100,10,0
493,モアブラスト,相手に大ダメージを与える,,0,100,10,0
494,魔空包囲弾,相手に大ダメージを与え、DEFを低下させる,,0,100,10,0
495,ベジットソード,相手に超絶特大ダメージを与える,,0,180,25,0
496,ファイナルかめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
497,神裂斬,"相手に超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
498,神裂演武斬,"相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
499,シャイニングスラッシュ,超特大ダメージを与え、3ターンATKが上昇,,0,100,20,0
500,魔閃光,超特大ダメージを与え、6ターンATKが上昇,,0,100,20,0
501,神裂斬,相手に超特大ダメージを与え、DEFを低下させる,,0,150,20,0
502,神裂斬,"相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
503,閃光弾,相手に超特大ダメージを与え、まれに気絶させる,,0,150,20,0
504,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
505,ビッグ・バン・アタック,相手に超特大ダメージを与える,,0,150,20,0
506,魔閃光,相手に超特大ダメージを与える,,0,150,20,0
507,気円斬,相手に超特大ダメージを与える,,0,150,20,0
508,エビルインパルス,相手に超特大ダメージを与える,,0,150,20,0
509,太陽系破壊かめはめ波,ATKとDEFが上昇し、超絶特大ダメージを与える,,0,160,25,0
510,太陽系破壊かめはめ波,ATKとDEFが上昇し、超絶特大ダメージを与える,,0,160,25,0
511,自爆,"ATKとDEFが上昇し、
敵全体に大規模ダメージを与える",,1,100,15,0
512,親子かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
513,エレガントブラスター,相手に特大ダメージを与える,,0,120,15,0
514,フルパワーエネルギーボール,相手に特大ダメージを与える,,0,120,15,0
515,マキシマムバスター,相手に特大ダメージを与える,,0,120,15,0
516,ダブルサンデー,相手に特大ダメージを与える,,0,120,15,0
