id,passive_skill_set_id,passive_skill_id
10960000,1096,1096
10960001,1096,1001096
10960002,1096,2001096
10970000,1097,1097
10970001,1097,1001097
10970002,1097,2001097
10970003,1097,3001097
10980000,1098,1098
10980001,1098,1001098
10980002,1098,2001098
10990000,1099,1099
10990001,1099,1001099
11000000,1100,1100
11000001,1100,1001100
11000002,1100,2001100
11010000,1101,1101
11010001,1101,1001101
11010002,1101,2001101
11020000,1102,1102
11020001,1102,1001102
11020002,1102,2001102
11030000,1103,1103
11030001,1103,1001103
11030002,1103,2001103
11040000,1104,1104
11040001,1104,1001104
11050000,1105,1105
11050001,1105,1001105
11060000,1106,1106
11060001,1106,1001106
11060002,1106,2001106
11070000,1107,1107
11070001,1107,1001107
11070002,1107,2001107
11080000,1108,1108
11080001,1108,1001108
11090000,1109,1109
11090001,1109,1001109
11100000,1110,1110
11110000,1111,1111
11120000,1112,1112
11120001,1112,1001112
11120002,1112,2001112
11130000,1113,1113
11130001,1113,1001113
11130002,1113,2001113
11140000,1114,1114
11140001,1114,1001114
11150000,1115,1115
11150001,1115,1001115
11150002,1115,2001115
11150003,1115,3001115
11150004,1115,4001115
11150005,1115,5001115
11150006,1115,6001115
11150007,1115,7001115
11160000,1116,1116
11160001,1116,1001116
11170000,1117,1117
11170001,1117,1001117
11170002,1117,2001117
11180000,1118,1118
11180001,1118,1001118
11180002,1118,2001118
11180003,1118,3001118
11180004,1118,4001118
11180005,1118,5001118
11190000,1119,1119
11190001,1119,1001119
11200000,1120,1120
11200001,1120,1001120
11200002,1120,2001120
11200003,1120,3001120
11210000,1121,1121
11210001,1121,1001121
11210002,1121,2001121
11210003,1121,3001121
11210004,1121,4001121
11210005,1121,5001121
11220000,1122,1122
11220001,1122,1001122
11220002,1122,2001122
11220003,1122,3001122
11220004,1122,4001122
11220005,1122,5001122
11220006,1122,6001122
11220007,1122,7001122
11230000,1123,1123
11230001,1123,1001123
11240000,1124,1124
11240001,1124,1001124
11250000,1125,1125
11250001,1125,1001125
11250002,1125,2001125
11250003,1125,3001125
11250004,1125,4001125
11250005,1125,5001125
11250006,1125,6001125
11250007,1125,7001125
11260000,1126,1126
11260001,1126,1001126
11270000,1127,1127
11270001,1127,1001127
11280000,1128,1128
11280001,1128,1001128
11280002,1128,2001128
11280003,1128,3001128
11290000,1129,1129
11290001,1129,1001129
11300000,1130,1130
11310000,1131,1131
11320000,1132,1132
11320001,1132,1001132
11320002,1132,2001132
11330000,1133,1133
11330001,1133,1001133
11330002,1133,2001133
11330003,1133,3001133
11340000,1134,1134
11340001,1134,1001134
11340002,1134,2001134
11340003,1134,3001134
11350000,1135,1135
11350001,1135,1001135
11350002,1135,2001135
11360000,1136,1136
11360001,1136,1001136
11360002,1136,2001136
11370000,1137,1137
11370001,1137,1001137
11370002,1137,2001137
11380000,1138,1138
11390000,1139,1139
11390001,1139,1001139
11390002,1139,2001139
11400000,1140,1140
11400001,1140,1001140
11400002,1140,2001140
11410000,1141,1141
11410001,1141,1001141
11410002,1141,2001141
11420000,1142,1142
11430000,1143,1143
11430001,1143,1001143
11440000,1144,1144
11450000,1145,1145
11450001,1145,1001145
11450002,1145,2001145
11460000,1146,1146
11460001,1146,1001146
11470000,1147,1147
11470001,1147,1001147
11480000,1148,1148
11480001,1148,1001148
11480002,1148,2001148
11490000,1149,1149
11490001,1149,1001149
11500000,1150,1150
11500001,1150,1001150
11510000,1151,1151
11510001,1151,1001151
11520000,1152,1152
11520001,1152,1001152
11530000,1153,1153
11530001,1153,1001153
11530002,1153,2001153
11540000,1154,1154
11540001,1154,1001154
11540002,1154,2001154
11540003,1154,3001154
11550000,1155,1155
11550001,1155,1001155
11550002,1155,2001155
11550003,1155,3001155
11560000,1156,1156
11560001,1156,1001156
11560002,1156,2001156
11570000,1157,1157
11570001,1157,1001157
11570002,1157,2001157
11580000,1158,1158
11580001,1158,1001158
11580002,1158,2001158
11590000,1159,1159
11590001,1159,1001159
11590002,1159,2001159
11600000,1160,1160
11600001,1160,1001160
11610000,1161,1161
11610001,1161,1001161
11620000,1162,1162
11620001,1162,1001162
11630000,1163,1163
11630001,1163,1001163
11640000,1164,1164
11640001,1164,1001164
11640002,1164,2001164
11650000,1165,1165
11650001,1165,1001165
11650002,1165,2001165
11660000,1166,1166
11660001,1166,1001166
11670000,1167,1167
11670001,1167,1001167
11680000,1168,1168
11690000,1169,1169
11690001,1169,1001169
11700000,1170,1170
11700001,1170,1001170
11710000,1171,1171
11710001,1171,1001171
11720000,1172,1172
11730000,1173,1173
11730001,1173,1001173
11740000,1174,1174
11740001,1174,1001174
11750000,1175,1175
11750001,1175,1001175
11760000,1176,1176
11760001,1176,1001176
11760002,1176,2001176
11760003,1176,3001176
11770000,1177,1177
11770001,1177,1001177
11770002,1177,2001177
11770003,1177,3001177
11780000,1178,1178
11780001,1178,1001178
11780002,1178,2001178
11780003,1178,3001178
11790000,1179,1179
11790001,1179,1001179
11800000,1180,1180
11800001,1180,1001180
11800002,1180,2001180
11810000,1181,1181
11810001,1181,1001181
11810002,1181,2001181
11820000,1182,1182
11820001,1182,1001182
11820002,1182,2001182
11830000,1183,1183
11830001,1183,1001183
11830002,1183,2001183
11840000,1184,1184
11840001,1184,1001184
11850000,1185,1185
11850001,1185,1001185
11860000,1186,1186
11860001,1186,1001186
11870000,1187,1187
11870001,1187,1001187
11870002,1187,2001187
11880000,1188,1188
11880001,1188,1001188
11880002,1188,2001188
11890000,1189,1189
11890001,1189,1001189
11890002,1189,2001189
11900000,1190,1190
11900001,1190,1001190
11900002,1190,2001190
11910000,1191,1191
11910001,1191,1001191
11910002,1191,2001191
11920000,1192,1192
11920001,1192,1001192
11920002,1192,2001192
11930000,1193,1193
11930001,1193,1001193
11930002,1193,2001193
11940000,1194,1194
11940001,1194,1001194
11950000,1195,1195
11950001,1195,1001195
11960000,1196,1196
11960001,1196,1001196
11970000,1197,1197
11970001,1197,1001197
11980000,1198,1198
11980001,1198,1001198
11990000,1199,1199
11990001,1199,1001199
11990002,1199,2001199
12000000,1200,1200
12000001,1200,1001200
12000002,1200,2001200
12010000,1201,1201
12020000,1202,1202
12030000,1203,1203
12040000,1204,1204
12040001,1204,1001204
12040002,1204,2001204
12050000,1205,1205
12050001,1205,1001205
12060000,1206,1206
12060001,1206,1001206
12070000,1207,1207
12070001,1207,1001207
12070002,1207,2001207
12070003,1207,3001207
12070004,1207,4001207
12070005,1207,5001207
12080000,1208,1208
12080001,1208,1001208
12080002,1208,2001208
12080003,1208,3001208
12080004,1208,4001208
12080005,1208,5001208
12090000,1209,1209
12090001,1209,1001209
12090002,1209,2001209
12100000,1210,1210
12100001,1210,1001210
12100002,1210,2001210
12110000,1211,1211
12110001,1211,1001211
12110002,1211,2001211
12120000,1212,1212
12120001,1212,1001212
12120002,1212,2001212
12130000,1213,1213
12130001,1213,1001213
12140000,1214,1214
12140001,1214,1001214
12150000,1215,1215
12160000,1216,1216
12160001,1216,1001216
12170000,1217,1217
12170001,1217,1001217
12170002,1217,2001217
12180000,1218,1218
12180001,1218,1001218
12180002,1218,2001218
12190000,1219,1219
12190001,1219,1001219
12200000,1220,1220
12200001,1220,1001220
12210000,1221,1221
12210001,1221,1001221
12220000,1222,1222
12220001,1222,1001222
12220002,1222,2001222
12220003,1222,3001222
12230000,1223,1223
12230001,1223,1001223
12230002,1223,2001223
12230003,1223,3001223
12230004,1223,4001223
12240000,1224,1224
12240001,1224,1001224
12240002,1224,2001224
12250000,1225,1225
12250001,1225,1001225
12250002,1225,2001225
12260000,1226,1226
12260001,1226,1001226
12260002,1226,2001226
12260003,1226,3001226
12270000,1227,1227
12270001,1227,1001227
12270002,1227,2001227
12270003,1227,3001227
12280000,1228,1228
12280001,1228,1001228
12280002,1228,2001228
12280003,1228,3001228
12290000,1229,1229
12290001,1229,1001229
12290002,1229,2001229
12290003,1229,3001229
12290004,1229,4001229
12290005,1229,5001229
12300000,1230,1230
12300001,1230,1001230
12300002,1230,2001230
12300003,1230,3001230
12300004,1230,4001230
12310000,1231,1231
12310001,1231,1001231
12310002,1231,2001231
12310003,1231,3001231
12320000,1232,1232
12320001,1232,1001232
12320002,1232,2001232
12320003,1232,3001232
12330000,1233,1233
12330001,1233,1001233
12340000,1234,1234
12340001,1234,1001234
12350000,1235,1235
12350001,1235,1001235
12360000,1236,1236
12360001,1236,1001236
12360002,1236,2001236
12370000,1237,1237
12370001,1237,1001237
12370002,1237,2001237
12380000,1238,1238
12380001,1238,1001238
12380002,1238,2001238
12380003,1238,3001238
12380004,1238,4001238
12390000,1239,1239
12390001,1239,1001239
12390002,1239,2001239
12390003,1239,3001239
12390004,1239,4001239
12400000,1240,1240
12400001,1240,1001240
12400002,1240,2001240
12400003,1240,3001240
12400004,1240,4001240
12410000,1241,1241
12410001,1241,1001241
12410002,1241,2001241
12410003,1241,3001241
12410004,1241,4001241
12420000,1242,1242
12420001,1242,1001242
12420002,1242,2001242
12420003,1242,3001242
12420004,1242,4001242
12420005,1242,5001242
12430000,1243,1243
12430001,1243,1001243
12430002,1243,2001243
12430003,1243,3001243
12430004,1243,4001243
12430005,1243,5001243
12440000,1244,1244
12440001,1244,1001244
12440002,1244,2001244
12450000,1245,1245
12450001,1245,1001245
12450002,1245,2001245
12460000,1246,1246
12460001,1246,1001246
12460002,1246,2001246
12470000,1247,1247
12470001,1247,1001247
12470002,1247,2001247
12480000,1248,1248
12480001,1248,1001248
12480002,1248,2001248
12480003,1248,3001248
12480004,1248,4001248
12480005,1248,5001248
12480006,1248,6001248
12480007,1248,7001248
12480008,1248,8001248
12480009,1248,9001248
12480010,1248,10001248
12480011,1248,11001248
12480012,1248,12001248
12480013,1248,13001248
12490000,1249,1249
12490001,1249,1001249
12490002,1249,2001249
12490003,1249,3001249
12490004,1249,4001249
12490005,1249,5001249
12490006,1249,6001249
12490007,1249,7001249
12490008,1249,8001249
12490009,1249,9001249
12490010,1249,10001249
12490011,1249,11001249
12490012,1249,12001249
12490013,1249,13001249
12500000,1250,1250
12500001,1250,1001250
12500002,1250,2001250
12500003,1250,3001250
12500004,1250,4001250
12500005,1250,5001250
12500006,1250,6001250
12500007,1250,7001250
12500008,1250,8001250
12500009,1250,9001250
12500010,1250,10001250
12500011,1250,11001250
12500012,1250,12001250
12500013,1250,13001250
12510000,1251,1251
12510001,1251,1001251
12510002,1251,2001251
12520000,1252,1252
12520001,1252,1001252
12520002,1252,2001252
12530000,1253,1253
12530001,1253,1001253
12530002,1253,2001253
12540000,1254,1254
12540001,1254,1001254
12540002,1254,2001254
12540003,1254,3001254
12550000,1255,1255
12550001,1255,1001255
12550002,1255,2001255
12550003,1255,3001255
12570000,1257,1257
12570001,1257,1001257
12570002,1257,2001257
12570003,1257,3001257
12590000,1259,1259
12590001,1259,1001259
12590002,1259,2001259
12590003,1259,3001259
12600000,1260,1260
12600001,1260,1001260
12600002,1260,2001260
12600003,1260,3001260
12600004,1260,4001260
12600005,1260,5001260
12610000,1261,1261
12610001,1261,1001261
12610002,1261,2001261
12610003,1261,3001261
12610004,1261,4001261
12610005,1261,5001261
12620000,1262,1262
12620001,1262,1001262
12620002,1262,2001262
12620003,1262,3001262
12620004,1262,4001262
12620005,1262,5001262
12630000,1263,1263
12630001,1263,1001263
12640000,1264,1264
12640001,1264,1001264
12640002,1264,2001264
12650000,1265,1265
12650001,1265,1001265
12650002,1265,2001265
12660000,1266,1266
12660001,1266,1001266
12660002,1266,2001266
12670000,1267,1267
12670001,1267,1001267
12670002,1267,2001267
12680000,1268,1268
12680001,1268,1001268
12680002,1268,2001268
12690000,1269,1269
12690001,1269,1001269
12690002,1269,2001269
12700000,1270,1270
12700001,1270,1001270
12700002,1270,2001270
12710000,1271,1271
12710001,1271,1001271
12710002,1271,2001271
12720000,1272,1272
12720001,1272,1001272
12720002,1272,2001272
12720003,1272,3001272
12730000,1273,1273
12730001,1273,1001273
12740000,1274,1274
12740001,1274,1001274
12740002,1274,2001274
12750000,1275,1275
12750001,1275,1001275
12750002,1275,2001275
12760000,1276,1276
12760001,1276,1001276
12760002,1276,2001276
12770000,1277,1277
12770001,1277,1001277
12770002,1277,2001277
12780000,1278,1278
12780001,1278,1001278
12780002,1278,2001278
12790000,1279,1279
12790001,1279,1001279
12790002,1279,2001279
12800000,1280,1280
12800001,1280,1001280
12800002,1280,2001280
12810000,1281,1281
12810001,1281,1001281
12810002,1281,2001281
12820000,1282,1282
12820001,1282,1001282
12820002,1282,2001282
12820003,1282,3001282
12830000,1283,1283
12830001,1283,1001283
12840000,1284,1284
12840001,1284,1001284
12850000,1285,1285
12850001,1285,1001285
12860000,1286,1286
12860001,1286,1001286
12870000,1287,1287
12870001,1287,1001287
12880000,1288,1288
12880001,1288,1001288
12890000,1289,1289
12890001,1289,1001289
12890002,1289,2001289
12890003,1289,3001289
12890004,1289,4001289
12890005,1289,5001289
12890006,1289,6001289
12890007,1289,7001289
12890008,1289,8001289
12890009,1289,9001289
12890010,1289,10001289
12900000,1290,1290
12900001,1290,1001290
12900002,1290,2001290
12900003,1290,3001290
12900004,1290,4001290
12900005,1290,5001290
12900006,1290,6001290
12900007,1290,7001290
12900008,1290,8001290
12900009,1290,9001290
12900010,1290,10001290
12910000,1291,1291
12910001,1291,1001291
12910002,1291,2001291
12920000,1292,1292
12920001,1292,1001292
12920002,1292,2001292
12930000,1293,1293
12930001,1293,1001293
12930002,1293,2001293
12940000,1294,1294
12950000,1295,1295
12960000,1296,1296
12960001,1296,1001296
12960002,1296,2001296
12960003,1296,3001296
12970000,1297,1297
12970001,1297,1001297
12970002,1297,2001297
12970003,1297,3001297
12980000,1298,1298
12980001,1298,1001298
12990000,1299,1299
12990001,1299,1001299
12990002,1299,2001299
13000000,1300,1300
13000001,1300,1001300
13000002,1300,2001300
13000003,1300,3001300
13010000,1301,1301
13010001,1301,1001301
13010002,1301,2001301
13010003,1301,3001301
13010004,1301,4001301
13010005,1301,5001301
13020000,1302,1302
13020001,1302,1001302
13020002,1302,2001302
13020003,1302,3001302
13020004,1302,4001302
13020005,1302,5001302
13030000,1303,1303
13030001,1303,1001303
13040000,1304,1304
13040001,1304,1001304
13040002,1304,2001304
13050000,1305,1305
13050001,1305,1001305
13060000,1306,1306
13060001,1306,1001306
13060002,1306,2001306
13060003,1306,3001306
13060004,1306,4001306
13060005,1306,5001306
13060006,1306,6001306
13060007,1306,7001306
13060008,1306,8001306
13060009,1306,9001306
13060010,1306,10001306
13060011,1306,11001306
13060012,1306,12001306
13060013,1306,13001306
13070000,1307,1307
13070001,1307,1001307
13070002,1307,2001307
13070003,1307,3001307
13070004,1307,4001307
13070005,1307,5001307
13070006,1307,6001307
13070007,1307,7001307
13070008,1307,8001307
13070009,1307,9001307
13070010,1307,10001307
13070011,1307,11001307
13070012,1307,12001307
13070013,1307,13001307
13080000,1308,1308
13080001,1308,1001308
13080002,1308,2001308
13080003,1308,3001308
13080004,1308,4001308
13080005,1308,5001308
13080006,1308,6001308
13080007,1308,7001308
13090000,1309,1309
13090001,1309,1001309
13090002,1309,2001309
13100000,1310,1310
13100001,1310,1001310
