id,target_type,target_id,skill_group_id
949,LeaderSkillSet,100481,4
950,LeaderSkillSet,100481,8
951,LeaderSkillSet,100482,1
952,LeaderSkillSet,100482,3
953,LeaderSkillSet,100482,8
954,LeaderSkillSet,100483,1
955,LeaderSkillSet,100483,7
956,LeaderSkillSet,100484,1
957,LeaderSkillSet,100484,8
958,LeaderSkillSet,100487,4
959,LeaderSkillSet,100487,7
960,LeaderSkillSet,100488,1
961,LeaderSkillSet,100488,3
962,LeaderSkillSet,100488,8
963,LeaderSkillSet,100489,2
964,LeaderSkillSet,100489,3
965,LeaderSkillSet,100489,8
966,LeaderSkillSet,100490,5
967,LeaderSkillSet,100491,5
968,LeaderSkillSet,100493,5
969,LeaderSkillSet,100494,1
970,LeaderSkillSet,100494,8
971,LeaderSkillSet,100495,4
972,LeaderSkillSet,100495,7
973,LeaderSkillSet,100496,26
974,LeaderSkillSet,100497,1
975,LeaderSkillSet,100497,8
976,LeaderSkillSet,100498,4
977,LeaderSkillSet,100498,7
978,LeaderSkillSet,100499,1
979,LeaderSkillSet,100499,8
980,LeaderSkillSet,100500,3
981,LeaderSkillSet,100500,7
982,LeaderSkillSet,100502,1
983,LeaderSkillSet,100502,2
984,LeaderSkillSet,100502,3
985,LeaderSkillSet,100502,8
986,LeaderSkillSet,100503,1
987,LeaderSkillSet,100503,7
988,LeaderSkillSet,100505,1
989,LeaderSkillSet,100505,8
990,LeaderSkillSet,100507,1
991,LeaderSkillSet,100507,2
992,LeaderSkillSet,100507,3
993,LeaderSkillSet,100507,8
994,LeaderSkillSet,100508,1
995,LeaderSkillSet,100508,7
996,LeaderSkillSet,100509,1
997,LeaderSkillSet,100509,3
998,LeaderSkillSet,100509,8
999,LeaderSkillSet,100510,4
1000,LeaderSkillSet,100510,8
1001,LeaderSkillSet,100511,1
1002,LeaderSkillSet,100511,2
1003,LeaderSkillSet,100511,3
1004,LeaderSkillSet,100511,4
1005,LeaderSkillSet,100511,9
1006,LeaderSkillSet,100512,4
1007,LeaderSkillSet,100512,7
1008,LeaderSkillSet,100513,1
1009,LeaderSkillSet,100513,2
1010,LeaderSkillSet,100513,3
1011,LeaderSkillSet,100513,8
1012,LeaderSkillSet,100514,4
1013,LeaderSkillSet,100514,7
1014,LeaderSkillSet,100515,1
1015,LeaderSkillSet,100515,2
1016,LeaderSkillSet,100515,4
1017,LeaderSkillSet,100515,7
1018,LeaderSkillSet,100516,1
1019,LeaderSkillSet,100516,8
1020,LeaderSkillSet,100517,1
1021,LeaderSkillSet,100517,8
1022,LeaderSkillSet,100518,1
1023,LeaderSkillSet,100518,3
1024,LeaderSkillSet,100518,8
1025,LeaderSkillSet,100519,1
1026,LeaderSkillSet,100519,7
1027,LeaderSkillSet,100520,4
1028,LeaderSkillSet,100520,7
1029,LeaderSkillSet,100521,1
1030,LeaderSkillSet,100521,8
1031,LeaderSkillSet,100522,1
1032,LeaderSkillSet,100522,3
1033,LeaderSkillSet,100522,7
1034,LeaderSkillSet,100524,26
1035,LeaderSkillSet,100525,3
1036,LeaderSkillSet,100525,7
1037,LeaderSkillSet,100526,1
1038,LeaderSkillSet,100526,3
1039,LeaderSkillSet,100526,7
1040,LeaderSkillSet,100527,1
1041,LeaderSkillSet,100527,4
1042,LeaderSkillSet,100527,7
1043,LeaderSkillSet,100528,1
1044,LeaderSkillSet,100528,4
1045,LeaderSkillSet,100528,7
1046,LeaderSkillSet,100529,26
1047,LeaderSkillSet,100530,1
1048,LeaderSkillSet,100530,8
1049,LeaderSkillSet,100531,1
1050,LeaderSkillSet,100531,2
1051,LeaderSkillSet,100531,3
1052,LeaderSkillSet,100531,4
1053,LeaderSkillSet,100531,8
1054,LeaderSkillSet,100532,1
1055,LeaderSkillSet,100532,2
1056,LeaderSkillSet,100532,3
1057,LeaderSkillSet,100532,4
1058,LeaderSkillSet,100532,8
1059,LeaderSkillSet,100534,1
1060,LeaderSkillSet,100534,2
1061,LeaderSkillSet,100534,8
1062,LeaderSkillSet,100535,1
1063,LeaderSkillSet,100535,8
1064,LeaderSkillSet,100536,4
1065,LeaderSkillSet,100536,7
1066,LeaderSkillSet,100537,1
1067,LeaderSkillSet,100537,7
1068,LeaderSkillSet,100539,1
1069,LeaderSkillSet,100539,3
1070,LeaderSkillSet,100539,8
1071,LeaderSkillSet,100540,1
1072,LeaderSkillSet,100540,3
1073,LeaderSkillSet,100540,8
1074,LeaderSkillSet,100541,4
1075,LeaderSkillSet,100541,7
1076,LeaderSkillSet,100542,7
1077,LeaderSkillSet,100542,18
1078,LeaderSkillSet,100544,1
1079,LeaderSkillSet,100544,2
1080,LeaderSkillSet,100544,4
1081,LeaderSkillSet,100544,8
1082,LeaderSkillSet,100546,3
1083,LeaderSkillSet,100546,7
1084,LeaderSkillSet,100547,3
1085,LeaderSkillSet,100547,7
1086,LeaderSkillSet,100550,4
1087,LeaderSkillSet,100550,7
1088,LeaderSkillSet,100551,4
1089,LeaderSkillSet,100551,7
1090,LeaderSkillSet,100552,1
1091,LeaderSkillSet,100552,3
1092,LeaderSkillSet,100552,8
1093,LeaderSkillSet,100553,1
1094,LeaderSkillSet,100553,7
1095,LeaderSkillSet,100554,1
1096,LeaderSkillSet,100554,2
1097,LeaderSkillSet,100554,8
1098,LeaderSkillSet,100555,1
1099,LeaderSkillSet,100555,2
1100,LeaderSkillSet,100555,8
1101,LeaderSkillSet,100557,1
1102,LeaderSkillSet,100557,2
1103,LeaderSkillSet,100557,4
1104,LeaderSkillSet,100557,7
1105,LeaderSkillSet,100558,1
1106,LeaderSkillSet,100558,2
1107,LeaderSkillSet,100558,7
1108,LeaderSkillSet,100559,4
1109,LeaderSkillSet,100559,7
1110,LeaderSkillSet,100560,7
1111,LeaderSkillSet,100560,18
1112,LeaderSkillSet,100561,1
1113,LeaderSkillSet,100561,7
1114,LeaderSkillSet,100562,1
1115,LeaderSkillSet,100562,2
1116,LeaderSkillSet,100562,3
1117,LeaderSkillSet,100562,8
1118,LeaderSkillSet,100563,1
1119,LeaderSkillSet,100563,8
1120,LeaderSkillSet,100564,1
1121,LeaderSkillSet,100564,3
1122,LeaderSkillSet,100564,8
1123,LeaderSkillSet,100566,2
1124,LeaderSkillSet,100566,3
1125,LeaderSkillSet,100566,4
1126,LeaderSkillSet,100566,8
1127,LeaderSkillSet,100567,2
1128,LeaderSkillSet,100567,3
1129,LeaderSkillSet,100567,4
1130,LeaderSkillSet,100567,8
1131,LeaderSkillSet,100568,4
1132,LeaderSkillSet,100568,8
1133,LeaderSkillSet,100569,4
1134,LeaderSkillSet,100569,8
1135,LeaderSkillSet,100570,4
1136,LeaderSkillSet,100570,8
1137,LeaderSkillSet,100571,4
1138,LeaderSkillSet,100571,8
1139,LeaderSkillSet,100572,4
1140,LeaderSkillSet,100572,8
1141,LeaderSkillSet,100573,1
1142,LeaderSkillSet,100573,8
1143,LeaderSkillSet,100574,4
1144,LeaderSkillSet,100574,7
1145,LeaderSkillSet,100575,4
1146,LeaderSkillSet,100575,7
1147,LeaderSkillSet,100576,3
1148,LeaderSkillSet,100576,4
1149,LeaderSkillSet,100576,7
1150,LeaderSkillSet,100577,3
1151,LeaderSkillSet,100577,7
1152,LeaderSkillSet,100578,1
1153,LeaderSkillSet,100578,2
1154,LeaderSkillSet,100578,8
1155,LeaderSkillSet,100580,1
1156,LeaderSkillSet,100580,2
1157,LeaderSkillSet,100580,3
1158,LeaderSkillSet,100580,4
1159,LeaderSkillSet,100580,8
1160,LeaderSkillSet,100581,1
1161,LeaderSkillSet,100581,2
1162,LeaderSkillSet,100581,3
1163,LeaderSkillSet,100581,4
1164,LeaderSkillSet,100581,8
1165,LeaderSkillSet,100583,4
1166,LeaderSkillSet,100583,8
1167,LeaderSkillSet,100584,1
1168,LeaderSkillSet,100584,8
1169,LeaderSkillSet,100587,4
1170,LeaderSkillSet,100587,8
1171,LeaderSkillSet,100592,2
1172,LeaderSkillSet,100592,3
1173,LeaderSkillSet,100592,8
1174,LeaderSkillSet,100593,2
1175,LeaderSkillSet,100593,3
1176,LeaderSkillSet,100593,8
1177,LeaderSkillSet,100594,2
1178,LeaderSkillSet,100594,3
1179,LeaderSkillSet,100594,8
1180,LeaderSkillSet,100599,1
1181,LeaderSkillSet,100599,2
1182,LeaderSkillSet,100599,3
1183,LeaderSkillSet,100599,4
1184,LeaderSkillSet,100599,8
1185,LeaderSkillSet,100600,26
1186,LeaderSkillSet,100601,1
1187,LeaderSkillSet,100601,3
1188,LeaderSkillSet,100601,7
1189,LeaderSkillSet,100602,1
1190,LeaderSkillSet,100602,2
1191,LeaderSkillSet,100602,3
1192,LeaderSkillSet,100602,7
1193,LeaderSkillSet,100603,24
1194,LeaderSkillSet,100614,4
1195,LeaderSkillSet,100614,8
1196,LeaderSkillSet,100615,4
1197,LeaderSkillSet,100615,8
1198,LeaderSkillSet,100621,1
1199,LeaderSkillSet,100621,2
1200,LeaderSkillSet,100621,3
1201,LeaderSkillSet,100621,4
1202,LeaderSkillSet,100621,8
1203,LeaderSkillSet,100625,1
1204,LeaderSkillSet,100625,7
1205,LeaderSkillSet,100627,5
1206,LeaderSkillSet,100628,5
1207,LeaderSkillSet,100629,5
1208,LeaderSkillSet,100630,5
1209,LeaderSkillSet,100631,5
1210,LeaderSkillSet,100632,5
1211,LeaderSkillSet,100633,1
1212,LeaderSkillSet,100633,2
1213,LeaderSkillSet,100633,8
1214,LeaderSkillSet,100634,5
1215,LeaderSkillSet,100635,5
1216,LeaderSkillSet,100636,2
1217,LeaderSkillSet,100636,3
1218,LeaderSkillSet,100636,8
1219,LeaderSkillSet,100637,7
1220,LeaderSkillSet,100637,31
1221,LeaderSkillSet,100638,4
1222,LeaderSkillSet,100638,8
1223,LeaderSkillSet,100640,3
1224,LeaderSkillSet,100640,7
1225,LeaderSkillSet,100641,1
1226,LeaderSkillSet,100641,2
1227,LeaderSkillSet,100641,3
1228,LeaderSkillSet,100641,4
1229,LeaderSkillSet,100641,8
1230,LeaderSkillSet,100648,4
1231,LeaderSkillSet,100648,7
1232,LeaderSkillSet,100649,2
1233,LeaderSkillSet,100649,3
1234,LeaderSkillSet,100649,8
1235,LeaderSkillSet,100650,2
1236,LeaderSkillSet,100650,3
1237,LeaderSkillSet,100650,8
1238,LeaderSkillSet,100651,1
1239,LeaderSkillSet,100651,3
1240,LeaderSkillSet,100651,8
1241,LeaderSkillSet,100652,24
1242,LeaderSkillSet,100655,4
1243,LeaderSkillSet,100655,8
1244,LeaderSkillSet,100656,4
1245,LeaderSkillSet,100656,8
1246,LeaderSkillSet,100657,1
1247,LeaderSkillSet,100657,2
1248,LeaderSkillSet,100657,3
1249,LeaderSkillSet,100657,8
1250,LeaderSkillSet,100658,1
1251,LeaderSkillSet,100658,2
1252,LeaderSkillSet,100658,3
1253,LeaderSkillSet,100658,8
1254,LeaderSkillSet,100659,1
1255,LeaderSkillSet,100659,3
1256,LeaderSkillSet,100659,8
1257,LeaderSkillSet,100660,1
1258,LeaderSkillSet,100660,3
1259,LeaderSkillSet,100660,8
1260,LeaderSkillSet,100661,1
1261,LeaderSkillSet,100661,2
1262,LeaderSkillSet,100661,3
1263,LeaderSkillSet,100661,4
1264,LeaderSkillSet,100661,8
1265,LeaderSkillSet,100662,1
1266,LeaderSkillSet,100662,2
1267,LeaderSkillSet,100662,3
1268,LeaderSkillSet,100662,4
1269,LeaderSkillSet,100662,8
1270,LeaderSkillSet,100664,1
1271,LeaderSkillSet,100664,3
1272,LeaderSkillSet,100664,8
1273,LeaderSkillSet,100665,1
1274,LeaderSkillSet,100665,3
1275,LeaderSkillSet,100665,4
1276,LeaderSkillSet,100665,8
1277,LeaderSkillSet,100666,1
1278,LeaderSkillSet,100666,3
1279,LeaderSkillSet,100666,7
1280,LeaderSkillSet,100667,4
1281,LeaderSkillSet,100667,7
1282,LeaderSkillSet,100668,1
1283,LeaderSkillSet,100668,4
1284,LeaderSkillSet,100668,8
1285,LeaderSkillSet,100669,1
1286,LeaderSkillSet,100669,8
1287,LeaderSkillSet,100670,1
1288,LeaderSkillSet,100670,4
1289,LeaderSkillSet,100670,8
1290,LeaderSkillSet,100671,2
1291,LeaderSkillSet,100671,3
1292,LeaderSkillSet,100671,8
1293,LeaderSkillSet,100672,1
1294,LeaderSkillSet,100672,8
1295,LeaderSkillSet,100673,5
1296,LeaderSkillSet,100674,1
1297,LeaderSkillSet,100674,3
1298,LeaderSkillSet,100674,7
1299,LeaderSkillSet,100675,24
1300,LeaderSkillSet,100676,2
1301,LeaderSkillSet,100676,3
1302,LeaderSkillSet,100676,8
1303,LeaderSkillSet,100677,1
1304,LeaderSkillSet,100677,2
1305,LeaderSkillSet,100677,3
1306,LeaderSkillSet,100677,8
1307,LeaderSkillSet,100678,2
1308,LeaderSkillSet,100678,3
1309,LeaderSkillSet,100678,8
1310,LeaderSkillSet,100679,1
1311,LeaderSkillSet,100679,2
1312,LeaderSkillSet,100679,3
1313,LeaderSkillSet,100679,4
1314,LeaderSkillSet,100679,8
1315,LeaderSkillSet,100701,2
1316,LeaderSkillSet,100701,3
1317,LeaderSkillSet,100701,8
1318,LeaderSkillSet,100702,7
1319,LeaderSkillSet,100702,18
1320,LeaderSkillSet,100703,1
1321,LeaderSkillSet,100703,7
1322,LeaderSkillSet,100704,1
1323,LeaderSkillSet,100704,8
1324,LeaderSkillSet,100705,4
1325,LeaderSkillSet,100705,8
1326,LeaderSkillSet,100706,1
1327,LeaderSkillSet,100706,2
1328,LeaderSkillSet,100706,3
1329,LeaderSkillSet,100706,8
1330,LeaderSkillSet,100707,1
1331,LeaderSkillSet,100707,2
1332,LeaderSkillSet,100707,3
1333,LeaderSkillSet,100707,8
1334,LeaderSkillSet,100708,5
1335,LeaderSkillSet,100709,5
1336,LeaderSkillSet,100710,5
1337,LeaderSkillSet,100710,6
1338,LeaderSkillSet,100712,1
1339,LeaderSkillSet,100712,7
1340,LeaderSkillSet,100714,1
1341,LeaderSkillSet,100714,2
1342,LeaderSkillSet,100714,4
1343,LeaderSkillSet,100714,7
1344,LeaderSkillSet,100717,5
1345,LeaderSkillSet,100718,1
1346,LeaderSkillSet,100718,2
1347,LeaderSkillSet,100718,3
1348,LeaderSkillSet,100718,4
1349,LeaderSkillSet,100718,8
1350,LeaderSkillSet,100719,1
1351,LeaderSkillSet,100719,2
1352,LeaderSkillSet,100719,8
1353,LeaderSkillSet,100720,1
1354,LeaderSkillSet,100720,3
1355,LeaderSkillSet,100720,8
1356,LeaderSkillSet,100721,4
1357,LeaderSkillSet,100721,8
1358,LeaderSkillSet,100730,3
1359,LeaderSkillSet,100730,7
1360,LeaderSkillSet,100731,2
1361,LeaderSkillSet,100731,7
1362,LeaderSkillSet,100733,1
1363,LeaderSkillSet,100733,7
1364,LeaderSkillSet,100735,4
1365,LeaderSkillSet,100735,8
1366,LeaderSkillSet,100736,26
1367,LeaderSkillSet,100737,1
1368,LeaderSkillSet,100737,2
1369,LeaderSkillSet,100737,8
1370,LeaderSkillSet,100738,1
1371,LeaderSkillSet,100738,2
1372,LeaderSkillSet,100738,8
1373,LeaderSkillSet,100739,1
1374,LeaderSkillSet,100739,2
1375,LeaderSkillSet,100739,3
1376,LeaderSkillSet,100739,8
1377,LeaderSkillSet,100741,1
1378,LeaderSkillSet,100741,2
1379,LeaderSkillSet,100741,3
1380,LeaderSkillSet,100741,4
1381,LeaderSkillSet,100741,8
1382,LeaderSkillSet,100742,1
1383,LeaderSkillSet,100742,3
1384,LeaderSkillSet,100742,7
1385,LeaderSkillSet,100743,4
1386,LeaderSkillSet,100743,7
1387,LeaderSkillSet,100744,1
1388,LeaderSkillSet,100744,2
1389,LeaderSkillSet,100744,8
1390,LeaderSkillSet,100745,1
1391,LeaderSkillSet,100745,2
1392,LeaderSkillSet,100745,3
1393,LeaderSkillSet,100745,4
1394,LeaderSkillSet,100745,8
1395,LeaderSkillSet,100746,1
1396,LeaderSkillSet,100746,2
1397,LeaderSkillSet,100746,3
1398,LeaderSkillSet,100746,4
1399,LeaderSkillSet,100746,8
1400,LeaderSkillSet,100747,1
1401,LeaderSkillSet,100747,4
1402,LeaderSkillSet,100747,7
1403,LeaderSkillSet,100761,1
1404,LeaderSkillSet,100761,3
1405,LeaderSkillSet,100761,8
1406,LeaderSkillSet,100762,1
1407,LeaderSkillSet,100762,2
1408,LeaderSkillSet,100762,4
1409,LeaderSkillSet,100762,7
1410,LeaderSkillSet,100766,1
1411,LeaderSkillSet,100766,8
1412,LeaderSkillSet,100767,4
1413,LeaderSkillSet,100767,7
1414,LeaderSkillSet,100768,2
1415,LeaderSkillSet,100768,3
1416,LeaderSkillSet,100768,4
1417,LeaderSkillSet,100768,8
1418,LeaderSkillSet,100770,5
1419,LeaderSkillSet,100770,6
1420,LeaderSkillSet,100771,2
1421,LeaderSkillSet,100771,3
1422,LeaderSkillSet,100771,8
1423,LeaderSkillSet,100772,4
1424,LeaderSkillSet,100772,7
1425,LeaderSkillSet,100774,1
1426,LeaderSkillSet,100774,2
1427,LeaderSkillSet,100774,4
1428,LeaderSkillSet,100774,8
1429,LeaderSkillSet,100775,1
1430,LeaderSkillSet,100775,3
1431,LeaderSkillSet,100775,8
1432,LeaderSkillSet,100776,1
1433,LeaderSkillSet,100776,2
1434,LeaderSkillSet,100776,3
1435,LeaderSkillSet,100776,8
1436,LeaderSkillSet,100778,2
1437,LeaderSkillSet,100778,3
1438,LeaderSkillSet,100778,8
1439,LeaderSkillSet,100781,4
1440,LeaderSkillSet,100781,7
1441,LeaderSkillSet,100783,1
1442,LeaderSkillSet,100783,2
1443,LeaderSkillSet,100783,3
1444,LeaderSkillSet,100783,4
1445,LeaderSkillSet,100783,8
1446,LeaderSkillSet,100784,1
1447,LeaderSkillSet,100784,2
1448,LeaderSkillSet,100784,3
1449,LeaderSkillSet,100784,4
1450,LeaderSkillSet,100784,8
1451,LeaderSkillSet,100788,1
1452,LeaderSkillSet,100788,2
1453,LeaderSkillSet,100788,3
1454,LeaderSkillSet,100788,4
1455,LeaderSkillSet,100788,8
1456,LeaderSkillSet,100789,1
1457,LeaderSkillSet,100789,2
1458,LeaderSkillSet,100789,3
1459,LeaderSkillSet,100789,4
1460,LeaderSkillSet,100789,8
1461,LeaderSkillSet,100790,1
1462,LeaderSkillSet,100790,4
1463,LeaderSkillSet,100790,8
1464,LeaderSkillSet,100792,1
1465,LeaderSkillSet,100792,2
1466,LeaderSkillSet,100792,3
1467,LeaderSkillSet,100792,8
1468,LeaderSkillSet,100793,1
1469,LeaderSkillSet,100793,2
1470,LeaderSkillSet,100793,3
1471,LeaderSkillSet,100793,4
1472,LeaderSkillSet,100793,8
1473,LeaderSkillSet,100794,1
1474,LeaderSkillSet,100794,3
1475,LeaderSkillSet,100794,8
1476,LeaderSkillSet,100795,2
1477,LeaderSkillSet,100795,3
1478,LeaderSkillSet,100795,8
1479,LeaderSkillSet,100797,1
1480,LeaderSkillSet,100797,2
1481,LeaderSkillSet,100797,3
1482,LeaderSkillSet,100797,4
1483,LeaderSkillSet,100797,8
1484,LeaderSkillSet,100798,1
1485,LeaderSkillSet,100798,2
1486,LeaderSkillSet,100798,3
1487,LeaderSkillSet,100798,4
1488,LeaderSkillSet,100798,7
1489,LeaderSkillSet,100801,1
1490,LeaderSkillSet,100801,8
1491,LeaderSkillSet,100802,1
1492,LeaderSkillSet,100802,3
1493,LeaderSkillSet,100802,7
1494,LeaderSkillSet,100803,1
1495,LeaderSkillSet,100803,3
1496,LeaderSkillSet,100803,7
1497,LeaderSkillSet,100807,1
1498,LeaderSkillSet,100807,2
1499,LeaderSkillSet,100807,3
1500,LeaderSkillSet,100807,4
1501,LeaderSkillSet,100807,8
1502,LeaderSkillSet,100808,1
1503,LeaderSkillSet,100808,3
1504,LeaderSkillSet,100808,4
1505,LeaderSkillSet,100808,8
1506,LeaderSkillSet,100809,1
1507,LeaderSkillSet,100809,2
1508,LeaderSkillSet,100809,3
1509,LeaderSkillSet,100809,4
1510,LeaderSkillSet,100809,8
1511,LeaderSkillSet,100810,1
1512,LeaderSkillSet,100810,2
1513,LeaderSkillSet,100810,3
1514,LeaderSkillSet,100810,4
1515,LeaderSkillSet,100810,8
1516,LeaderSkillSet,100811,24
1517,LeaderSkillSet,100812,5
1518,LeaderSkillSet,100813,1
1519,LeaderSkillSet,100813,2
1520,LeaderSkillSet,100813,8
1521,LeaderSkillSet,100814,1
1522,LeaderSkillSet,100814,2
1523,LeaderSkillSet,100814,8
1524,LeaderSkillSet,100815,1
1525,LeaderSkillSet,100815,2
1526,LeaderSkillSet,100815,3
1527,LeaderSkillSet,100815,4
1528,LeaderSkillSet,100815,8
1529,LeaderSkillSet,100818,1
1530,LeaderSkillSet,100818,2
1531,LeaderSkillSet,100818,4
1532,LeaderSkillSet,100818,8
1533,LeaderSkillSet,100819,1
1534,LeaderSkillSet,100819,2
1535,LeaderSkillSet,100819,3
1536,LeaderSkillSet,100819,4
1537,LeaderSkillSet,100819,8
1538,LeaderSkillSet,100819,9
1539,LeaderSkillSet,100826,1
1540,LeaderSkillSet,100826,2
1541,LeaderSkillSet,100826,3
1542,LeaderSkillSet,100826,8
1543,LeaderSkillSet,100827,5
1544,LeaderSkillSet,100829,24
1545,LeaderSkillSet,100834,1
1546,LeaderSkillSet,100834,2
1547,LeaderSkillSet,100834,8
1548,LeaderSkillSet,100835,24
1549,LeaderSkillSet,100836,3
1550,LeaderSkillSet,100836,8
1551,LeaderSkillSet,100837,3
1552,LeaderSkillSet,100837,8
1553,LeaderSkillSet,100838,3
1554,LeaderSkillSet,100838,8
1555,LeaderSkillSet,100839,3
1556,LeaderSkillSet,100839,8
1557,LeaderSkillSet,100841,1
1558,LeaderSkillSet,100841,2
1559,LeaderSkillSet,100841,3
1560,LeaderSkillSet,100841,4
1561,LeaderSkillSet,100841,8
1562,LeaderSkillSet,100842,1
1563,LeaderSkillSet,100842,3
1564,LeaderSkillSet,100842,7
1565,LeaderSkillSet,100843,1
1566,LeaderSkillSet,100843,3
1567,LeaderSkillSet,100843,7
1568,LeaderSkillSet,100844,1
1569,LeaderSkillSet,100844,2
1570,LeaderSkillSet,100844,3
1571,LeaderSkillSet,100844,8
1572,LeaderSkillSet,100848,1
1573,LeaderSkillSet,100848,7
1574,LeaderSkillSet,100849,4
1575,LeaderSkillSet,100849,7
1576,LeaderSkillSet,100850,1
1577,LeaderSkillSet,100850,3
1578,LeaderSkillSet,100850,8
1579,LeaderSkillSet,100851,1
1580,LeaderSkillSet,100851,2
1581,LeaderSkillSet,100851,8
1582,LeaderSkillSet,100852,1
1583,LeaderSkillSet,100852,2
1584,LeaderSkillSet,100852,8
1585,LeaderSkillSet,100853,1
1586,LeaderSkillSet,100853,8
1587,LeaderSkillSet,100854,1
1588,LeaderSkillSet,100854,7
1589,LeaderSkillSet,100855,4
1590,LeaderSkillSet,100855,8
1591,LeaderSkillSet,100856,1
1592,LeaderSkillSet,100856,3
1593,LeaderSkillSet,100856,8
1594,LeaderSkillSet,100857,1
1595,LeaderSkillSet,100857,3
1596,LeaderSkillSet,100857,8
1597,LeaderSkillSet,100858,1
1598,LeaderSkillSet,100858,2
1599,LeaderSkillSet,100858,3
1600,LeaderSkillSet,100858,8
1601,LeaderSkillSet,100859,1
1602,LeaderSkillSet,100859,3
1603,LeaderSkillSet,100859,7
1604,LeaderSkillSet,100860,5
1605,LeaderSkillSet,100860,6
1606,LeaderSkillSet,100861,1
1607,LeaderSkillSet,100861,3
1608,LeaderSkillSet,100861,8
1609,LeaderSkillSet,100862,24
1610,LeaderSkillSet,100863,1
1611,LeaderSkillSet,100863,2
1612,LeaderSkillSet,100863,3
1613,LeaderSkillSet,100863,8
1614,LeaderSkillSet,100864,4
1615,LeaderSkillSet,100864,7
1616,LeaderSkillSet,100865,2
1617,LeaderSkillSet,100865,3
1618,LeaderSkillSet,100865,8
1619,LeaderSkillSet,100866,2
1620,LeaderSkillSet,100866,3
1621,LeaderSkillSet,100866,8
1622,LeaderSkillSet,100867,1
1623,LeaderSkillSet,100867,2
1624,LeaderSkillSet,100867,8
1625,LeaderSkillSet,100868,2
1626,LeaderSkillSet,100868,3
1627,LeaderSkillSet,100868,8
1628,LeaderSkillSet,100869,2
1629,LeaderSkillSet,100869,3
1630,LeaderSkillSet,100869,8
1631,LeaderSkillSet,100870,2
1632,LeaderSkillSet,100870,3
1633,LeaderSkillSet,100870,8
1634,LeaderSkillSet,100871,1
1635,LeaderSkillSet,100871,2
1636,LeaderSkillSet,100871,3
1637,LeaderSkillSet,100871,4
1638,LeaderSkillSet,100871,8
1639,LeaderSkillSet,100872,1
1640,LeaderSkillSet,100872,2
1641,LeaderSkillSet,100872,8
1642,LeaderSkillSet,100873,1
1643,LeaderSkillSet,100873,2
1644,LeaderSkillSet,100873,3
1645,LeaderSkillSet,100873,8
1646,LeaderSkillSet,100874,24
1647,LeaderSkillSet,100875,1
1648,LeaderSkillSet,100875,3
1649,LeaderSkillSet,100875,8
1650,LeaderSkillSet,100876,1
1651,LeaderSkillSet,100876,2
1652,LeaderSkillSet,100876,4
1653,LeaderSkillSet,100876,7
1654,LeaderSkillSet,100877,4
