id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
318,318,11,Point::Stone,5,0,龍石5個,第11回天下一武道会ミッション報酬
319,319,11,Point::Stone,3,0,龍石3個,第12回天下一武道会ミッション報酬
320,320,11,Point::Stone,1,0,龍石1個,第12回天下一武道会ミッション報酬
321,321,1,SpecialItem,3,0,少年編チケット(銀)3枚,第12回天下一武道会ミッション報酬
322,322,1,SpecialItem,3,0,少年編チケット(銀)3枚,第12回天下一武道会ミッション報酬
323,323,11,Point::Stone,3,0,龍石3個,第12回天下一武道会ミッション報酬
324,324,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
325,325,1,SpecialItem,3,0,少年編チケット(銀)3枚,第12回天下一武道会ミッション報酬
326,326,6,TrainingField,10,0,重力室(50倍)×10,第12回天下一武道会ミッション報酬
327,327,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
328,328,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
329,329,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
330,330,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
331,331,6,SupportItem,15,0,仙豆×15,第12回天下一武道会ミッション報酬
332,332,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
333,333,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
334,334,2,SpecialItem,1,0,少年編チケット(金)1枚,第12回天下一武道会ミッション報酬
335,335,1,SpecialItem,1,0,少年編チケット(銀)1枚,第12回天下一武道会ミッション報酬
336,336,7,TrainingField,10,0,重力室(150倍）×10,第12回天下一武道会ミッション報酬
337,337,19,AwakeningItem,1,0,東の界王神×1,第12回天下一武道会ミッション報酬
338,338,11,Point::Stone,2,0,龍石2個,第12回天下一武道会ミッション報酬
339,339,2,SpecialItem,1,0,少年編チケット(金)1枚,第12回天下一武道会ミッション報酬
340,340,2,SpecialItem,2,0,少年編チケット(金)2枚,第12回天下一武道会ミッション報酬
341,341,2,SpecialItem,1,0,少年編チケット(金)1枚,第12回天下一武道会ミッション報酬
342,342,11,Point::Stone,5,0,龍石×5,第12回天下一武道会ミッション報酬
343,343,2,SpecialItem,1,0,少年編チケット(金)1枚,第12回天下一武道会ミッション報酬
344,344,2,SpecialItem,3,0,少年編チケット(金)3枚,第12回天下一武道会ミッション報酬
345,345,2,SpecialItem,1,0,少年編チケット(金)1枚,第12回天下一武道会ミッション報酬
346,346,11,Point::Stone,7,0,龍石×7,第12回天下一武道会ミッション報酬
347,347,2,SpecialItem,1,0,少年編チケット(金)1枚,第12回天下一武道会ミッション報酬
348,348,4,SpecialItem,1,0,SSR確定ガシャチケット(金)1枚,第12回天下一武道会ミッション報酬
349,349,11,Point::Stone,1,0,龍石1個,第12回天下一武道会ミッション報酬
350,350,1002640,Card,1,93879,ミスター・サタン像(銀),第12回天下一武道会ミッション報酬
351,351,5,TrainingField,3,0,界王星×3,第12回天下一武道会ミッション報酬
352,352,1,AwakeningItem,30,0,グレゴリー×30,第12回天下一武道会ミッション報酬
353,353,6,SupportItem,10,0,仙豆×10,第12回天下一武道会ミッション報酬
354,354,11,Point::Stone,1,0,龍石1個,第12回天下一武道会ミッション報酬
355,355,4,TrainingField,10,0,蛇の道×10,第12回天下一武道会ミッション報酬
356,356,8,TrainingField,5,0,界王神界×5,第12回天下一武道会ミッション報酬
357,357,11,Point::Stone,5,0,龍石5個,第12回天下一武道会ミッション報酬
358,358,20,AwakeningItem,1,0,老界王神×1,第12回天下一武道会ミッション報酬
359,359,11,Point::Stone,5,0,龍石5個,第12回天下一武道会ミッション報酬
360,360,11,Point::Stone,3,0,龍石3個,第13回天下一武道会ミッション報酬
361,361,11,Point::Stone,1,0,龍石1個,第13回天下一武道会ミッション報酬
362,362,1,SpecialItem,3,0,少年編チケット(銀)3枚,第13回天下一武道会ミッション報酬
363,363,1,SpecialItem,3,0,少年編チケット(銀)3枚,第13回天下一武道会ミッション報酬
364,364,11,Point::Stone,3,0,龍石3個,第13回天下一武道会ミッション報酬
365,365,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
366,366,1,SpecialItem,3,0,少年編チケット(銀)3枚,第13回天下一武道会ミッション報酬
367,367,6,TrainingField,10,0,重力室(50倍)×10,第13回天下一武道会ミッション報酬
368,368,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
369,369,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
370,370,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
371,371,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
372,372,6,SupportItem,15,0,仙豆×15,第13回天下一武道会ミッション報酬
373,373,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
374,374,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
375,375,2,SpecialItem,1,0,少年編チケット(金)1枚,第13回天下一武道会ミッション報酬
376,376,1,SpecialItem,1,0,少年編チケット(銀)1枚,第13回天下一武道会ミッション報酬
377,377,7,TrainingField,10,0,重力室(150倍）×10,第13回天下一武道会ミッション報酬
378,378,19,AwakeningItem,1,0,東の界王神×1,第13回天下一武道会ミッション報酬
379,379,11,Point::Stone,2,0,龍石2個,第13回天下一武道会ミッション報酬
380,380,2,SpecialItem,1,0,少年編チケット(金)1枚,第13回天下一武道会ミッション報酬
381,381,2,SpecialItem,2,0,少年編チケット(金)2枚,第13回天下一武道会ミッション報酬
382,382,2,SpecialItem,1,0,少年編チケット(金)1枚,第13回天下一武道会ミッション報酬
383,383,11,Point::Stone,5,0,龍石×5,第13回天下一武道会ミッション報酬
384,384,2,SpecialItem,1,0,少年編チケット(金)1枚,第13回天下一武道会ミッション報酬
385,385,2,SpecialItem,3,0,少年編チケット(金)3枚,第13回天下一武道会ミッション報酬
386,386,2,SpecialItem,1,0,少年編チケット(金)1枚,第13回天下一武道会ミッション報酬
387,387,11,Point::Stone,7,0,龍石×7,第13回天下一武道会ミッション報酬
388,388,2,SpecialItem,1,0,少年編チケット(金)1枚,第13回天下一武道会ミッション報酬
389,389,4,SpecialItem,1,0,SSR確定ガシャチケット(金)1枚,第13回天下一武道会ミッション報酬
390,390,11,Point::Stone,1,0,龍石1個,第13回天下一武道会ミッション報酬
391,391,1002640,Card,1,93879,ミスター・サタン像(銀),第13回天下一武道会ミッション報酬
392,392,5,TrainingField,3,0,界王星×3,第13回天下一武道会ミッション報酬
393,393,1,AwakeningItem,30,0,グレゴリー×30,第13回天下一武道会ミッション報酬
394,394,6,SupportItem,10,0,仙豆×10,第13回天下一武道会ミッション報酬
395,395,11,Point::Stone,1,0,龍石1個,第13回天下一武道会ミッション報酬
396,396,4,TrainingField,10,0,蛇の道×10,第13回天下一武道会ミッション報酬
397,397,8,TrainingField,5,0,界王神界×5,第13回天下一武道会ミッション報酬
398,398,11,Point::Stone,5,0,龍石5個,第13回天下一武道会ミッション報酬
399,399,20,AwakeningItem,1,0,老界王神×1,第13回天下一武道会ミッション報酬
400,400,11,Point::Stone,5,0,龍石5個,第13回天下一武道会ミッション報酬
401,401,11,Point::Stone,3,0,龍石3個,第14回天下一武道会ミッション報酬
402,402,11,Point::Stone,1,0,龍石1個,第14回天下一武道会ミッション報酬
403,403,1,SpecialItem,3,0,少年編チケット(銀)3枚,第14回天下一武道会ミッション報酬
404,404,1,SpecialItem,3,0,少年編チケット(銀)3枚,第14回天下一武道会ミッション報酬
405,405,11,Point::Stone,3,0,龍石3個,第14回天下一武道会ミッション報酬
406,406,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
407,407,1,SpecialItem,3,0,少年編チケット(銀)3枚,第14回天下一武道会ミッション報酬
408,408,6,TrainingField,10,0,重力室(50倍)×10,第14回天下一武道会ミッション報酬
409,409,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
410,410,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
411,411,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
412,412,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
413,413,6,SupportItem,15,0,仙豆×15,第14回天下一武道会ミッション報酬
414,414,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
415,415,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
416,416,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
417,417,1,SpecialItem,1,0,少年編チケット(銀)1枚,第14回天下一武道会ミッション報酬
418,418,7,TrainingField,10,0,重力室(150倍）×10,第14回天下一武道会ミッション報酬
419,419,19,AwakeningItem,1,0,東の界王神×1,第14回天下一武道会ミッション報酬
420,420,11,Point::Stone,2,0,龍石2個,第14回天下一武道会ミッション報酬
421,421,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
422,422,2,SpecialItem,2,0,少年編チケット(金)2枚,第14回天下一武道会ミッション報酬
423,423,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
424,424,11,Point::Stone,5,0,龍石×5,第14回天下一武道会ミッション報酬
425,425,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
426,426,2,SpecialItem,3,0,少年編チケット(金)3枚,第14回天下一武道会ミッション報酬
427,427,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
428,428,11,Point::Stone,7,0,龍石×7,第14回天下一武道会ミッション報酬
429,429,2,SpecialItem,1,0,少年編チケット(金)1枚,第14回天下一武道会ミッション報酬
430,430,4,SpecialItem,1,0,SSR確定ガシャチケット(金)1枚,第14回天下一武道会ミッション報酬
431,431,11,Point::Stone,1,0,龍石1個,第14回天下一武道会ミッション報酬
432,432,1002640,Card,1,93879,ミスター・サタン像(銀),第14回天下一武道会ミッション報酬
433,433,5,TrainingField,3,0,界王星×3,第14回天下一武道会ミッション報酬
434,434,1,AwakeningItem,30,0,グレゴリー×30,第14回天下一武道会ミッション報酬
435,435,6,SupportItem,10,0,仙豆×10,第14回天下一武道会ミッション報酬
436,436,11,Point::Stone,1,0,龍石1個,第14回天下一武道会ミッション報酬
437,437,4,TrainingField,10,0,蛇の道×10,第14回天下一武道会ミッション報酬
438,438,8,TrainingField,5,0,界王神界×5,第14回天下一武道会ミッション報酬
439,439,11,Point::Stone,5,0,龍石5個,第14回天下一武道会ミッション報酬
440,440,20,AwakeningItem,1,0,老界王神×1,第14回天下一武道会ミッション報酬
441,441,11,Point::Stone,5,0,龍石5個,第14回天下一武道会ミッション報酬
442,442,11,Point::Stone,1,0,龍石1個,天下一武道会で1万pt獲得しよう
443,443,11,Point::Stone,1,0,龍石1個,天下一武道会で5万pt獲得しよう
444,444,6,SupportItem,2,0,仙豆 × 2,天下一武道会で10万pt獲得しよう
445,445,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ × 2,天下一武道会で25万pt獲得しよう
446,446,6,SupportItem,3,0,仙豆 × 3,天下一武道会で50万pt獲得しよう
447,447,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,天下一武道会で100万pt獲得しよう
448,448,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ × 2,天下一武道会で150万pt獲得しよう
449,449,2,SpecialItem,1,0,【金】少年編ガシャチケット ×1,天下一武道会で200万pt獲得しよう
450,450,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,天下一武道会で250万pt獲得しよう
451,451,2,SpecialItem,1,0,【金】少年編ガシャチケット ×1,天下一武道会で300万pt獲得しよう
452,452,11,Point::Stone,3,0,龍石3個,天下一武道会で400万pt獲得しよう
453,453,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,天下一武道会で500万pt獲得しよう
454,454,2,SpecialItem,1,0,【金】少年編ガシャチケット ×1,天下一武道会で600万pt獲得しよう
455,455,2,SpecialItem,1,0,【金】少年編ガシャチケット ×1,天下一武道会で700万pt獲得しよう
456,456,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 × 1,天下一武道会で800万pt獲得しよう
457,457,20,AwakeningItem,1,0,【覚醒メダル】老界王神 × 1,天下一武道会で900万pt獲得しよう
458,458,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,天下一武道会で1000万pt獲得しよう
459,459,11,Point::Stone,5,0,龍石5個,天下一武道会で1500万pt獲得しよう
460,460,11,Point::Stone,5,0,龍石5個,天下一武道会で2000万pt獲得しよう
461,461,11,Point::Stone,1,0,龍石1個,天下一武道会で2連覇達成しよう
462,462,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ × 5,天下一武道会で3連覇達成しよう
